常用指标,每股净资产,3.519581,3.474889,3.467094,3.437698,3.414028,3.437258,3.427546,3.382585,3.388866,3.418357,3.406827,3.541033,3.521372,3.650832,3.680071,3.732602,3.701415,4.087737,4.049055,4.453514,4.373841,4.279115,4.288175,4.190693,4.180564,4.066521,4.046449,3.94429,3.890625,3.862536,3.832006,3.83373,3.771572,3.911458,3.463365,3.398824,3.357324,3.314727,3.186457,2.930483,2.904725,2.877036,2.875332,2.840523,2.66979,2.590828,2.540763,2.558408,2.511454,2.47201,2.415145,2.432688,2.378933,2.350995,2.370509,2.353191,2.281506,2.255578,2.165142,2.168784,2.105679,2.123442,2.025107,1.851677,1.796882,1.788924,1.700259,1.69491,1.704685,,1.670682,,1.627166,1.383924,1.23814
常用指标,每股现金流,0.676692,0.105898,0.100653,-0.248407,1.132141,0.00238,-0.012988,-0.44495,0.500435,-0.266978,-0.277897,-0.592494,0.544474,-0.54669,-0.425096,-0.590808,-0.671973,-1.292924,-1.186496,-0.855492,0.309339,-0.848562,-1.057796,-0.784216,0.693295,-1.022605,-0.659488,-0.752251,0.064468,-0.969043,-0.780824,-0.592325,-0.51103,-0.781673,-0.53886,-0.543482,0.740769,-0.037608,-0.022984,-0.298924,0.597465,-0.056573,-0.153017,-0.288712,0.343967,-0.233799,-0.157616,-0.210889,0.559754,0.209269,0.080575,-0.295487,0.520299,-0.172037,-0.07647,-0.338022,0.072503,-0.181728,-0.262195,-0.27697,0.376423,0.184335,0.045084,-0.193858,0.554264,0.296459,0.236578,-0.027836,0.242261,,-0.064627,,0.305014,0.022316,-0.08658
常用指标,净资产收益率(ROE),2.24,1.99,1.53,0.55,1.42,1.75,1.37,0.21,1.42,1.52,1.09,0.67,-6.31,-2.46,-1.72,0.02,-15.69,-6.61,-7.44,0.96,5.79,3.7,2.37,0.18,5.79,3.7,3.14,1.32,5.33,3.88,3.14,1.18,5.32,3.82,3.17,1.11,5.25,4.67,3.13,1.28,5.56,4.81,3.66,1.84,7.65,5.44,3.94,2.06,7.86,6.7,4.69,2.15,8.98,9.52,6.16,3.15,11.39,10.17,5.92,3.01,11.13,9.56,6.04,3.1,11.38,,6.5,,13.81,,8.14,,16.19,13.39,15.14
常用指标,总资产报酬率(ROA),2.010242,1.498374,1.14002,0.432533,1.801029,1.649828,1.147377,0.434863,1.795041,1.446526,0.890796,0.438357,-0.073951,0.418666,0.317711,0.286562,-2.962829,-0.627972,-1.241942,0.447227,2.826182,1.9068,1.406484,0.219105,3.525302,2.433734,1.923533,0.790275,3.498209,2.523899,1.801992,0.756692,3.205488,2.336504,1.513964,0.60118,3.485758,2.784346,1.979105,0.778953,4.346322,3.188496,2.103233,0.885021,4.337656,3.24313,2.265136,1.069105,4.638454,3.614224,2.43917,1.050097,5.227979,4.257882,2.956116,1.47058,5.163866,4.555037,2.772897,1.367461,4.44527,3.982839,2.553719,1.317309,3.961202,3.784158,2.676705,1.246748,5.423268,,3.725212,,8.350234,6.985625,6.681783
常用指标,毛利率,17.521924,18.182506,18.597896,18.400607,18.129046,18.654635,18.824759,19.394654,18.4742,17.914365,17.574249,17.138058,15.804404,16.516288,16.570096,16.50784,14.691213,16.439007,16.524956,17.821745,16.545306,17.754671,19.177649,23.51442,18.456643,18.413052,19.081388,19.126241,20.761502,20.006168,19.484184,20.717823,22.810102,22.188896,21.992932,23.503661,21.678126,20.675696,20.29433,20.066753,21.391888,19.529475,19.574259,19.782703,20.85929,19.344268,20.111031,21.621978,19.402191,19.08427,18.577612,18.085917,19.808133,20.232487,19.921584,18.671601,19.401224,18.034049,18.497309,17.305737,17.65409,17.562417,17.584429,17.750952,16.4659,15.255804,16.037628,16.270849,18.248106,17.496975,19.210021,18.015782,17.843591,18.933642,21.334361
常用指标,销售净利率,2.449687,3.208887,3.790036,2.87355,2.334574,3.366971,3.675938,2.705583,1.886674,3.101487,2.811845,3.277403,-1.977168,-0.359276,-0.235051,1.273468,-7.835948,-4.0506,-7.937997,3.496759,3.856738,4.17348,4.730107,0.943661,4.589589,5.008423,5.527892,5.584824,5.415931,5.681924,5.72929,6.099194,6.293656,6.052849,6.330075,6.158946,5.477131,6.596162,6.592498,5.862263,6.208495,7.067662,6.708809,6.518733,6.154608,6.144516,6.292638,6.524888,5.585751,6.111462,5.773573,5.493123,5.785845,7.333398,7.564653,8.108071,6.578627,7.619776,7.037463,7.349029,6.165057,7.104497,6.560303,7.171168,5.763625,6.841191,7.113867,6.747664,6.445765,7.418794,8.034407,7.944244,7.780703,6.872331,7.249761
常用指标,期间费用率,14.877415,14.965277,14.385597,16.790927,14.796346,15.044746,14.677642,16.439934,16.333843,15.317859,14.648249,16.94666,15.686317,15.326587,15.215034,15.368986,14.610505,14.200293,13.454443,15.342585,14.027099,13.577548,13.51418,20.622411,13.654872,14.163686,13.685447,14.786547,14.667643,13.194712,12.472577,14.451153,16.228225,14.332235,13.601358,16.371629,13.933264,12.412074,11.715511,11.86137,14.255441,12.753369,12.912768,13.31118,13.891895,12.979452,12.686141,13.370111,12.940464,12.266729,11.829925,12.454243,12.496213,11.962083,10.818847,10.583081,11.177115,10.019373,10.260772,11.350331,11.938333,11.38257,11.023058,10.412042,11.135714,9.393767,9.521508,9.607082,11.325789,9.72085,10.015069,8.987636,10.159635,10.655479,11.119597
常用指标,资产负债率,75.441323,75.152627,74.97122,74.010449,74.420151,73.154572,72.501923,72.278917,72.843021,71.668392,70.658946,67.004213,67.296059,68.373461,67.278018,66.488355,67.37246,66.173774,66.551317,64.982625,66.122886,67.618634,66.622387,65.949087,67.350634,66.347559,65.408134,68.245708,66.302401,65.418033,65.528875,63.766875,64.523154,65.851233,67.370109,66.830101,67.177676,66.207953,67.51271,68.123461,69.387457,69.542539,69.610336,68.180641,68.35605,67.951897,68.057796,66.007444,66.967536,66.85306,67.14585,64.534161,65.726691,65.160294,63.935854,63.052534,64.713716,64.120173,65.040864,63.787411,64.869342,65.004798,65.765147,66.525789,67.572364,67.802467,68.404954,66.585136,65.912224,,65.832559,,64.275541,63.585956,61.813342
每股指标,基本每股收益,0.078,0.068,0.053,0.0188,0.048,0.063,0.049,0.0076,0.052,0.05,0.038,0.0235,-0.228,-0.0906,-0.06,0.0008,-0.64,-0.2913,-0.32,0.0424,0.25,0.1547,0.1,0.0075,0.23,0.1475,0.12,0.0518,0.2,0.1473,0.1199,0.0446,0.1895,0.1398,0.1121,0.0385,0.1744,0.1493,0.0974,0.0384,0.1629,0.148,0.1107,0.0508,0.2,0.1395,0.1011,0.0522,0.1921,0.163,0.1138,0.0518,0.2122,0.2273,0.1461,0.0713,0.2516,0.2171,0.1277,0.0644,0.2219,0.187,0.113,0.0565,0.2,0.1694,0.1127,0.05,0.2196,,0.13,,0.24,0.18,0.1584
每股指标,稀释每股收益,0.078,0.068,0.053,0.0188,0.048,0.063,0.049,0.0076,0.052,0.05,0.038,0.0235,-0.228,-0.0906,-0.06,0.0008,-0.64,-0.2913,-0.32,0.0423,0.24,0.1547,0.1,0.0075,0.23,0.1475,0.12,0.0513,0.2,0.1473,0.1199,0.0446,0.1895,0.1398,0.1121,0.0385,0.1744,0.1493,0.0974,0.0384,0.1629,0.148,0.1107,0.0508,0.2,0.1395,0.1011,0.0522,0.1921,0.163,0.1138,0.0518,0.2122,0.2273,0.1461,0.0713,0.2516,0.2171,0.1277,0.0644,0.2219,0.187,0.113,0.0565,0.2,0.1694,0.1127,0.05,0.2196,,,,,0.18,0.16
