常用指标,每股净资产,24.472755,23.516727,23.227382,23.272837,23.2957,22.925584,23.27693,22.973759,24.578932,24.078673,23.664291,22.508592,31.857252,29.609735,24.57055,17.481146,14.403315,12.405918,11.499974,10.826327,10.661175,10.130137,9.552359,9.424228,9.628714,9.418216,9.474587,9.198523,9.736773,9.458171,9.295647,8.997316,9.626505,9.371605,9.107197,8.850197,8.571677,8.526184,8.397273,8.218017,14.604526,14.389931,14.218339,13.879744,11.367239,11.356758,,,,9.844249,8.485095,7.180539,5.88608,4.799499
常用指标,每股现金流,0.549907,0.878279,0.862335,0.446868,-0.684167,1.461804,0.718238,0.984876,-0.322184,7.317034,6.453957,4.373254,3.115491,16.033362,10.344193,4.640801,0.9069,1.935342,0.771166,0.296704,-0.511616,1.394326,0.711516,0.616798,0.017588,0.95895,1.007559,0.438486,0.094359,1.407583,0.591943,-0.031524,-0.289608,0.895735,0.584557,0.115514,0.048988,0.653588,0.526065,0.562648,0.668762,0.231794,-0.161623,-0.641641,0.793111,1.66475,,,,1.220461,1.216269,2.624607,1.340826,1.449586
常用指标,净资产收益率(ROE),3.78,5.29,4.25,3.2,1.54,8.29,7.59,5.89,3.56,27.28,24.09,15.17,7.3,74.72,59.31,36.95,14.91,19.34,12.47,7.04,2.97,7.42,7.32,4.78,2.16,10.2,10.54,7.61,2.94,11.53,9.89,6.65,2.68,10.96,8.22,5.33,2.1,8.54,6.95,4.51,1.85,9.39,8.58,6.44,3.01,16.73,,10.01,3.66,17.01,19.45,23.95,30.65,32.23
常用指标,总资产报酬率(ROA),4.155642,5.305906,4.729264,3.612679,1.670048,8.841575,8.053929,6.193731,3.660615,27.225871,24.395044,15.744314,6.934941,70.350059,53.200187,35.57194,14.288495,17.360342,11.155563,6.465426,2.70359,6.903862,6.691019,4.420587,2.043885,9.380313,9.890798,7.541485,2.85142,11.273807,10.045964,6.61325,2.727254,11.064705,8.435158,5.46832,2.171728,8.809687,7.277711,4.840775,1.94401,10.367143,8.827657,5.895968,3.37627,17.903021,,,,16.209218,15.640195,20.317523,25.462839,23.237436
常用指标,毛利率,30.868678,15.800639,16.035725,15.775357,16.843965,18.145746,18.362277,18.985771,18.907752,36.995211,40.777056,39.613054,39.492656,52.337346,50.169121,44.824888,40.002066,17.327065,16.365287,15.310985,13.760684,12.327488,12.601827,12.039381,11.007562,12.165916,12.935939,13.378907,13.695883,14.953318,14.900339,15.549694,15.148065,15.856049,14.834532,13.908549,13.013929,12.274849,12.945518,13.096971,12.936945,9.9708,10.518561,10.46248,10.943285,10.92836,11.625029,11.181957,10.578209,10.641866,8.162083,8.117819,10.181429,12.680594
常用指标,销售净利率,20.723009,8.721244,9.846206,11.115946,10.929694,13.150345,15.924684,17.535534,20.810087,28.999597,32.645819,29.721735,29.10356,41.719406,40.019192,35.773961,31.591532,12.501698,11.266859,9.973348,9.187225,5.176472,7.030482,7.33565,8.027525,6.932199,9.762426,10.65625,8.536622,8.056459,9.053067,9.173214,7.954369,8.7174,8.908379,8.511439,7.06871,8.01721,8.884861,8.851952,8.097451,6.594931,7.253457,6.779769,6.051809,6.572459,7.107999,7.273243,5.45851,6.147549,4.706175,4.118686,6.431809,8.584823
常用指标,期间费用率,4.791432,4.901288,5.299869,4.659402,4.239893,3.827447,3.026225,2.48873,2.542703,2.722064,2.58751,2.566228,2.816489,3.25671,3.356123,3.502337,3.714996,4.442747,5.257738,5.552529,5.512007,5.688688,5.649867,5.313832,5.658254,5.573552,6.005273,5.866165,6.994619,6.164271,5.833181,5.891052,6.855878,6.305018,5.238206,4.813973,4.548268,3.709833,3.720728,3.97202,3.729239,3.074056,3.121512,3.166134,3.646117,3.190849,3.457688,3.181459,3.268516,3.027191,2.501134,3.013266,2.836736,2.864705
常用指标,资产负债率,11.454666,11.968775,11.51869,9.838428,8.445448,9.134729,8.509181,14.308436,14.991407,14.384795,15.499708,14.795867,17.327872,18.48394,19.527116,17.533134,19.989403,19.659237,20.326551,20.127246,21.239457,23.638993,29.719204,27.006017,23.977781,23.887993,24.768486,21.236736,19.850575,21.401207,18.629131,22.684012,17.933163,14.85261,14.176531,13.756085,14.67352,11.419769,8.969496,8.661081,8.851457,11.088964,10.905294,12.468878,17.476243,15.459693,,,,21.553903,32.399892,49.095708,41.037909,34.038029
每股指标,基本每股收益,0.92,1.25,1.01,0.76,0.36,1.97,1.81,1.44,0.88,6.33,5.7,3.55,1.74,11.99,10.59,4.33,2.02,2.22,1.38,0.76,0.31,0.72,0.71,0.45,0.21,0.95,1.0,0.74,0.28,1.08,0.92,0.62,0.25,0.98,0.72,0.46,0.18,0.7,0.57,0.37,0.27,0.69,1.1,0.77,0.34,1.76,1.46,1.02,0.37,1.54,1.51,1.54,1.59,1.34
每股指标,稀释每股收益,0.92,1.25,1.01,0.76,0.36,1.97,1.82,1.45,0.88,6.33,5.67,3.54,1.73,11.93,10.54,4.31,2.0,2.19,1.37,0.76,0.3,0.71,0.71,0.45,0.21,0.95,1.0,0.74,0.28,1.08,0.92,0.62,0.25,0.98,0.72,0.46,0.18,0.7,0.57,0.37,0.27,0.69,1.1,0.77,0.34,1.76,1.46,1.02,,1.54,1.51,1.54,1.59,1.34
每股指标,摊薄每股收益_最新股数,0.907149,1.226972,0.986035,0.743473,0.355073,1.935571,1.800966,1.425501,0.868587,6.319351,5.662264,3.531222,1.72688,11.722734,7.921618,4.198533,1.504735,1.645481,1.020873,0.561574,0.230223,0.478568,0.471303,0.303045,0.137386,0.637297,0.670036,0.491086,0.188263,0.71841,0.612509,0.415048,0.170205,0.652306,0.483001,0.308985,0.120754,0.470421,0.381444,0.245546,0.099594,0.411045,0.350744,0.226605,0.095648,0.489954,0.407372,0.284764,0.102058,0.429848,0.419332,0.429731,0.441451,0.373513
每股指标,摊薄每股净资产_期末股数,24.472755,23.516727,23.227382,23.272837,23.2957,22.925584,23.27693,22.973759,24.578932,24.078673,23.664291,22.508592,31.857252,29.609735,24.57055,17.481146,14.403315,12.405918,11.499974,10.826327,10.661175,10.130137,9.552359,9.424228,9.628714,9.418216,9.474587,9.198523,9.736773,9.458171,9.295647,8.997316,9.626505,9.371605,9.107197,8.850197,8.571677,8.526184,8.397273,8.218017,14.604526,14.389931,14.218339,13.879744,11.367239,11.356758,,,,9.844249,8.485095,7.180539,5.88608,4.799499
每股指标,调整每股净资产_期末股数,23.71872,22.760317,22.507975,22.549159,22.608943,22.244632,22.55158,22.241437,23.776283,23.240141,22.879789,21.708829,30.776081,28.518821,23.548788,16.517851,13.366338,11.350509,10.555694,9.955476,9.871568,9.311963,8.604566,8.461006,8.64948,8.421239,8.606709,8.326255,8.794228,8.513346,8.945276,8.644584,9.431672,9.1781,8.957951,8.651306,8.362029,8.315249,8.181799,8.002157,14.212129,13.994468,13.827069,13.484289,10.841707,10.825801,,,,9.295785,8.227408,6.950403,5.655193,4.569985
每股指标,每股净资产_最新股数,24.472755,23.516727,23.227382,23.272837,23.2957,22.925584,23.27693,22.973759,24.578932,24.078673,23.664291,22.508592,24.505578,22.776719,18.900423,13.16352,10.845875,9.34181,8.659623,8.152358,8.027997,7.398657,6.467979,6.293289,6.429841,6.289274,6.326918,6.142569,6.502,6.315956,6.207426,6.008207,6.428366,6.258149,6.081583,5.909964,5.723975,5.693596,5.607512,5.487809,5.418098,5.338486,5.274827,5.149213,3.162828,3.159912,,,,2.739071,2.360898,1.997918,1.637747,1.335416
每股指标,每股经营现金流,0.549907,0.878279,0.862335,0.446868,-0.684167,1.461804,0.718238,0.984876,-0.322184,7.317034,6.453957,4.373254,3.115491,16.033362,10.344193,4.640801,0.9069,1.935342,0.771166,0.296704,-0.511616,1.394326,0.711516,0.616798,0.017588,0.95895,1.007559,0.438486,0.094359,1.407583,0.591943,-0.031524,-0.289608,0.895735,0.584557,0.115514,0.048988,0.653588,0.526065,0.562648,0.668762,0.231794,-0.161623,-0.641641,0.793111,1.66475,,,,1.220461,1.216269,2.624607,1.340826,1.449586
每股指标,每股现金流量净额,1.137669,-9.675417,-2.498446,-1.610694,-1.164326,-6.163743,-4.397091,-1.954719,0.978438,0.699523,0.332346,-0.125267,2.728756,17.328218,11.776268,3.847255,0.955432,1.014304,0.895407,0.219747,0.181093,1.940572,1.785747,1.292903,0.344874,0.576512,1.04835,0.624018,0.215768,0.2119,0.338401,0.433943,0.905077,-0.514629,-0.334541,0.152616,0.327712,-0.178948,-0.028688,-0.280535,-0.130324,0.419179,0.974801,3.742088,0.3455,0.227873,,,,-0.944848,-0.148502,2.331923,0.354929,0.262311
每股指标,每股企业自由现金流量,,0.823098,,0.480448,,4.99331,,2.765084,,5.204026,,3.639007,,-1.025938,,0.675957,,0.654027,,0.034731,,-0.464304,,-1.095142,,1.164369,,1.042844,,1.166325,,0.981185,,0.829774,,0.135872,,0.221837,,0.087998,,-4.512195,,-4.642293,,0.609062,,,,1.03324,1.020293,1.231442,0.674887,-2.833236
每股指标,每股股东自由现金流量,,1.748499,,0.831991,,5.084294,,3.939616,,5.204026,,4.065942,,-1.025938,,0.688274,,0.649331,,0.460117,,0.602331,,0.072049,,1.751935,,1.457355,,1.294103,,1.796639,,0.829774,,0.135872,,0.221837,,0.087998,,-4.512195,,-4.642293,,0.245799,,,,-0.168039,0.205485,1.610792,1.141554,-2.579903
每股指标,每股未分配利润,18.290592,17.383442,17.142506,17.194806,17.295849,16.940776,17.295614,16.920149,18.335009,17.466421,16.988934,15.857893,23.269616,21.024671,16.167518,11.571478,8.494116,6.495828,5.763516,5.153567,5.023534,4.864115,5.325701,5.148146,5.356071,5.150334,5.320674,5.052695,5.601735,5.319809,5.26407,4.968372,5.601717,5.346835,5.19146,4.930869,4.648992,4.598162,4.53503,4.331521,7.603338,7.334867,7.27121,6.936592,8.778128,8.784366,,,,7.495918,6.353944,5.242914,4.099026,3.170688
每股指标,每股资本公积金,4.761993,4.728697,4.685191,4.685191,4.796907,4.796907,4.793944,4.793944,4.800076,4.802217,4.789493,4.777238,6.504287,6.501334,6.415575,3.904924,3.971263,3.979265,3.886224,3.831252,3.800327,3.403776,2.385834,2.291043,2.291043,2.291043,2.291043,2.291043,2.291043,2.291043,2.291043,2.291043,2.29446,2.29446,2.29446,2.29446,2.29446,2.29446,2.29446,2.29446,4.930029,4.930029,4.930029,4.930029,0.254695,0.254695,,,,0.254695,0.254695,0.254695,0.254695,0.254695
每股指标,每股盈余公积金,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8204,0.8204,1.06652,1.06652,0.982223,1.003378,1.003378,1.003378,0.906211,0.906211,0.906211,0.934316,0.918033,0.93086,0.93086,0.93086,0.809548,0.809548,0.80703,0.80703,0.704182,0.704182,0.704182,0.704182,0.606023,0.606023,0.606023,0.606023,0.535912,0.535912,0.964641,0.964641,0.865758,0.865758,1.154344,1.154344,,,,0.981889,0.828984,0.682929,0.532358,0.374115
每股指标,每股留存收益,19.290592,18.383442,18.142506,18.194806,18.295849,17.940776,18.295614,17.920149,19.335009,18.466421,17.809334,16.678293,24.336136,22.091191,17.149741,12.574856,9.497494,7.499207,6.669728,6.059779,5.929745,5.798431,6.243735,6.079007,6.286931,6.081195,6.130223,5.862244,6.408765,6.12684,5.968252,5.672554,6.3059,6.051017,5.797483,5.536892,5.255016,5.204185,5.070942,4.867433,8.56798,8.299509,8.136968,7.80235,9.932472,9.938711,,,,8.477807,7.182929,5.925844,4.631384,3.544803
每股指标,每股营业收入,4.506036,13.769384,10.289292,6.851202,3.31774,14.976463,11.557898,8.332884,4.266758,22.609857,18.000247,12.345681,8.046871,37.566858,26.202756,15.800542,6.480296,17.734336,12.125119,7.505855,3.336044,12.630522,9.963246,6.205679,2.552557,13.637284,10.270325,6.893798,3.291139,13.317637,10.100003,6.743823,3.195481,11.197889,8.119293,5.436294,2.558178,8.786825,6.429078,4.153959,3.315342,16.800418,13.034267,9.009403,5.680335,26.792146,,,,25.129987,32.023568,37.498842,24.667715,15.637039
每股指标,每股营业总收入,4.506036,13.769384,10.289292,6.851202,3.31774,14.976463,11.557898,8.332884,4.266758,22.609857,18.000247,12.345681,8.046871,37.566858,26.202756,15.800542,6.480296,17.734336,12.125119,7.505855,3.336044,12.630522,9.963246,6.205679,2.552557,13.637284,10.270325,6.893798,3.291139,13.317637,10.100003,6.743823,3.195481,11.197889,8.119293,5.436294,2.558178,8.786825,6.429078,4.153959,3.315342,16.800418,13.034267,9.009403,5.680335,26.792146,,,,25.129987,32.023568,37.498842,24.667715,15.637039
每股指标,每股息税前利润,1.145282,1.397869,1.236387,0.936258,0.429522,2.403109,2.197731,1.733131,1.067841,7.810079,6.980969,4.372903,2.646558,18.484936,12.359992,6.615046,2.426926,2.508325,1.554175,0.871973,0.364376,0.868252,0.896908,0.580856,0.260845,1.157702,1.221245,0.896599,0.345686,1.300567,1.126614,0.748699,0.310006,1.141375,0.853508,0.543748,0.213601,0.820042,0.662859,0.435397,0.313057,1.361195,1.149089,0.764473,0.459308,2.325835,,,,2.034334,2.08467,2.447122,2.197313,1.690793
盈利能力,净资产收益率(ROE),3.78,5.29,4.25,3.2,1.54,8.29,7.59,5.89,3.56,27.28,24.09,15.17,7.3,74.72,59.31,36.95,14.91,19.34,12.47,7.04,2.97,7.42,7.32,4.78,2.16,10.2,10.54,7.61,2.94,11.53,9.89,6.65,2.68,10.96,8.22,5.33,2.1,8.54,6.95,4.51,1.85,9.39,8.58,6.44,3.01,16.73,,10.01,3.66,17.01,19.45,23.95,30.65,32.23
盈利能力,摊薄净资产收益率,3.706775,5.217446,4.245144,3.194599,1.524202,8.442845,7.73713,6.20491,3.53387,26.244597,23.927461,15.688332,7.046888,51.468056,41.912389,31.895216,13.873801,17.614156,11.788887,6.888485,2.867758,6.468314,7.286718,4.815371,2.136697,10.133076,10.590256,7.994806,2.895468,11.374529,9.86736,6.908026,2.647719,10.423317,7.942042,5.22821,2.109625,8.262292,6.802382,4.474394,1.838185,7.699662,6.649405,4.400778,3.024156,15.505332,,,,15.693207,17.76156,21.508964,26.954787,27.969837
盈利能力,净资产收益率_平均,3.780619,5.283857,4.272903,3.218611,1.536407,8.235728,7.606138,6.059202,3.570202,26.973847,24.384758,15.595444,7.304555,72.996708,56.097679,37.311456,14.907456,19.658722,12.714601,7.222345,2.98475,6.992559,7.388791,4.816907,2.160311,10.111628,10.599438,7.883541,2.937494,11.426821,9.827209,6.767267,2.683244,10.915673,8.203729,5.325699,2.115238,8.528245,6.969568,4.536107,1.85179,9.673479,8.316668,5.454375,3.025551,16.611503,,,,16.856887,19.240653,23.639775,29.695728,27.969837
盈利能力,净资产收益率_平均_扣除非经常损益,3.715668,4.599943,3.743884,2.621806,1.458138,7.056273,6.059933,4.763125,2.348367,25.644514,22.95582,15.595405,7.332525,71.339905,54.48814,35.987835,14.125579,16.940127,10.443793,5.795872,2.156492,4.902747,5.213867,3.031242,0.99246,4.747761,5.665404,4.04146,1.806612,9.046197,7.607065,5.545372,2.104042,9.798256,7.272306,4.740908,1.990359,7.42333,5.986624,3.813185,1.7,7.844182,6.818783,4.600722,3.002828,15.193607,,,,16.319281,18.794363,,,
盈利能力,摊薄净资产收益率_扣除非经常损益,3.643092,4.542128,3.719562,2.602246,1.446554,7.233728,6.164296,4.877665,2.324469,24.951203,22.52532,15.688293,7.073871,50.299888,40.70985,30.763736,13.146138,15.178302,9.68341,5.527953,2.071965,4.535178,5.14184,3.030275,0.981611,4.757831,5.660496,4.098499,1.780766,9.004799,7.638145,5.660716,2.076186,9.356301,7.04033,4.654123,1.985077,7.191833,5.843017,3.761306,1.68751,6.243623,5.451805,3.712021,,14.181854,,,,15.192714,17.349578,,,
盈利能力,息税前利润率,25.416628,10.15201,12.016252,13.665604,12.946225,16.045907,19.014976,20.798701,25.027004,34.542808,38.782633,35.420514,32.889289,49.205436,47.170582,41.865947,37.450856,14.143895,12.817813,11.61724,10.92241,6.874239,9.002174,9.360078,10.218988,8.489247,11.891007,13.005887,10.503536,9.765752,11.154597,11.102007,9.701399,10.192775,10.512102,10.00218,8.349754,9.332642,10.310332,10.481504,9.442698,8.102151,8.815907,8.485287,8.085942,8.681035,9.595764,9.668033,7.343871,8.095247,6.5098,6.52586,8.907649,10.812746
盈利能力,总资产报酬率,4.155642,5.305906,4.729264,3.612679,1.670048,8.841575,8.053929,6.193731,3.660615,27.225871,24.395044,15.744314,6.934941,70.350059,53.200187,35.57194,14.288495,17.360342,11.155563,6.465426,2.70359,6.903862,6.691019,4.420587,2.043885,9.380313,9.890798,7.541485,2.85142,11.273807,10.045964,6.61325,2.727254,11.064705,8.435158,5.46832,2.171728,8.809687,7.277711,4.840775,1.94401,10.367143,8.827657,5.895968,3.37627,17.903021,,,,16.209218,15.640195,20.317523,25.462839,23.237436
盈利能力,总资本回报率,4.588322,5.878638,5.28888,4.006921,1.845449,10.204539,9.189334,7.18687,4.250614,33.334436,29.789862,19.131767,8.611234,88.531611,66.81589,44.225263,17.853701,22.141582,13.844078,8.109293,3.373869,8.716763,8.296072,5.46596,2.494077,11.595714,12.175513,9.148301,3.500561,13.614936,11.84382,7.804286,3.214461,12.753623,9.680018,6.258091,2.498422,9.925943,8.086975,5.370635,2.15922,11.882804,10.108142,6.826477,4.030623,21.571196,,,,20.0851,21.261812,28.053723,30.906913,26.698847
盈利能力,投入资本回报率,3.64591,5.195835,4.238291,3.255345,1.527625,8.317714,7.612688,5.988467,3.519246,26.999914,24.181829,15.456955,6.819831,73.010619,55.690861,37.29754,14.71783,19.465213,12.252734,7.090463,2.964208,7.107546,6.787681,4.39012,2.011013,9.666401,10.285793,7.70739,3.019136,11.897167,10.138824,6.725218,2.765607,11.025273,8.221099,5.325375,2.101662,8.526885,6.853374,4.535666,1.806937,10.024474,8.485549,5.746737,3.432704,18.4951,,,,17.504378,18.587768,25.110459,27.241364,23.066782
盈利能力,息前税后总资产报酬率_平均,3.398749,4.590516,3.893378,3.0049,1.411769,7.331434,6.81718,5.288567,3.097022,22.879787,20.55065,13.217479,6.136693,59.664934,45.151519,30.412876,12.066944,15.482658,9.947916,5.674001,2.380903,5.617928,5.507363,3.561275,1.641518,7.74675,8.349605,6.347065,2.451244,9.826342,8.574146,5.673143,2.236129,9.558766,7.148293,4.653313,1.838535,7.567965,6.27152,4.088183,1.667058,8.745844,7.263124,4.963406,2.526922,15.350015,,,,14.126506,13.673168,12.823062,18.38556,18.449455
盈利能力,毛利率,30.868678,15.800639,16.035725,15.775357,16.843965,18.145746,18.362277,18.985771,18.907752,36.995211,40.777056,39.613054,39.492656,52.337346,50.169121,44.824888,40.002066,17.327065,16.365287,15.310985,13.760684,12.327488,12.601827,12.039381,11.007562,12.165916,12.935939,13.378907,13.695883,14.953318,14.900339,15.549694,15.148065,15.856049,14.834532,13.908549,13.013929,12.274849,12.945518,13.096971,12.936945,9.9708,10.518561,10.46248,10.943285,10.92836,11.625029,11.181957,10.578209,10.641866,8.162083,8.117819,10.181429,12.680594
盈利能力,销售净利率,20.723009,8.721244,9.846206,11.115946,10.929694,13.150345,15.924684,17.535534,20.810087,28.999597,32.645819,29.721735,29.10356,41.719406,40.019192,35.773961,31.591532,12.501698,11.266859,9.973348,9.187225,5.176472,7.030482,7.33565,8.027525,6.932199,9.762426,10.65625,8.536622,8.056459,9.053067,9.173214,7.954369,8.7174,8.908379,8.511439,7.06871,8.01721,8.884861,8.851952,8.097451,6.594931,7.253457,6.779769,6.051809,6.572459,7.107999,7.273243,5.45851,6.147549,4.706175,4.118686,6.431809,8.584823
盈利能力,成本费用利润率,34.295663,11.324305,13.409695,15.092674,14.796885,18.546534,22.258108,24.63996,29.489196,52.510788,62.703859,56.242503,54.86141,96.609572,88.660082,71.315056,58.723286,16.106737,14.235689,12.627666,11.434023,6.916029,9.267242,9.815274,10.606657,9.004173,12.480259,13.749053,10.729746,10.20744,11.75297,11.900884,10.174721,11.171677,11.606503,11.002842,9.17108,10.206862,11.520344,11.533973,10.6155,8.444401,9.361058,8.761124,7.822103,8.465404,9.132008,9.347838,7.085966,7.780135,5.856425,5.061727,8.081839,11.150269
盈利能力,营业利润率,25.372604,10.622338,12.679359,13.567922,13.009032,16.170309,19.038628,20.768028,24.837655,35.087585,38.88219,35.543638,34.97015,49.238981,47.214016,41.92296,37.467391,14.063129,12.680094,11.429767,10.508472,6.547922,8.69307,9.258312,10.269063,8.446953,11.506775,12.751599,10.027889,9.385763,10.77269,10.875178,9.591517,10.240267,9.536157,9.142086,8.333695,8.732806,9.722316,9.631074,9.723574,6.638265,7.069116,6.835689,7.312095,7.19942,7.631094,7.538195,6.729165,7.071594,5.507156,4.834265,7.229349,9.624753
盈利能力,总资产净利率_平均,3.291581,4.657232,3.771653,2.868795,1.38058,7.121398,6.599921,5.094344,2.977561,22.029205,19.786818,12.713905,5.882567,57.998772,44.325357,29.982656,11.76489,15.123945,9.731084,5.529666,2.268497,5.210178,5.192621,3.453716,1.612072,7.732684,8.126345,6.185636,2.325484,9.325633,8.178937,5.490024,2.242309,9.469588,7.148293,4.653313,1.838535,7.567965,6.27152,4.088183,1.667058,8.438573,7.263124,4.710896,2.526922,13.554477,,,,12.309319,11.306874,12.823062,18.38556,18.449455
