常用指标,每股净资产,2.313519,2.366357,2.307057,2.262009,2.289951,2.741249,2.68593,2.698068,2.726717,2.827953,2.75177,2.723438,2.701268,2.984414,3.066795,2.867153,3.065195,3.384626,3.479183,3.503938,3.655842,4.045731,4.091921,4.235378,4.421721,4.424406,4.299285,4.346341,4.362,4.358227,4.220091,4.202562,4.208723,4.248841,4.136645,4.073267,4.055761,4.19362,4.069871,4.076873,4.089139,4.112247,4.014334,4.031318,4.069018,3.928746,3.862014,3.879498,3.954577,4.081659,4.028598,4.052503,4.12933,4.059411,3.986806,4.015461,4.056813,3.988128,3.896939,3.933923,3.979779,3.861833,3.801189,5.039806,2.706283,2.642316,2.562568,2.786356,2.798014,2.783899,2.731397,2.612511,2.656675,2.590215,2.473,2.367109,2.413862,2.381985,2.271873,2.376164,2.365456,2.306705,2.227551,2.319028,2.315556,2.266868,2.179624,2.156022,2.15301,2.137621,2.101147,2.121043,2.096071,2.240856,2.153165,2.05617,2.042642,2.096996,3.005203,3.041772,1.135231,1.062895,0.485436
常用指标,每股现金流,0.27652,0.229939,0.117767,-0.026976,0.18238,0.131677,0.004922,-0.045401,0.258353,0.208338,0.064043,-0.017646,-0.2101,-0.0744,-0.070516,-0.137296,-0.086453,-0.010518,-0.094689,-0.120313,-0.123474,-0.214987,-0.192965,-0.118673,0.523955,0.287808,-0.025425,-0.133186,0.455136,0.324848,0.101855,-0.042293,0.496453,0.312974,0.118351,-0.06805,0.790416,0.393249,0.215352,-0.065566,0.717523,0.140471,0.008902,-0.079289,0.330791,-0.229164,-0.30342,-0.309731,0.076701,0.11566,-0.045962,-0.088901,0.3242,0.106221,-0.029952,-0.085996,0.323796,0.105286,0.017668,-0.048091,0.304383,0.070553,0.012495,0.02652,0.356357,0.174868,0.026028,-0.024399,0.22823,0.109694,0.003837,-0.117056,0.425442,0.263754,0.040188,-0.026297,0.563778,0.27782,0.148091,0.027052,0.400551,0.287033,0.180074,0.044953,0.330892,0.23728,0.161236,0.01766,0.143369,0.111897,0.082532,0.059904,0.368196,,0.113996,,0.370409,0.077218,0.386468,0.131999,0.342022,,
常用指标,净资产收益率(ROE),1.02,3.28,0.74,-1.23,-17.46,0.94,-1.51,-1.06,0.93,2.79,0.06,-0.98,-23.58,-14.07,-12.0,-6.68,-17.58,-7.7,-4.95,-4.24,-18.32,-8.39,-7.26,-4.3,3.48,3.44,0.63,-0.12,5.22,5.11,1.91,-0.15,3.56,4.65,1.97,-0.1,0.41,3.29,0.31,-0.74,2.03,2.15,-0.24,-0.93,2.59,-0.65,-2.36,-1.92,0.75,-0.04,-1.48,-2.0,4.13,2.52,0.74,-1.02,4.74,3.24,0.96,-1.16,5.13,1.97,0.45,-0.66,6.43,,2.45,,4.81,,2.77,,11.97,,4.82,,10.92,,4.38,,9.03,,3.1,,9.24,,3.2,,2.57,,0.24,,12.05,,5.24,,11.66,5.11,12.96,,,,
常用指标,总资产报酬率(ROA),2.395776,3.028499,1.293813,-0.183985,-6.822643,1.474646,-0.095162,-0.219641,2.05767,2.72039,0.839737,-0.143105,-10.508399,-5.86231,-4.374118,-2.373049,-6.795198,-2.515639,-1.610875,-1.708625,-8.767107,-3.902175,-3.596547,-2.147036,3.243135,2.945997,0.835327,0.23401,4.638486,4.246757,1.849684,0.25833,3.16813,3.812422,1.847309,0.33422,0.443491,2.941379,0.933766,0.067898,2.905014,2.54834,0.811226,-0.013908,3.092509,0.775125,-0.523551,-0.686518,1.907231,1.126434,-0.163722,-0.879678,4.741841,2.86353,1.280194,-0.274965,4.471296,3.27577,1.354056,-0.424739,6.251474,2.858726,1.351655,0.168924,5.61891,4.107004,2.142697,0.274817,5.243758,4.541444,2.894834,-0.375541,9.862482,7.550916,4.109959,0.862278,8.701815,7.087292,3.80499,0.860291,7.656689,5.390648,2.866153,0.55585,7.97844,6.005015,2.88492,0.277501,2.733436,1.83518,0.449592,1.139472,10.919951,7.931731,4.958717,0.62412,11.819097,6.598685,13.365989,4.920729,15.942106,40.911835,72.000459
常用指标,毛利率,31.351761,33.068502,28.998255,22.390396,27.501216,31.057408,27.382241,24.351693,29.947745,34.968217,30.011209,24.425236,-74.987258,-66.972348,-144.863625,-128.679551,-8.258269,3.732255,6.481004,-33.701665,-12.170838,-23.016206,-53.731928,-91.172807,43.115466,45.616237,44.421183,37.432915,45.971569,49.590403,46.751284,39.99172,45.715637,47.913588,45.855924,43.231548,47.407602,47.116263,42.106162,40.676605,44.584239,48.845533,44.539899,39.908793,33.475313,41.904451,35.472769,31.089057,42.843597,41.853979,37.197844,27.526717,47.194071,46.303684,44.491319,32.960508,45.693807,47.207736,44.321613,32.498298,46.738425,47.28981,46.519005,39.366088,48.821948,48.136827,46.227106,34.666637,46.812071,46.343536,47.580931,31.749864,38.9006,40.502317,40.572093,37.184199,41.643954,44.182077,42.089841,37.195554,39.062162,39.267497,37.334867,33.177378,41.137852,42.640199,40.927785,32.424702,36.938858,37.079157,32.513081,38.520202,42.848398,44.470085,43.381949,33.437055,44.983291,47.112806,45.062825,41.101131,45.624215,68.442454,65.245132
常用指标,销售净利率,2.024937,9.871154,2.979045,-16.672331,-47.200436,0.906812,-11.447108,-17.106162,0.293017,7.350443,-2.797411,-17.825296,-234.56798,-186.401476,-355.249615,-337.769657,-98.028312,-53.654568,-51.669563,-145.769144,-116.213737,-88.574609,-135.268998,-271.863342,4.095601,6.932454,-2.074894,-5.54021,11.546324,15.634824,8.845621,-4.743188,6.805882,14.11563,8.530848,-3.872474,-9.613724,10.557875,-1.466711,-14.660285,3.557899,5.611018,-4.51863,-16.596179,2.922844,-5.113191,-20.613033,-36.263048,0.190034,-2.598151,-12.990111,-35.52996,11.690421,9.298183,4.119925,-18.769585,12.114484,12.916615,5.79673,-23.726334,13.379185,9.315604,2.717907,-8.590942,15.558523,15.907428,11.439429,-5.874559,11.221264,14.888987,13.155352,-20.689137,16.507225,17.219038,14.160063,4.044806,15.887244,19.183724,15.596279,4.656893,14.331156,14.371171,11.405947,1.758335,15.451943,17.025683,12.732592,0.596849,6.865286,7.222212,1.417525,11.520076,21.285837,22.301472,19.916547,6.859768,22.834666,21.694619,26.158744,16.87714,25.95461,32.837918,36.490707
常用指标,期间费用率,34.943607,33.856253,35.599059,42.353076,35.047815,34.460814,37.726079,40.211629,34.339905,34.237637,37.031868,39.751207,124.820347,122.630559,204.56005,184.840782,75.620543,63.954006,63.59694,106.616341,73.585092,80.366508,93.038271,169.504056,37.255511,35.488432,36.445791,45.311583,38.196476,36.74398,40.718199,46.252063,40.830647,39.336232,43.519847,51.825549,44.41881,44.421166,51.636976,53.45799,43.310561,42.156708,47.641804,52.084773,21.865528,44.863101,52.711418,60.482442,44.41509,44.107322,50.739503,63.97696,35.935433,34.487261,37.290366,45.709646,32.88889,34.594878,39.797094,52.799755,32.162061,38.097405,43.236506,45.969783,35.357645,35.223822,36.790311,35.850184,40.048802,34.823501,33.52509,43.377857,21.254326,21.959761,22.85477,28.156502,24.861047,25.225046,26.392306,30.417931,24.730723,25.938696,26.568315,28.323018,25.828137,26.159183,28.50434,32.891025,32.119145,31.904583,30.316653,26.171371,20.07939,19.321019,18.033199,22.429502,18.210793,22.092141,15.486631,15.094716,13.313605,27.037071,19.039943
常用指标,资产负债率,50.085177,51.367331,51.02444,50.6052,50.059967,45.75995,46.192185,45.693387,45.19898,46.35935,47.31821,48.129148,45.685063,42.794541,45.503086,59.432267,56.175572,51.919676,51.147926,51.072709,49.219126,47.74997,47.079922,45.79769,44.34264,44.949395,47.040976,46.554205,44.927134,43.936849,44.95985,40.904391,40.242048,41.004941,42.360616,41.729028,42.57377,40.832747,43.428072,41.750491,43.96373,43.195692,45.256769,45.293151,47.662403,49.555468,51.140877,45.53109,44.282127,35.268575,34.601779,33.843621,32.230642,39.175361,34.997992,31.194429,38.227129,33.123045,33.28489,33.859539,33.137618,33.689451,33.426067,45.218564,46.286064,46.746114,45.882204,42.509279,42.679664,41.999819,37.542523,38.53552,39.880054,40.737434,41.95165,42.282929,43.799701,43.852703,44.96431,43.084498,43.104192,44.853934,45.470493,40.479992,40.734657,39.248538,35.674769,27.151321,22.260621,20.769121,17.125052,21.334628,25.687035,16.196917,12.77031,16.921694,17.681898,14.525969,16.929756,17.624489,59.494061,48.965821,36.535248
每股指标,基本每股收益,0.0236,0.076,0.017,-0.028,-0.4368,0.015,-0.041,-0.029,0.0252,0.071,-0.003,-0.029,-0.7,-0.422,-0.354,-0.198,-0.591,-0.271,-0.177,-0.152,-0.74,-0.356,-0.31,-0.186,0.153,0.153,0.028,-0.005,0.223,0.22,0.081,-0.006,0.147,0.193,0.081,-0.004,0.017,0.137,0.013,-0.03,0.083,0.088,-0.01,-0.038,0.103,-0.026,-0.092,-0.075,0.03,-0.007,-0.058,-0.079,0.162,0.103,0.03,-0.041,0.19,0.129,0.038,-0.046,0.208,0.081,0.018,-0.021,0.15,0.144,0.065,-0.012,0.131,0.127,0.075,-0.044,0.3,0.234,0.116,0.011,0.256,0.228,0.113,0.015,0.21,,0.072,,0.206,,0.07,,0.056,,0.0051,,0.262,,0.11,,0.247,0.102,0.347,,,,
每股指标,稀释每股收益,0.0236,0.076,0.017,-0.028,-0.4368,0.015,-0.041,-0.029,0.0252,0.071,-0.003,-0.029,-0.7,-0.422,-0.354,-0.198,-0.591,-0.271,-0.177,-0.152,-0.74,-0.356,-0.31,-0.186,0.153,0.153,0.028,-0.005,0.223,0.22,0.081,-0.006,0.147,0.193,0.081,-0.004,0.017,0.137,0.013,-0.03,0.083,0.088,-0.01,-0.038,0.103,-0.026,-0.092,-0.075,0.03,-0.007,-0.058,-0.079,0.162,0.103,0.03,-0.041,0.19,0.129,0.038,-0.046,0.208,0.081,0.018,-0.021,0.15,0.144,0.065,-0.012,0.131,0.127,0.075,-0.044,0.3,0.234,0.116,0.011,0.256,0.228,0.113,0.015,,,,,,,,,,,,,,,,,,,,,,,
