常用指标,毛利率,28.83898,28.159165,27.992082,32.6556,30.832397,31.177701,30.124824,39.737542,41.46226,42.743584,33.056243,35.995777,36.098063,35.488631,28.845724,33.271124,35.263975,37.405149,27.51426,25.136672,21.177,13.149426,,34.859685,32.139655,34.94026,36.879392,37.86594,38.428726,36.077445,38.358588,39.354107,35.073939,37.099108,33.111879
常用指标,销售净利率,2.156384,2.375022,2.620337,4.750156,4.608484,5.181549,3.881965,7.924227,8.727774,11.629546,6.090028,9.572364,11.445694,10.622857,5.695649,12.293726,15.16656,17.333682,9.183108,12.955479,9.297233,2.275871,-9.916623,19.229372,18.912016,16.437762,17.321735,18.174436,19.732536,11.568699,12.824787,12.188042,15.150898,8.430947,4.631673
常用指标,期间费用率,26.768748,27.227029,26.884628,26.550042,25.717534,25.404704,26.447615,29.220544,28.31106,28.829038,26.513525,24.520406,23.754757,24.71748,23.94766,20.190979,16.852102,16.180161,,10.496882,11.72193,14.205824,,12.541485,12.124921,14.112791,15.192429,14.149811,15.084098,18.313767,17.914611,24.04318,21.253323,20.485016,20.934521
常用指标,资产负债率,61.11233,61.179718,61.498461,61.819997,60.798149,60.5788,59.557991,59.75515,60.184476,59.923183,55.327033,52.533901,66.62122,67.832868,66.758531,65.861834,61.910422,73.598188,75.889375,36.876101,38.246135,40.943933,,44.656613,46.972392,47.347915,48.453996,57.116544,62.946978,76.156355,75.12892,79.988425,85.105783,87.522663,91.463387
每股指标,基本每股收益,0.05,0.03,0.01,0.13,0.09,0.07,0.02,0.16,0.12,0.1,0.02,0.18,0.21,0.08,0.03,0.38,0.56,0.29,0.12,0.58,0.3,0.07,,1.2,0.59,1.0,0.5,1.46,1.02,0.91,1.26,2.2,1.26,1.26,0.56
每股指标,稀释每股收益,0.05,0.03,0.01,0.13,0.09,0.07,0.02,0.16,0.12,0.1,0.02,0.18,0.21,0.08,0.03,0.38,0.56,0.29,0.12,0.58,0.3,0.07,,1.2,0.59,1.0,0.5,1.46,1.02,0.91,1.26,2.2,1.26,1.26,0.56
每股指标,摊薄每股收益_最新股数,0.050929,0.031728,0.01469,0.129593,0.094178,0.070442,0.023964,0.156953,0.123254,0.103312,0.021032,0.152973,0.133312,0.075741,0.020183,0.189855,0.173366,0.134702,0.036418,0.180333,0.093657,0.021544,-0.017744,0.371578,0.182333,0.309625,0.15568,0.305493,0.156751,0.183334,0.09731,0.169375,0.096981,0.097508,0.042892
每股指标,摊薄每股净资产_期末股数,4.90975,4.890549,5.023511,5.00882,4.973405,4.949669,5.053191,5.029226,4.995506,4.975585,7.539958,7.508409,3.905739,3.813076,6.085477,6.036748,6.095176,4.87764,4.561253,4.896463,4.617442,4.385302,,4.315948,4.037747,3.450792,2.955226,4.091107,3.834944,5.63786,5.426094,4.164612,3.203702,2.548227,1.292802
每股指标,调整每股净资产_期末股数,2.100031,2.003378,2.066031,2.13639,2.041634,2.115341,2.136239,2.651271,2.677601,3.073931,4.853237,4.774602,0.895999,0.82623,1.514552,3.704133,3.71182,1.579983,4.561253,1.456603,0.98878,0.612315,,0.829602,0.016943,0.220725,0.230565,-0.29515,-0.78538,-4.930572,-5.727418,-4.932747,-4.932018,-4.185982,-6.019721
每股指标,每股净资产_最新股数,4.90975,4.890549,5.023511,5.00882,4.973405,4.949669,5.053191,5.029226,4.995506,4.975585,5.026638,5.005606,2.426587,2.369016,2.520554,2.50037,2.524571,1.515208,1.416924,1.521055,1.434379,1.362266,,1.340722,1.2543,1.071967,0.918022,0.847251,0.591657,0.434905,0.41857,0.321259,0.247134,0.19657,0.099727
每股指标,每股经营现金流,0.980271,0.604444,0.324353,1.344392,0.898948,0.583972,0.261933,1.259198,0.745698,0.235899,0.150693,0.926414,0.579944,0.210676,0.149623,1.670048,1.121092,1.247589,0.479493,0.816566,0.174456,0.08526,,2.300406,0.449707,1.23696,0.416597,2.616925,2.394292,5.222802,3.056671,4.859342,0.908976,3.575148,2.897731
每股指标,每股现金流量净额,-0.502655,-0.582955,-0.230226,-0.461294,-1.097042,-0.719913,-0.173887,-0.982509,-0.830637,-0.696067,-0.512202,3.515517,-0.893298,-0.883513,-1.528968,1.449627,2.260245,-1.096259,,0.187297,-0.998883,-1.135608,,0.902347,0.008854,-0.479541,-0.579286,-0.703691,-1.268607,1.440178,-0.291539,3.932125,3.681425,0.185943,0.382858
每股指标,每股企业自由现金流量,,0.320618,,0.568871,,0.176483,,0.933297,,0.397253,,-2.565351,,1.010083,,-0.703884,,2.199218,,0.103334,0.149603,0.120378,,0.432525,,1.020018,0.849734,0.359657,-0.040327,,0.652992,2.383215,1.980425,-11.538759,5.407626
每股指标,每股股东自由现金流量,,0.320618,,0.568871,,0.176483,,0.933297,,0.397253,,-2.565351,,1.010083,,-0.703884,,2.199218,,0.103334,0.149603,0.120378,,0.184201,,0.080174,0.406538,-2.092788,-2.632327,,0.652992,0.716548,1.913758,1.46124,7.407626
每股指标,每股未分配利润,0.752096,0.732896,0.876527,0.861837,0.870964,0.847227,0.95075,0.926785,0.900002,0.880082,1.396703,1.365154,1.469399,1.376736,2.430967,2.382238,2.462329,3.158643,,3.177465,2.988431,2.756291,,2.686937,2.525565,1.93861,1.533923,1.959153,2.613384,4.194741,4.238244,2.976763,2.068838,1.412537,0.217964
每股指标,每股资本公积金,2.936817,2.936817,2.936817,2.936817,2.936817,2.936817,2.936817,2.936817,2.936817,2.936817,4.905226,4.905226,1.217105,1.217105,2.325658,2.325658,2.325658,0.309413,,0.309413,0.309413,0.309413,,0.309413,0.309413,0.309413,0.309413,0.964119,0.093924,0.187849,0.187849,0.187849,,,
