常用指标,每股净资产,6.536662,5.156853,4.900013,4.688011,4.575565,4.393054,4.236634,4.039639,4.023067,3.895191,3.814466,3.689135,3.570441,3.459871,3.304658,3.194612,3.073206,3.013115,2.932645,2.815627,2.675674,2.600004,2.528108,2.355511,2.298848,2.278537,2.251539,2.171727,2.129172,2.047272,2.236197,2.217657,2.200229,2.177396,2.172627,2.129523,4.203905,4.184125,2.997433,2.938795,2.982204,2.971429,2.997913,3.039691,2.632659,2.075119,2.033436,1.839933,1.843857,1.807678,1.748724,1.718006,2.25288,2.232425,2.087548,2.053195,3.081481,3.005672,2.907588,2.844311,2.039113,1.98712,1.895959,1.821787,2.691605,2.638828,2.542852,2.438095,3.63235,3.564752,3.535908,3.471993,6.944859,6.843159,6.546036,6.333372,3.047475,2.841532,2.530053,,,1.911638,1.250178,1.589717
常用指标,每股现金流,0.032605,0.92075,0.495739,0.27482,0.098561,0.712393,0.435605,0.177729,0.041646,0.657253,0.46818,0.208685,0.08295,0.690447,0.442004,0.190758,0.056645,0.484632,0.39993,0.178447,0.015022,0.609792,0.471735,0.253738,0.13484,0.498986,0.344544,0.181147,0.070028,0.448321,0.061918,0.037531,0.038487,0.118511,0.091723,0.026574,-0.103484,0.075901,0.056427,0.051248,-0.030277,0.089109,0.010066,-0.007923,-0.015871,0.046251,-0.024389,0.037195,-0.032165,0.202432,0.155234,0.034398,0.01897,0.075595,-0.022903,-0.085534,-0.222516,0.092045,-0.074017,-0.035275,-0.126709,0.188066,0.071633,-0.033891,-0.116129,0.521668,0.230634,0.129943,-0.016387,0.194425,-0.240275,-0.344057,-0.713242,0.245412,-0.178757,0.154736,-0.172452,0.832162,0.27251,,,0.698177,0.314991,0.406343
常用指标,净资产收益率(ROE),2.6,19.05,13.97,9.61,4.44,16.29,12.76,8.27,3.7,15.0,10.44,6.44,2.35,15.08,11.16,7.43,2.8,15.67,12.82,9.09,4.7,12.83,9.8,4.55,1.49,7.7,7.23,3.39,1.2,0.75,5.09,3.46,1.06,6.26,4.06,2.06,0.52,5.71,5.37,3.3,1.21,34.69,24.88,24.86,1.16,12.31,6.52,3.77,1.83,8.32,4.81,2.62,0.91,9.75,4.38,2.74,1.2,12.26,9.03,7.37,2.61,16.74,12.07,8.05,2.94,13.07,,5.23,,6.98,,4.32,,17.47,,11.12,,38.83,,,,39.56,39.97,31.97
常用指标,总资产报酬率(ROA),2.20886,13.070177,9.792009,6.728246,3.029963,11.788015,9.061206,5.90461,2.657551,10.837382,7.364256,4.655863,1.728957,10.149241,7.61852,4.98202,1.887172,10.430945,8.376856,5.902795,2.984361,9.274943,6.950551,3.469207,1.2873,6.235166,5.387048,2.766026,1.208248,2.763002,3.851474,2.411009,1.033712,5.237857,3.659375,2.040916,0.769441,4.682331,4.025882,2.671786,1.172774,23.538336,14.708776,13.641145,1.153879,9.236331,5.182657,3.192039,1.780218,7.63115,4.411681,2.706613,0.833149,7.565388,4.216613,2.558266,1.233874,10.598037,7.655616,5.129044,2.303207,12.754104,9.710759,6.89484,2.565504,11.178485,8.995768,4.908929,1.828159,6.607077,6.180787,4.488305,2.088986,13.70585,9.980558,6.703005,3.836795,21.591203,14.417938,,,25.923027,22.977296,11.679171
常用指标,毛利率,30.461646,31.653106,32.076971,32.453684,32.534362,31.729726,32.843976,33.232587,33.16031,32.631819,32.314635,31.949888,31.094147,31.53112,31.10937,31.167168,30.821741,32.487889,35.308557,37.072184,38.027264,39.3165,40.800182,38.674042,33.94619,35.63461,34.791573,32.753856,31.981373,32.200598,30.950935,29.857782,29.443799,29.272144,28.90581,29.428078,27.332829,30.919654,30.561674,31.095254,31.060265,30.576767,28.271048,29.278694,27.484852,29.004437,26.751449,27.30853,27.195538,26.86282,25.817323,25.299539,22.096307,35.805249,32.414611,32.882171,35.759597,33.882055,32.927755,35.128834,33.176365,37.81575,36.66545,35.522816,35.379728,37.738136,35.848179,36.13401,35.818413,28.465306,,30.833865,31.270114,31.826345,33.188403,34.675705,33.450918,34.192763,34.299826,35.150113,34.668938,35.238148,36.920014,39.28144
常用指标,销售净利率,11.968165,14.44448,14.522839,15.321888,15.36486,13.289537,14.713054,14.528599,14.254492,13.239521,13.037838,12.534831,9.85022,12.35848,12.287473,12.238216,9.792799,10.812087,12.044616,12.9508,13.955734,10.455715,11.653263,8.590039,6.492014,5.669578,7.456212,5.254619,3.885665,0.965222,6.130151,6.949296,4.859231,6.480696,6.144511,4.849808,2.839716,5.69118,7.133703,7.043042,5.954369,34.969787,34.49689,51.018285,4.054915,8.355893,6.04423,5.471807,5.726153,6.217914,5.113451,4.272983,3.077849,13.684814,8.413009,8.54075,8.495869,12.907542,12.069166,12.479106,9.683058,14.688117,14.50502,14.871062,13.28008,13.463273,13.515322,12.173806,10.334683,7.297879,8.515844,9.518707,9.06535,16.535731,15.903131,17.141036,15.549696,16.015279,15.215655,15.152647,14.378801,15.221735,13.57726,11.647984
常用指标,期间费用率,16.65485,14.148405,14.436675,14.247916,15.219691,15.093932,16.042747,16.288245,17.098569,16.758489,17.428431,17.914985,20.142262,17.682094,17.993457,18.141461,20.96926,19.58357,21.382796,21.989189,23.02793,26.859653,27.527186,28.755764,27.445442,26.945121,26.185671,26.526397,28.279966,25.015731,25.944788,25.261365,25.801094,24.118828,23.936678,24.277665,24.231495,26.544176,25.669859,26.623712,28.78235,23.233553,23.899001,23.320198,22.934261,18.372875,18.939672,19.690974,20.358375,18.361481,19.592507,19.371079,18.05096,23.755144,22.518323,23.570818,26.274548,19.436346,20.384497,20.353005,21.777432,21.525495,20.220421,18.516471,22.278116,22.079301,19.250525,20.662134,24.789762,20.995374,19.227925,19.370072,20.819988,15.940262,16.840452,17.54884,18.442407,17.902616,17.602831,18.913951,19.53853,19.65406,24.1054,27.908605
常用指标,资产负债率,35.825846,44.764028,44.731286,44.669104,41.584736,40.300922,39.700151,40.989041,38.771143,39.315891,39.417607,39.933878,40.511366,42.373088,43.974178,45.192907,46.453535,46.688204,47.294779,48.349418,48.717853,48.51619,48.662531,51.876086,51.114094,51.718818,52.121123,54.961611,55.408098,56.390069,57.300273,62.224088,57.587177,55.285386,55.729382,54.604681,54.339721,50.592119,61.78652,60.073291,56.340274,53.547362,52.583519,48.94815,50.443428,54.910039,56.082312,52.475554,44.080519,44.128411,46.671284,44.790437,43.587338,45.337808,27.8733,25.654387,25.295888,27.689628,23.753585,27.566087,33.470095,34.103745,33.129148,33.296592,32.182851,31.12471,27.116128,31.814989,25.72946,26.713749,27.247032,26.940456,24.75976,28.054232,16.014226,14.859221,51.823815,54.17454,56.283508,,,42.945366,42.744334,58.79693
每股指标,基本每股收益,0.1726,0.92,0.659,0.4474,0.2009,0.68,0.52,0.3329,0.1463,0.56,0.3811,0.2327,0.0825,0.49,0.3531,0.2314,0.0848,0.44,0.3529,0.2461,0.1242,0.31,0.2358,0.1058,0.034,0.17,0.1561,0.0719,0.0252,0.02,0.1134,0.0751,0.023,0.13,0.09,0.04,0.02,0.1854,0.16,0.1,0.04,1.0009,0.68,0.64,0.02,0.24,0.12,0.07,0.03,0.15,0.08,0.05,0.02,0.16,0.09,0.04,0.02,0.201,0.1141,0.08,0.05,0.28,0.2,0.15,0.05,0.22,0.23,0.13,0.07,0.11,0.21,0.15,0.12,0.22,0.68,0.48,0.21,0.92,0.62,,,0.63,0.38,0.44
每股指标,稀释每股收益,0.1723,0.92,0.659,0.4474,0.2009,0.68,0.52,0.3329,0.1463,0.56,0.3811,0.2327,0.0825,0.49,0.3531,0.2314,0.0848,0.44,0.3529,0.2461,0.1242,0.31,0.2358,0.1058,0.034,0.17,0.1561,0.0719,0.0252,0.02,0.1134,0.0751,0.023,0.13,0.09,0.04,0.02,0.1854,0.16,0.1,0.04,1.0009,0.68,0.64,0.02,0.24,0.12,0.07,0.03,0.15,0.08,0.05,0.02,0.16,0.09,0.04,0.02,0.201,0.1141,0.08,0.05,0.28,0.2,0.15,0.05,0.22,0.23,0.13,0.07,0.11,0.21,0.15,0.12,0.22,0.68,0.48,0.21,0.92,0.62,,,,,
