常用指标,每股净资产,4.121127,4.061236,4.017318,4.044228,4.0277,4.06357,4.015804,4.095136,4.076338,4.064365,4.002551,4.048084,4.022599,3.990582,3.921137,3.969467,3.993272,3.918256,5.110403,5.059376,5.104692,5.019387,4.976472,4.912398,4.95694,4.906458,4.827333,4.950622,4.906846,4.848641,4.805704,4.941381,4.888794,4.786574,4.826066,4.694412,4.663871,4.644249,4.632327,4.695153,4.667341,4.570181,4.591535,4.551731,4.541165,4.473886,4.54027,4.511645,4.488324,4.391373,4.443859,4.383224,4.362679,4.197637,4.08497,4.03835,3.995396,3.789808,3.80197,3.749407,3.704984,3.510493,3.410509,3.368628,3.33009,3.191487,3.123439,3.074101,3.045499,2.986269,3.013619,2.960252,2.927582,2.883753,2.814947,2.765782,1.975034,1.925888,,,1.841813,1.697116,1.599515
常用指标,每股现金流,0.387612,0.308548,-0.010367,-0.04722,0.314907,0.142252,0.499315,0.242165,0.762647,0.817999,0.59944,0.377477,-0.010965,0.402037,0.043192,0.188745,0.643738,0.467428,0.150816,0.284596,0.447117,0.663074,0.316484,0.197736,0.237094,0.364315,0.091973,-0.074515,0.661874,0.899401,0.419199,0.106728,0.944703,0.592073,0.326753,0.193679,0.387262,0.344009,0.047204,-0.020916,0.419022,0.276772,0.119844,0.004401,0.363156,0.355394,0.17421,0.02917,0.176356,0.18985,0.135218,0.011711,0.372407,0.122259,0.050376,0.024793,0.304492,0.20627,0.058518,0.043006,0.207769,0.164456,0.049407,-0.022049,0.216804,0.056613,0.085601,0.020749,0.193704,0.16055,0.082119,-0.002072,0.221906,0.153101,0.092224,0.0257,0.343655,0.304338,,,0.388263,0.275895,0.33331
常用指标,净资产收益率(ROE),3.99,2.54,1.48,0.41,2.1,2.73,1.53,0.49,3.87,3.51,1.99,0.63,2.67,1.94,0.2,-0.6,1.82,0.78,1.09,-0.9,2.87,1.0,0.02,-1.27,4.98,3.98,2.46,0.87,5.33,4.07,3.35,1.07,7.21,5.1,3.42,0.65,2.97,2.52,1.21,0.66,3.74,1.637,1.176,0.23,2.94,1.456,1.151,0.52,5.44,3.259,1.844,0.47,8.79,4.937,2.217,1.07,10.14,4.896,2.584,1.19,10.66,5.274,2.386,1.15,8.93,,2.527,,7.22,,2.9,,8.35,,4.56,,11.98,,,,11.67,8.7,4.07
常用指标,总资产报酬率(ROA),4.381949,2.492304,1.557093,0.627391,3.569439,3.157863,2.011795,0.962037,5.128506,3.91524,2.350237,0.990341,3.78627,2.366053,0.954328,0.215288,4.584349,2.658027,2.167978,0.327108,4.356622,2.266123,1.012405,-0.244103,5.550354,4.355084,2.766185,1.137941,5.197507,3.982585,3.057929,0.967085,5.837183,3.957824,2.668692,0.666559,3.308665,2.536555,1.549856,0.660977,2.879403,1.347638,1.012098,0.248824,1.921768,0.830612,0.764288,0.315294,3.436561,2.062877,1.500011,0.3565,6.988658,3.651811,2.396566,0.892208,8.673511,4.36208,2.558476,1.213705,8.947169,4.583632,2.38928,1.229648,8.492726,4.322484,2.310331,0.927653,7.52658,4.969006,2.710184,0.876907,10.325505,7.523987,4.596081,1.98825,12.663319,9.765339,,,11.918637,9.564194,4.599177
常用指标,毛利率,24.107822,24.69745,24.765142,22.591964,24.558703,26.150108,26.046354,20.30388,27.751127,26.812606,26.232289,20.526985,30.22982,25.801406,24.399956,20.417689,32.224248,29.499525,32.7256,27.978035,34.012602,47.125554,44.942892,37.066958,55.923575,53.405791,55.636749,50.854841,59.890856,62.70404,64.44249,60.305067,59.737622,61.66909,62.910046,58.250439,60.379878,62.268158,63.467694,59.264214,61.459733,63.229434,63.62348,57.602582,51.875125,52.777306,52.216173,49.050987,57.378067,59.377187,60.234333,53.729851,58.266417,55.862896,58.716642,48.169848,54.602713,50.941462,53.215614,46.880758,50.654059,47.45062,49.038917,42.91274,50.595534,47.760105,47.985284,40.200444,52.773562,50.035244,50.556774,42.717854,50.582353,48.661878,47.234478,40.054038,54.056158,54.20282,55.648806,44.767427,55.484804,56.811475,58.643514
常用指标,销售净利率,5.474037,4.395612,4.069458,2.734665,3.867365,5.266241,4.892928,3.514754,6.431299,6.977008,6.238586,4.995728,5.986959,5.220266,2.417781,-0.98236,5.881054,4.853555,6.839307,-1.069509,7.88824,5.287762,3.034195,-5.893872,10.004211,9.821506,9.89569,7.533154,11.203214,10.969457,13.468972,8.496554,14.536516,14.019235,14.437046,5.867886,6.310155,7.115151,5.756172,4.863478,5.028561,1.342571,1.279813,-2.369662,5.236268,4.214184,5.308724,4.86819,14.009161,11.998567,10.575687,4.707781,20.727731,15.436163,11.797382,9.406263,20.087737,12.695121,11.074468,9.060898,23.628942,15.375038,11.097584,9.970268,20.824116,13.948053,11.701153,7.682146,16.452932,15.487861,12.884581,9.112795,14.657933,15.007992,12.261246,8.940628,12.880799,14.042444,11.126026,4.634998,12.312165,9.359798,5.290108
常用指标,期间费用率,14.826914,17.198608,17.19325,16.142819,15.990579,16.647409,17.141495,13.359317,19.030005,18.584239,18.931599,16.196645,22.599794,20.383988,22.148757,20.999421,22.731562,22.39237,23.96382,27.71708,23.461888,41.161749,42.228824,41.711319,40.727345,38.637722,40.62464,40.376445,44.805171,48.759597,49.222757,49.534645,46.429541,48.326861,50.823091,47.969183,50.519825,55.128571,54.801262,52.799812,55.859741,59.316044,61.440854,59.812863,45.681774,45.820528,44.098328,42.26485,44.791803,47.570736,45.827179,43.571009,39.8727,38.746759,38.708314,32.938096,29.299158,29.470271,34.40129,31.575181,28.747705,28.335298,30.204687,25.363863,25.454233,27.607707,30.124687,24.580809,28.68378,27.412694,27.541078,25.784606,29.393731,28.548278,29.310042,25.595915,34.120526,35.029788,36.93001,29.34094,36.803757,39.320504,48.556751
常用指标,资产负债率,25.278535,30.785199,30.669382,31.417672,28.567751,36.044267,41.308955,39.939982,33.234547,39.699432,40.434097,39.714295,43.291596,39.253547,39.465355,41.202455,38.034281,38.877613,39.069131,33.09486,28.486769,29.382297,28.33475,29.63912,31.206629,27.324508,28.412299,28.182887,29.314712,27.716532,26.963941,28.518981,27.400087,30.207531,29.041257,30.282904,32.492888,33.173906,35.095008,37.487569,37.440647,38.378478,38.194477,38.363254,37.817563,35.153902,34.024185,32.29135,33.235524,24.56514,21.996857,21.676368,23.730973,28.959088,27.826433,24.404362,26.625832,20.916337,18.87976,17.703687,18.211711,16.734472,18.359421,14.488549,14.92649,12.724573,15.142947,11.41347,13.20072,12.615757,11.515233,14.270581,15.781383,15.371916,15.293865,15.164854,24.033772,28.874813,,,25.878758,26.476976,25.754805
每股指标,基本每股收益,0.163,0.103,0.06,0.017,0.085,0.112,0.062,0.02,0.157,0.142,0.08,0.025,0.107,0.077,0.008,-0.024,0.072,0.031,0.043,-0.045,0.145,0.05,0.001,-0.063,0.246,0.198,0.12,0.043,0.258,0.2,0.157,0.053,0.345,0.243,0.162,0.031,0.139,0.119,0.057,0.032,0.177,0.077,0.055,0.011,0.133,0.066,0.052,0.023,0.2406,0.144,0.081,0.021,0.367,0.202,0.09,0.043,0.39,0.185,0.097,0.044,0.375,0.18,0.08,0.039,0.285,0.146,0.078,0.029,0.22,0.159,0.086,0.033,0.22,0.171,0.1,0.033,0.23,0.185,,,0.2,0.14,0.06
每股指标,稀释每股收益,0.163,0.103,0.06,0.017,0.085,0.112,0.062,0.02,0.157,0.142,0.08,0.025,0.107,0.077,0.008,-0.024,0.072,0.031,0.043,-0.045,0.145,0.05,0.001,-0.063,0.246,0.198,0.12,0.043,0.258,0.2,0.157,0.053,0.345,0.243,0.162,0.031,0.139,0.119,0.057,0.032,0.177,0.077,0.055,0.011,0.133,0.066,0.052,0.023,0.241,0.144,0.081,0.021,0.367,,0.09,0.043,0.39,,0.097,0.044,0.375,0.18,0.08,0.039,0.285,0.146,0.078,0.029,0.22,0.159,0.086,0.033,0.22,0.171,0.1,0.033,0.23,0.185,,,,,
