每股指标,每股留存收益,2.613238,2.744069,2.176217,2.281889,2.265409,2.278823,1.80334,1.842598,1.802467,1.853408,1.330678,1.26923,1.284741,1.40408,1.231162,1.370284,1.499934,1.593337,1.435671,1.546509,1.693497,1.753812,1.729098,1.835237,1.94569,1.971488,1.575401,1.595288,1.68947,1.724835,1.278883,1.343174,1.462861,1.470797,1.135589,1.172056,1.277393,1.348736,0.994357,1.08095,1.125726,1.183198,0.735453,0.810459,0.831818,0.884615,0.676351,,0.75663,,,,0.501346,0.131868,-0.009294,16.57137
每股指标,每股营业收入,2.89248,2.385906,0.883026,0.483095,2.787433,2.230056,0.954037,0.479592,2.326579,1.865368,0.628753,0.26103,0.729945,0.602951,0.10345,0.077805,0.722011,0.593644,0.183191,0.038647,0.55348,0.369371,0.092363,0.051977,1.751963,1.445547,0.48363,0.184787,1.740507,1.439806,0.410181,0.161288,1.457149,1.187999,0.285958,0.096728,1.150814,1.015465,0.242427,0.078965,1.194471,1.086034,0.238273,0.085987,1.09836,0.984761,0.255424,,1.165767,,,,1.250091,1.075158,0.578898,13.56843
每股指标,每股营业总收入,2.89248,2.385906,0.883026,0.483095,2.787433,2.230056,0.954037,0.479592,2.326579,1.865368,0.628753,0.26103,0.729945,0.602951,0.10345,0.077805,0.722011,0.593644,0.183191,0.038647,0.55348,0.369371,0.092363,0.051977,1.751963,1.445547,0.48363,0.184787,1.740507,1.439806,0.410181,0.161288,1.457149,1.187999,0.285958,0.096728,1.150814,1.015465,0.242427,0.078965,1.194471,1.086034,0.238273,0.085987,1.09836,0.984761,0.255424,,1.165767,,,,1.250091,1.075158,0.578898,13.56843
每股指标,每股息税前利润,0.659112,0.76126,0.008896,0.033432,0.757108,0.74821,0.110919,0.062639,0.693564,0.755739,0.056068,-0.012004,-0.262919,-0.080004,-0.260081,-0.124736,-0.222251,-0.085641,-0.247279,-0.142211,-0.234424,-0.129304,-0.202796,-0.105129,0.400739,0.419176,-0.081804,-0.091678,0.351167,0.395707,-0.153948,-0.119654,0.364173,0.364457,-0.142154,-0.11047,0.393095,0.451574,-0.016368,-0.045364,0.513206,0.553043,-0.016118,-0.031496,0.405039,0.464216,-0.0489,,0.414499,,,,0.503595,0.43879,0.143853,5.80224
盈利能力,净资产收益率(ROE),10.33,11.92,-0.18,0.38,13.13,13.4,2.02,1.02,14.19,15.45,1.34,-0.46,-6.13,-2.68,-7.7,-3.64,-5.21,-2.66,-6.99,-3.93,-5.32,-3.75,-5.48,-2.76,7.2,7.82,-2.36,-2.51,6.9,7.82,-4.52,-3.14,7.69,7.76,-4.28,-3.17,8.15,9.94,-0.52,-1.4,12.32,13.7,-0.45,-0.96,14.13,18.35,-0.87,-1.24,15.26,18.45,-3.51,,21.41,22.5,12.81,25.03
盈利能力,摊薄净资产收益率,8.643223,11.575113,-0.180138,0.377105,12.413879,12.662036,2.019811,1.018304,13.28614,14.353838,1.334825,-0.458681,-6.33253,-2.715268,-8.008514,-3.71163,-5.345458,-2.695409,-7.246559,-4.007061,-5.485118,-3.838665,-5.624968,-2.794752,6.955304,7.543723,-2.390215,-2.545683,6.688965,7.550576,-4.634677,-3.471098,7.449896,7.648658,-4.374458,-3.214586,7.89091,9.770369,-0.527751,-1.406276,11.694061,13.116829,-0.461095,-0.962613,10.131954,11.722985,-1.618625,-2.528196,14.214714,,,,19.274916,21.167021,9.58637,24.044717
盈利能力,净资产收益率_平均,9.730689,12.181482,-0.178315,0.377647,13.106915,13.398599,2.021936,1.024047,14.194081,15.452912,1.343258,-0.457559,-6.131485,-2.680763,-7.704359,-3.644862,-5.206877,-2.660377,-6.994993,-3.929084,-5.315234,-3.751966,-5.477683,-2.757954,7.191154,7.823118,-2.356039,-2.514505,6.896389,7.820077,-4.517088,-3.414029,7.647287,7.863258,-4.283424,-3.165055,8.075978,10.113889,-0.51749,-1.397369,12.214814,13.877839,-0.454077,-0.959107,13.016254,15.150643,-1.591545,-2.472226,15.159592,,,,21.408729,22.346561,10.404485,24.044717
盈利能力,净资产收益率_平均_扣除非经常损益,9.657356,12.209485,-0.193519,0.377882,13.825345,14.095594,2.604342,1.111042,14.188827,15.292576,1.246561,-0.491411,-6.399624,-2.915671,-7.775234,-3.611218,-6.260354,-3.093009,-7.1161,-3.99495,-5.801994,-4.150033,-5.6689,-2.852364,7.019868,7.740343,-2.355058,-2.510981,6.809131,7.799709,-4.540579,-3.415364,7.358118,7.760568,-4.387835,-3.202502,8.009285,9.933291,-0.606091,-1.39747,12.071705,13.868855,-0.46376,-0.791814,12.752423,14.975039,,-1.90707,14.555976,,,,20.787181,20.317719,10.189196,22.537805
盈利能力,摊薄净资产收益率_扣除非经常损益,8.578085,11.601722,-0.195496,0.37734,13.094321,13.320714,2.601605,1.104812,13.281222,14.204907,1.238736,-0.492616,-6.609461,-2.953199,-8.082188,-3.67737,-6.426974,-3.133738,-7.37202,-4.074235,-5.987435,-4.245929,-5.821326,-2.890421,6.789636,7.463904,-2.389219,-2.542116,6.604332,7.53091,-4.658779,-3.472456,7.16819,7.54877,-4.481088,-3.25262,7.825746,9.595904,-0.618109,-1.406378,11.557054,13.108337,-0.470927,-0.972221,9.926586,11.58711,,-2.639293,13.64872,,,,18.715318,19.245268,,
盈利能力,息税前利润率,22.787107,31.906555,1.00751,6.920487,27.161494,33.551209,11.626292,13.060903,29.810473,40.514234,8.917424,-4.599001,-36.019007,-13.268785,-251.407196,-160.318458,-30.782304,-14.426419,-134.984143,-367.97385,-42.354613,-35.006737,-219.564288,-202.259041,22.873732,28.997795,-16.914613,-49.612917,20.176169,27.483381,-37.53188,-74.186505,24.992186,30.678222,-49.711697,-114.206894,34.158015,44.469685,-6.751901,-57.449289,42.965166,50.923243,-6.764603,-36.629653,36.876755,47.140027,-19.144669,,35.555883,47.90054,-36.264137,,40.284725,40.811732,24.84952,42.762795
盈利能力,总资产报酬率,10.912952,12.958787,0.165854,0.62251,15.074852,15.27235,2.421088,1.367051,16.067284,17.294349,1.386607,-0.299375,-6.440278,-1.934892,-6.492586,-2.98978,-5.119901,-1.947879,-5.715066,-3.197595,-4.953831,-2.708537,-4.257559,-2.171743,8.278918,8.494231,-1.750943,-1.955947,7.835224,8.619486,-3.624245,-2.837255,8.672922,8.606409,-3.525164,-2.733663,10.376603,12.32669,-0.490091,-1.343827,15.726507,16.395969,-0.523707,-1.009553,16.437822,18.344271,-2.095042,,18.197256,,,,24.865143,26.157038,10.691903,23.652298
