常用指标,每股净资产,7.499176,7.330716,7.23193,7.06653,7.126477,6.92267,6.746893,6.580966,6.6229,6.457996,6.160812,6.013015,5.968844,5.819163,5.724819,5.578439,5.570525,4.91934,4.835247,4.656473,4.586872,4.450807,4.338932,4.199728,4.140691,4.05607,3.971576,3.899167,3.807807,3.712238,3.657826,3.609481,3.588792,3.484301,3.491654,3.465289,6.935847,5.55,5.453804,5.410123,5.407762,5.237975,4.559365,4.540926,4.556928,4.508383,4.446446,4.391401,4.361646,4.299649,4.207689,4.135011,4.090443,4.032849,3.934374,3.862185,7.621076,7.540654,7.406366,7.281211,7.213808,7.151552,6.999918,6.89205,2.163074,2.191868,,,,1.766082,1.334701
常用指标,每股现金流,-0.023463,0.828274,0.105893,-0.070847,-0.072102,0.783786,0.011191,-0.120388,-0.191926,0.365066,0.014274,-0.07393,-0.186957,0.48635,0.133291,0.000513,-0.011736,0.408834,0.374711,0.341601,0.065298,0.309614,0.061995,0.066079,-0.030273,0.234857,-0.018453,-0.10347,-0.109314,0.296828,-0.054823,0.006079,-0.105295,0.315469,0.102109,0.034957,-0.070055,0.050548,0.009901,-0.170568,0.048037,-0.179166,-0.239745,-0.151263,-0.201074,0.212889,-0.000984,-0.135565,-0.175717,0.143739,-0.107573,-0.085581,-0.124176,-0.201976,-0.39636,-0.30213,-0.33963,0.325703,0.042722,-0.224564,-0.095676,-0.328637,-0.449666,-0.098079,-0.117295,0.461337,,,,0.30817,0.38358
常用指标,净资产收益率(ROE),2.27,7.9,6.51,4.19,2.52,8.61,6.77,4.29,2.52,8.64,6.62,4.16,2.54,9.06,6.98,4.14,2.76,11.13,9.43,5.58,3.01,10.48,7.91,4.66,2.06,9.12,7.01,4.96,2.77,5.91,3.51,2.31,1.32,3.93,2.4,1.69,0.92,4.32,2.73,2.07,1.28,1.76,2.22,1.81,1.07,5.87,4.5,3.24,1.31,7.6,5.45,3.7,1.42,8.02,5.33,3.7,1.06,6.66,4.86,3.16,0.87,9.7,8.95,11.93,3.29,26.91,,,,27.82,35.0
常用指标,总资产报酬率(ROA),1.757026,5.869202,4.686175,3.044982,1.816818,5.959428,4.702743,2.995894,1.769164,5.578409,4.495826,2.772901,1.642306,5.502626,4.659451,2.892219,2.021824,7.728067,7.009237,4.076497,2.302148,7.68246,5.848837,3.477567,1.527183,6.333794,5.058445,3.56501,1.918616,4.395365,2.868513,1.906562,1.017108,3.501061,2.152997,1.659364,0.952022,3.966138,2.414855,1.84735,1.031588,1.385983,1.796578,1.545533,0.783869,4.999441,3.447971,2.815709,0.936589,6.476983,4.392018,3.195559,1.240788,6.79485,4.147154,3.16435,0.685259,6.064341,3.949236,2.961903,0.819725,8.453575,5.999265,3.846463,1.839804,14.726842,,,,14.415505,14.464576
常用指标,毛利率,36.579841,35.20925,34.545302,32.33204,33.27035,33.528405,32.176609,31.578031,30.307235,31.689087,30.462032,30.477103,30.449539,29.85403,29.511564,28.327718,28.520659,31.227979,30.908238,28.611983,27.191172,32.13511,34.408274,35.366509,34.764794,35.954753,33.649481,33.060426,31.281482,32.125711,31.0647,32.013529,30.766541,36.568712,35.36769,35.35205,33.07704,40.769204,38.643334,39.447889,39.555638,33.521136,36.300358,35.298299,30.930394,36.75037,38.086979,36.458665,36.761901,38.371549,38.240245,39.077302,42.683487,40.607795,40.123115,39.415555,39.335859,39.1823,39.497645,40.02697,36.933926,42.213339,42.841028,42.574341,40.926497,39.944105,38.228225,37.170033,35.37979,36.958433,39.112423
常用指标,销售净利率,16.279072,13.318047,14.109357,13.881343,15.41314,13.726163,13.9165,13.618632,14.668686,12.604879,13.060279,12.546061,15.282795,11.639124,12.368766,11.285848,14.431773,13.268796,14.175287,13.515311,14.004745,13.625134,14.231858,14.109624,12.953536,12.759958,12.231682,11.710624,12.212534,9.503225,7.070434,7.922898,9.058032,8.257609,7.326058,8.054553,9.802949,8.591235,7.516317,8.339527,10.670111,3.877304,7.496467,8.570485,9.652289,11.558369,12.178995,13.092364,12.010641,12.89221,13.268936,13.773449,12.619908,14.582193,14.134084,14.307006,11.01378,13.466923,14.500203,14.81694,10.679108,14.617805,14.96549,15.143717,11.562572,14.320978,14.208633,12.031045,9.422332,11.678526,14.563633
常用指标,期间费用率,14.50972,17.327198,17.029904,15.718796,13.285232,17.341051,16.346826,16.2745,12.43822,16.470441,15.181683,15.748143,12.338115,15.635688,13.844991,14.869691,11.299667,14.786999,13.240414,12.983184,11.326666,16.347275,17.921636,18.957228,18.241986,21.205484,19.818316,19.382641,15.264193,22.241885,21.17955,23.349455,20.30732,25.098767,25.607277,24.814364,20.585082,28.576127,28.877819,27.764445,26.212963,27.293814,28.76541,27.056418,20.963039,22.66348,24.400143,21.895695,20.918328,22.343108,22.377236,22.446231,30.113394,21.760941,21.707736,22.372464,26.177559,22.365346,22.84846,23.884422,27.396513,24.225552,25.527014,24.217745,30.49838,23.040102,21.156443,22.532792,27.022722,24.180427,24.160658
常用指标,资产负债率,38.84391,40.173851,39.060334,40.369226,40.373974,42.212199,40.798656,41.747942,41.300998,43.931766,44.064534,46.813259,46.103826,49.080233,47.847418,44.769182,41.962823,45.51756,42.921598,41.160611,36.415317,39.782101,39.251572,40.237442,41.16661,41.335077,40.193552,42.598416,45.275699,45.29491,43.668337,42.62952,41.124263,41.74154,39.061485,29.375953,26.756577,37.431553,37.394,36.096789,34.559164,35.460111,26.543708,26.556113,26.040874,25.795807,24.010059,25.052685,26.003415,28.152851,27.432614,28.183919,27.214721,27.826222,26.265096,26.014379,26.755229,28.445887,26.238887,21.055139,19.44118,18.276304,15.628,22.345694,51.755231,54.603986,,,,54.973909,57.156577
每股指标,基本每股收益,0.1684,0.5623,0.4617,0.2963,0.1763,0.581,0.4489,0.283,0.1649,0.5297,0.4,0.2471,0.1497,0.4483,0.35,0.2067,0.1454,0.5217,0.44,0.2557,0.1302,0.4447,0.33,0.1937,0.0846,0.3542,0.26966,0.1889,0.1041,0.2142,0.126646,0.082831,0.0464,0.1318,0.078346,0.053223,0.03,0.1176,0.07,0.05,0.07,0.08,0.1,0.08,0.05,0.26,0.2,0.14,0.06,0.32,0.23,0.152,0.058,0.313,0.21,0.14,0.04,0.245,0.18,0.11,0.06,0.48,0.37,0.27,0.07,0.53,,,,0.43,0.4
每股指标,稀释每股收益,0.1684,0.5623,0.4617,0.2963,0.1763,0.581,0.4489,0.283,0.1649,0.5297,0.4,0.2471,0.1497,0.4483,0.35,0.2067,0.1454,0.5217,0.44,0.2557,0.1302,0.4447,0.33,0.1937,0.0846,0.3542,0.26966,0.1889,0.1041,0.2131,0.126646,0.082831,0.0464,0.1314,0.078346,0.053223,0.03,0.11,0.07,0.05,0.07,0.08,0.1,0.08,0.05,0.26,0.2,0.14,0.06,0.32,0.23,0.152,0.058,0.313,0.21,0.14,0.04,0.245,0.18,0.11,0.06,0.48,0.37,0.27,0.07,0.53,,,,,
每股指标,摊薄每股收益_最新股数,0.16844,0.56234,0.461718,0.296317,0.176346,0.581004,0.448896,0.28297,0.164903,0.529747,0.397145,0.247069,0.149682,0.448343,0.35275,0.205255,0.145405,0.499268,0.419887,0.244694,0.130226,0.42565,0.318577,0.185347,0.080989,0.338955,0.258086,0.180834,0.099648,0.203618,0.12121,0.079275,0.044173,0.122945,0.074986,0.05094,0.029587,0.101645,0.063449,0.047973,0.028741,0.03266,0.041384,0.033828,0.019895,0.106034,0.080651,0.058093,0.025407,0.129831,0.092144,0.062359,0.023603,0.128078,0.087721,0.058136,0.016479,0.100222,0.072705,0.047059,0.012756,0.086895,0.063232,0.041129,0.010943,0.080804,0.056836,0.031811,0.008798,0.066296,0.061712
每股指标,摊薄每股净资产_期末股数,7.499176,7.330716,7.23193,7.06653,7.126477,6.92267,6.746893,6.580966,6.6229,6.457996,6.160812,6.013015,5.968844,5.819163,5.724819,5.578439,5.570525,4.91934,4.835247,4.656473,4.586872,4.450807,4.338932,4.199728,4.140691,4.05607,3.971576,3.899167,3.807807,3.712238,3.657826,3.609481,3.588792,3.484301,3.491654,3.465289,6.935847,5.55,5.453804,5.410123,5.407762,5.237975,4.559365,4.540926,4.556928,4.508383,4.446446,4.391401,4.361646,4.299649,4.207689,4.135011,4.090443,4.032849,3.934374,3.862185,7.621076,7.540654,7.406366,7.281211,7.213808,7.151552,6.999918,6.89205,2.163074,2.191868,,,,1.766082,1.334701
每股指标,调整每股净资产_期末股数,6.727364,6.551498,6.439798,6.266153,6.324477,6.12421,5.942173,5.777544,5.832025,5.660794,5.366077,5.214927,5.1594,5.012198,4.895855,4.760721,4.747958,4.067769,4.016123,3.845286,3.765361,3.624976,3.553801,3.408638,3.344289,3.253114,3.17348,3.101088,3.003827,2.907142,2.841866,2.796961,2.769673,2.662659,2.726675,3.10227,6.200244,4.740424,4.641337,4.595024,4.592903,4.414014,4.187138,4.170581,4.188011,4.135697,4.074401,4.019784,3.985483,3.921113,3.840392,3.765093,3.721333,3.662795,3.582155,3.510886,6.918331,7.246645,7.148508,7.028721,6.960774,6.897523,6.781383,6.676643,1.886266,1.913911,,,,1.500878,1.136325
每股指标,每股净资产_最新股数,7.499176,7.330716,7.23193,7.06653,7.126477,6.92267,6.746893,6.580966,6.6229,6.457996,6.160812,6.013015,5.968844,5.819163,5.724819,5.578439,5.570525,4.708223,4.627739,4.456638,4.390023,4.259797,4.152724,4.019494,3.96299,3.882001,3.801133,3.731832,3.644513,3.553042,3.500963,3.454691,3.435639,3.335607,3.342647,3.317407,3.321773,2.401048,2.359432,2.340535,2.339513,2.230145,1.868528,1.860971,1.867529,1.847634,1.822251,1.799692,1.787498,1.76209,1.724403,1.694618,1.676353,1.65275,1.612393,1.582808,1.561642,1.545162,1.517645,1.492,1.478188,1.465431,1.43436,1.412256,0.332428,0.336853,,,,0.271417,0.205121
每股指标,每股经营现金流,-0.023463,0.828274,0.105893,-0.070847,-0.072102,0.783786,0.011191,-0.120388,-0.191926,0.365066,0.014274,-0.07393,-0.186957,0.48635,0.133291,0.000513,-0.011736,0.408834,0.374711,0.341601,0.065298,0.309614,0.061995,0.066079,-0.030273,0.234857,-0.018453,-0.10347,-0.109314,0.296828,-0.054823,0.006079,-0.105295,0.315469,0.102109,0.034957,-0.070055,0.050548,0.009901,-0.170568,0.048037,-0.179166,-0.239745,-0.151263,-0.201074,0.212889,-0.000984,-0.135565,-0.175717,0.143739,-0.107573,-0.085581,-0.124176,-0.201976,-0.39636,-0.30213,-0.33963,0.325703,0.042722,-0.224564,-0.095676,-0.328637,-0.449666,-0.098079,-0.117295,0.461337,,,,0.30817,0.38358
每股指标,每股现金流量净额,-0.362069,0.38742,-0.651112,-0.40784,-0.217275,-0.264417,-0.633726,-0.607544,-0.693907,-0.333074,-0.557004,-0.519126,-0.713712,0.681807,-0.019488,0.182738,-0.265424,0.388102,-0.024285,0.237457,-0.029232,0.063644,-0.151264,-0.119754,-0.038215,0.057009,-0.004134,-0.159463,-0.068402,0.03776,0.052257,0.002448,-0.171702,0.18747,0.05147,0.340917,0.900755,-0.058718,-0.099313,-0.081541,0.045152,-0.258824,-0.349916,-0.239789,-0.170617,-0.691137,-0.797135,-0.762927,-0.207926,-0.061283,-0.175745,-0.149338,-0.071241,-0.451747,-0.603115,-0.51768,-0.634965,-0.797363,-1.010402,-0.750517,-0.192766,4.185445,4.088167,4.780731,-0.480171,0.206477,,,,0.21013,0.225746
每股指标,每股企业自由现金流量,,0.818115,,0.383136,,0.266809,,0.214753,,0.859179,,0.435919,,-1.232401,,-1.050915,,0.193982,,0.139058,,0.238734,,0.056351,,-0.013072,,-0.056617,,0.139607,,-0.034725,,-0.128292,,-0.841358,,0.406404,,0.245148,,-0.257635,,-0.111546,,0.061736,,-0.055571,,-0.022285,,0.046385,,0.14431,,0.155058,,-0.142475,,0.092295,,-5.139594,,-4.989865,,0.255167,,,,0.104912,-0.885528
每股指标,每股股东自由现金流量,,0.399963,,0.238741,,0.330303,,0.153575,,0.40569,,0.542071,,-0.161565,,-0.770588,,1.04943,,0.433548,,0.182198,,0.148037,,-0.058362,,0.031903,,0.406012,,0.147046,,-0.133915,,-0.936649,,0.994823,,0.814439,,0.18662,,0.032684,,0.061736,,-0.007494,,-0.041516,,0.133333,,0.14431,,0.155058,,-0.142475,,0.188449,,-5.524979,,-5.12525,,0.307474,,,,0.156194,-0.736862
每股指标,每股未分配利润,3.742502,3.574062,3.483727,3.318326,3.373355,3.197009,3.082487,2.916561,2.958494,2.793591,2.660806,2.510729,2.463342,2.313661,2.254047,2.106553,2.096702,2.038793,2.003666,1.824893,1.755291,1.619226,1.535707,1.396503,1.337466,1.252845,1.191244,1.110528,1.05067,0.946556,0.870014,0.826201,0.814354,0.768211,0.725809,0.700692,1.405991,1.488093,1.415761,1.379988,1.390788,1.340341,1.422033,1.403594,1.419597,1.371051,1.334805,1.27976,1.250005,1.188008,1.128122,1.055444,1.010877,0.953282,0.88282,0.81063,1.517967,1.437545,1.351867,1.226712,1.159309,1.097053,1.023983,0.916115,1.02507,1.053863,,,,0.680627,0.292383
