每股指标,摊薄每股收益_最新股数,0.080541,0.311531,0.28713,0.152233,0.093806,0.399574,0.383975,0.209687,0.095892,-0.041876,0.299887,0.115368,0.022977,-0.018191,0.028865,-0.011091,-0.014701,0.120064,0.164791,0.144143,0.050439,-0.667661,0.050959,0.015182,0.019034,0.510458,0.483898,0.299126,0.141046,0.490416,0.437177,0.253441,0.122754,0.406758,0.349722,0.199493,0.093362,0.343777,0.291004,0.164643,0.073933,0.240242,0.205426,0.105477,0.036395,0.13761,0.120524,0.065886,0.019026,0.117509,0.094523,0.051193,0.018053,0.097743,0.082901,0.048516,0.015583,0.084665,0.072548,0.039765,0.010127,0.062231,0.054696,0.027082,0.002602,0.033145,0.027333,0.024446,0.01722
每股指标,摊薄每股净资产_期末股数,2.981054,3.214624,3.18942,3.050471,3.18899,3.093141,3.070267,2.888329,2.869817,2.767893,3.13253,2.940952,2.892471,2.863578,2.925878,2.865517,2.915747,2.923772,2.946231,2.929906,2.888351,2.834858,3.613024,3.577946,6.614993,6.618489,6.832035,6.498293,6.364481,5.831632,5.70842,5.368216,5.248497,5.046336,4.952285,4.68183,4.588509,4.408724,4.313143,4.084704,3.990683,3.856719,3.41672,6.524001,6.347183,6.17529,6.094427,5.835886,5.713986,5.623024,5.513516,5.307284,5.293051,5.207583,5.137317,4.974527,7.427923,7.317257,7.231214,6.998406,15.23346,15.075236,3.051133,2.475909,,2.111752,,2.735114,2.015702
每股指标,调整每股净资产_期末股数,2.416892,2.64671,2.611941,2.464546,2.594065,2.489567,2.457935,2.272808,2.24399,2.148164,2.485249,2.303715,2.26548,2.225326,2.280137,2.103341,1.990567,1.992511,2.014618,1.983969,2.083815,1.980488,2.817818,2.830055,5.512596,5.483869,5.715648,5.373017,3.416761,2.868882,2.883248,2.557513,2.558614,2.290917,2.188175,1.912084,1.955268,2.013852,2.123283,1.885117,1.799589,1.666964,1.159335,5.016557,4.945005,4.761187,4.740336,4.468232,4.477962,4.389397,4.299489,4.088441,4.056779,3.965,3.974553,3.804077,6.372907,6.259047,6.562206,6.325073,13.751544,13.583032,1.047422,0.458568,,0.067445,,0.644684,-0.068591
每股指标,每股净资产_最新股数,2.981054,3.214624,3.18942,3.048068,3.186548,3.090773,3.067916,2.8837,2.864802,2.763056,3.120611,2.929763,2.881466,2.852683,2.914746,2.854614,2.904653,2.912648,2.935021,2.918759,2.877362,2.824072,3.599277,3.564333,3.661013,3.662948,3.781134,3.596427,3.522369,3.227469,3.159278,2.970995,2.904737,2.792853,2.740801,2.59112,2.539483,2.439982,2.387083,2.260655,2.208619,2.134576,1.862732,1.386215,1.34885,1.31232,1.295136,1.240193,1.214375,1.195043,1.172612,1.128751,1.118028,1.099975,1.085133,1.050748,1.045978,1.030395,1.018278,0.985495,0.97506,0.964932,0.146472,0.118858,,0.101376,,0.062524,0.046078
每股指标,每股经营现金流,0.071389,0.588997,0.498266,0.275336,0.122896,0.551109,0.503416,0.265375,0.132803,0.5415,0.474414,0.207322,0.06339,0.126957,0.110225,0.00521,0.008042,0.287021,0.282305,0.18398,0.033042,0.150664,0.060695,-0.047328,-0.014074,1.081814,1.027356,0.685259,0.494335,1.13399,0.981881,0.583816,0.322125,1.214379,0.931168,0.479949,0.264702,0.70924,0.745467,0.394689,0.197723,0.630091,0.546759,0.706868,0.304178,0.946622,0.768716,0.416974,0.157705,0.769693,0.622094,0.38013,0.17351,0.713475,0.451466,0.352465,0.194747,0.79803,0.722914,0.425452,0.328427,1.490237,1.756961,0.957131,,1.196128,,1.645329,4.25443
每股指标,每股现金流量净额,-0.549521,0.047283,0.144247,0.023253,0.184709,-0.195487,0.302762,0.101643,0.121504,0.21325,0.307526,-0.023518,-0.285967,0.176559,0.197134,-0.081716,-0.228892,0.199247,0.024786,-0.175863,-0.1564,-0.169784,-0.171311,-0.177338,-0.195684,0.159548,-0.284541,-0.414907,0.31545,0.061813,0.305266,0.061468,0.210545,0.31333,0.203103,-0.064012,0.096628,-0.328879,0.023484,-0.247289,0.074139,0.318223,0.332787,0.178238,0.115952,0.206833,0.132745,-0.131229,-0.023222,-0.930327,-0.376846,-0.563919,-0.538007,-0.619199,-0.58571,-0.326346,-0.087146,-1.577598,-1.092018,-0.584599,-0.808278,13.474701,1.282982,0.60555,,0.374794,,-0.039562,0.360312
每股指标,每股企业自由现金流量,,0.247936,,0.1757,,0.121402,,0.118332,,-0.390337,,-0.081172,,-0.164525,,-0.112672,,-0.014403,,0.043521,,-0.591083,,0.225182,,0.231605,,0.331122,,0.260217,,0.09548,,0.669726,,0.459049,,0.202306,,0.191079,,0.241271,,0.164563,,0.425284,,0.44946,,0.182954,,-0.009275,,0.57793,,0.516111,,0.215043,,0.289864,,-11.632722,,1.085483,,-3.056955,,1.615672,-0.020259
每股指标,每股股东自由现金流量,,0.236887,,0.170171,,0.110344,,0.112799,,-0.445487,,-0.073523,,-0.169115,,-0.114967,,-0.018993,,0.041226,,-0.478641,,0.320795,,0.231605,,0.331122,,0.122534,,0.026638,,0.532042,,0.369554,,0.064623,,0.177311,,0.654301,,0.164563,,0.371499,,0.413603,,0.111246,,-0.045103,,0.290232,,0.480036,,-0.197565,,-0.013165,,-11.739865,,1.244213,,-1.469653,,2.615672,-0.078593
每股指标,每股未分配利润,1.481369,1.412964,1.420679,1.286787,1.428282,1.334404,1.35927,1.188035,1.180181,1.085622,1.46513,1.279906,1.237162,1.214097,1.274498,1.238296,1.284673,1.29943,1.313221,1.292493,1.248432,1.1978,1.919684,1.88377,3.597748,3.563354,3.629722,3.295863,3.128354,2.871096,2.839867,2.507879,2.391745,2.169943,2.10768,1.836236,1.744464,1.57577,1.50562,1.277304,1.183405,1.049769,1.027353,2.165597,1.990171,1.818908,1.783151,1.526044,1.405447,1.31592,1.251805,1.048068,1.048388,0.96292,0.937487,0.774697,1.128177,1.017512,0.98123,0.748422,1.483496,1.325272,1.701387,1.126163,,0.762005,,1.506353,0.842351
每股指标,每股资本公积金,0.24557,0.526973,0.528671,0.523493,0.521371,0.519434,0.51704,0.50819,0.501511,0.495684,0.484435,0.478081,0.472296,0.466516,0.479073,0.480357,0.479219,0.478081,0.473994,0.470426,0.466858,0.46329,0.499851,0.499851,1.704735,1.704735,1.704735,1.704735,1.704735,1.704735,1.704735,1.704735,1.704735,1.704735,1.704738,1.704738,1.70466,1.704634,1.704604,1.704482,1.70436,1.704117,1.302389,3.135237,3.134797,3.13408,3.132785,3.13135,3.130059,3.128625,3.128266,3.12577,3.110299,3.110299,3.110299,3.110299,5.165448,5.165448,5.165448,5.165448,12.563987,12.563987,0.193086,0.193086,,0.193086,,0.005833,0.005833
