常用指标,每股净资产,1.482421,1.65875,1.027143,1.090116,1.153359,2.538684,1.818379,1.73709,1.727185,2.30591,1.601205,1.465378,1.451108,1.6991,1.552907,1.887625,2.084729,3.673075,3.453406,3.488035,3.65282,3.782787,3.8143,4.09307,4.226031,4.514565,4.006435,3.881353,3.860143,4.113723,3.468859,4.670098,4.766603,5.136974,4.230185,4.26044,4.363779,4.751704,4.026001,4.094324,4.199121,4.549294,3.823943,3.661867,3.881868,4.112877,3.4389,3.401105,3.463268,3.56429,3.090973,3.017072,3.138669,3.458952,2.995475,2.978274,3.036742,3.294224,2.906023,2.883596,2.986253,3.184278,2.907199,2.817295,2.927364,3.047549,2.798769,2.761676,2.888047,2.995765,2.755338,2.71846,2.848522,2.965749,2.778016,2.712621,2.826206,3.399475,3.203785,3.195614,3.306838,3.423191,3.283558,3.1779,3.277343,3.36581,3.23506,3.134137,3.227685,3.400252,3.347905,3.496539,3.539296,3.603622,1.250528,1.166994,,1.109161,1.251005
常用指标,每股现金流,1.46048,1.469837,0.224853,0.076947,1.515014,1.638315,0.66432,0.299836,1.594136,1.531888,0.678476,0.351659,0.286694,0.363994,0.051289,-0.005305,0.482429,0.575199,0.261989,-0.04177,0.102866,-0.099434,-0.209907,-0.153647,0.722557,0.853367,0.356367,-0.024589,0.877552,0.945885,-0.042602,-0.379786,1.140914,1.424643,0.336736,-0.130438,0.960184,1.341927,0.215323,-0.113398,1.275743,1.569815,0.451632,0.076658,1.108655,1.360167,0.264398,-0.07336,1.577291,1.745292,0.580518,0.009958,0.827464,0.843257,0.229478,0.070429,0.546789,0.536635,0.108049,-0.061029,0.711732,0.564961,0.133496,-0.076033,0.333902,0.614635,0.426471,0.276998,0.398673,0.251614,0.016401,-0.32467,0.463826,0.612871,0.353169,-0.081559,0.252027,0.410576,0.078746,0.008234,0.317758,0.176779,-0.00997,-0.11688,0.341361,0.234507,-0.01639,-0.031047,-0.083535,-0.067337,-0.153881,-0.036866,0.364679,,0.201027,0.506472,,,
常用指标,净资产收益率(ROE),16.87,36.43,-11.32,-5.6379,-37.83,38.28,5.38,0.5718,16.7,45.5,9.83,0.9786,-33.43,-20.38,-29.24,-11.7546,-53.22,0.55,-5.61,-4.6153,-13.7,-11.95,-10.24,-4.4701,8.12,13.43,1.49,-1.7023,12.34,18.86,1.87,-2.0453,13.3,20.63,1.55,-2.3965,8.62,16.94,0.65,-2.5272,11.71,19.39,2.39,-1.8559,11.4,17.15,-0.71,-1.8112,10.71,13.48,-1.53,-3.9507,4.44,13.76,-1.24,-1.94,1.64,8.51,-2.72,-3.5,1.91,8.41,-0.69,-3.83,1.35,,-3.13,,1.38,,-3.34,,1.11,,-2.5,,-14.81,,-3.01,,1.01,,0.19,,1.36,,0.12,,-9.08,,-5.19,,12.24,,,29.61,,26.17,29.86
常用指标,总资产报酬率(ROA),6.121413,8.195462,0.960828,0.296952,0.461622,8.657583,2.602915,1.235288,4.998509,8.546601,2.530282,0.800667,-3.366815,-1.232259,-2.939332,-1.19787,-9.992348,1.44532,-0.449013,-0.708691,-3.366691,-2.096376,-1.895649,-0.947577,3.929803,5.885616,1.157985,-0.183673,6.899603,9.597886,1.590659,-0.439723,8.591664,11.063656,1.762704,-0.67494,7.08661,11.815014,1.189308,-1.409803,11.070923,16.247546,3.145515,-0.560609,10.176391,12.53008,1.389827,-0.195046,10.103046,9.198939,0.91111,-0.850806,4.740264,9.263565,0.513479,-0.353652,2.468211,6.179775,0.010409,-0.947324,3.177733,5.51956,0.919514,-1.06807,3.496765,4.566102,-0.263302,-1.30727,3.660946,4.168386,-0.057576,-1.243451,2.259718,3.367235,0.142504,-1.397722,-4.488319,2.62187,-0.648069,-1.121319,1.337638,2.667069,0.358233,-1.744248,0.931485,2.924135,0.122631,-2.307521,-7.755679,-3.979711,-4.607249,-1.207077,12.476422,12.601796,5.749873,27.418708,,31.120913,34.40891
常用指标,毛利率,59.495667,65.001872,48.757061,40.369059,59.725257,65.66876,54.917649,52.175795,61.499153,67.854002,57.32632,48.154956,16.018923,31.029088,-31.3116,-23.441281,30.231584,47.534705,42.694128,10.75758,11.129391,-19.280512,-83.901304,-105.697247,61.323076,67.26624,53.446383,39.329007,66.014451,72.583468,51.160917,32.789609,59.816898,67.760921,50.345769,31.984178,58.546497,62.485755,45.728413,27.218824,54.774969,62.512275,43.982495,29.352758,54.238837,61.848227,44.685464,30.810777,53.445178,59.937169,42.668581,21.895249,52.981997,62.928667,42.228582,21.989112,54.635186,57.768464,37.032966,4.907531,49.43911,55.420671,35.778616,15.348446,47.655145,53.946807,29.376816,-0.920156,47.641477,50.651143,18.543372,-39.501904,35.96279,44.985462,19.933295,-40.667976,18.420115,42.609264,15.920114,-9.112993,32.102931,46.480903,26.813979,-172.827297,38.22226,44.434773,27.386985,-206.583457,6.021044,28.205904,-97.773707,-25.475713,74.549939,78.856101,66.346394,73.188411,62.800152,72.42249,74.432574
常用指标,销售净利率,11.190121,22.409307,-4.756539,-2.568077,-8.548057,33.140129,15.094351,14.731469,12.646149,36.337873,18.867255,12.382065,-59.97794,-37.622144,-165.759562,-131.975159,-99.654692,1.250153,-24.203182,-79.174354,-64.040648,-103.602476,-205.414102,-225.881912,12.113926,25.34734,3.892218,-22.753018,15.278402,30.083643,4.896059,-23.582414,15.224624,28.428692,2.642164,-24.972052,10.278927,25.262922,0.734278,-26.760957,15.221492,28.514864,9.300109,-17.283099,13.436833,23.291348,-2.238191,-17.441645,16.908517,19.469483,-6.238958,-40.278773,3.883086,22.623382,-5.610582,-25.525681,-1.806209,19.731426,-15.352441,-60.436528,2.775318,22.166745,-4.403429,-76.418925,4.475472,16.432299,-22.647774,-94.30221,2.177334,14.15296,-26.686883,-110.264151,-1.256026,12.402062,-20.3561,-122.848811,-43.79899,10.637335,-29.1272,-84.795485,2.568981,20.096977,0.977005,-334.210885,4.958327,20.553305,1.386926,-301.510849,-81.927986,-47.350551,-321.668484,-115.060039,31.827833,38.207865,21.059169,34.006856,24.145438,34.607287,34.886948
常用指标,期间费用率,32.405992,26.74884,37.891861,42.734561,38.992981,26.659373,34.898167,32.309695,31.009025,26.636342,33.801868,33.378252,78.286625,66.126865,126.428617,104.16346,71.435302,51.031611,59.059266,90.648459,74.43916,106.229734,157.405912,169.666697,38.973345,32.142579,43.193924,57.02908,35.797016,32.095233,43.327094,55.145569,35.286043,27.14786,41.199265,55.569543,34.830661,27.438751,38.781487,49.442168,32.73445,25.313526,36.120157,45.364019,32.561923,26.913191,42.536961,45.00306,39.717036,33.567607,45.823631,60.688466,40.365656,33.538043,46.277418,45.09565,45.199153,37.58931,56.260758,80.951858,50.285569,40.635011,62.58044,90.222492,47.233125,38.33194,58.081684,89.943652,47.338519,41.283413,61.227009,100.969795,45.822133,36.543745,52.471046,82.027308,63.872527,33.22306,50.403923,83.113119,35.720358,29.043688,32.226996,164.533331,31.071903,23.409433,25.014582,91.837913,83.431229,71.91398,218.037406,85.805672,25.865713,21.234125,32.949098,18.750395,24.209235,19.025978,13.241681
常用指标,资产负债率,82.652483,81.398779,86.011713,85.601032,85.752818,77.661466,82.22384,82.653793,83.051449,79.149699,83.578053,84.669428,84.961248,83.171291,84.144946,81.992611,81.07464,71.338648,72.685717,72.587419,71.344994,65.322194,63.979399,60.40314,60.981525,47.618832,54.968245,54.488005,56.418813,52.982562,54.538217,49.029884,44.880096,43.944886,39.945432,38.966304,40.815422,34.247407,43.803729,34.362811,36.218883,39.174831,41.291436,44.135137,42.714286,47.681991,50.757363,52.136679,52.786159,55.552932,61.33979,60.3328,56.85136,49.047187,57.109304,50.524225,52.65174,48.625089,52.795841,55.314169,51.374443,51.165591,53.321373,55.52337,54.945042,52.885566,53.08159,52.22256,51.435728,51.700568,54.521971,55.973414,54.43179,54.1071,56.293371,58.284089,57.055258,52.619933,51.931112,51.67922,47.608335,44.486631,44.102203,41.238197,36.092274,28.65194,25.18039,21.955136,21.775321,17.526237,21.261762,15.115058,14.820796,15.390382,41.989952,42.781603,,45.350665,13.584759
每股指标,基本每股收益,0.2116,0.5122,-0.1234,-0.0632,-0.5449,0.8164,0.0954,0.0099,0.2669,0.8548,0.1501,0.0143,-0.595,-0.3856,-0.5318,-0.2328,-1.5354,0.0203,-0.1994,-0.1648,-0.5433,-0.4765,-0.4117,-0.1848,0.3286,0.5671,0.059,-0.0661,0.4476,0.709,0.0641,-0.0689,0.4306,0.9732,0.0664,-0.1033,0.3647,0.7526,0.0269,-0.1048,0.4673,0.8174,0.0921,-0.07,0.4186,0.6496,-0.0244,-0.0622,0.3536,0.4518,-0.0477,-0.1216,0.1368,0.4506,-0.0373,-0.0537,0.0494,0.2971,-0.0802,-0.1,0.0568,0.26,-0.02,-0.11,0.0393,0.18,-0.09,-0.13,0.04,0.15,-0.09,-0.13,0.03,0.12,-0.07,-0.14,-0.45,0.09,-0.1,-0.11,0.03,,0.006,,0.04,,0.004,,-0.31,-0.14,-0.19,,0.3,,,0.386,,0.377,0.351
每股指标,稀释每股收益,0.2113,0.5122,-0.1234,-0.0632,-0.5449,0.8164,0.0954,0.0099,0.2669,0.8548,0.1501,0.0143,-0.595,-0.3856,-0.5318,-0.2328,-1.5354,0.0203,-0.1994,-0.1648,-0.5433,-0.4765,-0.4117,-0.1848,0.3286,0.5671,0.059,-0.0661,0.4476,0.709,0.0641,-0.0689,0.4306,0.9732,0.0664,-0.1033,0.3647,0.7526,0.0269,-0.1048,0.4673,0.8174,0.0921,-0.07,0.4186,0.6496,-0.0244,-0.0622,0.3536,0.4518,-0.0477,-0.1216,0.1368,0.4506,-0.0373,-0.0537,0.0494,0.2971,-0.0802,-0.1,0.0568,0.26,-0.02,-0.11,0.0393,0.18,-0.09,-0.13,0.04,0.15,-0.09,-0.13,0.03,,-0.07,,-0.45,,-0.1,,,,,,,,,,,,,,,,,,,,
