常用指标,每股净资产,9.330851,8.812377,8.345814,7.928954,8.329115,8.063568,7.759564,7.361204,7.521955,7.413664,7.085516,6.67078,6.617344,6.363383,5.937469,5.340266,5.414083,5.215618,5.025282,4.797598,4.935562,4.960937,4.176515,3.825277,3.918493,3.823954,3.690216,3.479938,3.614468,3.529128,3.309062,3.21027,3.260197,3.202852,3.174821,3.125768,3.135366,3.106481,3.035597,2.982798,2.952854,2.924729,7.294132,7.165317,7.239327,7.144112,6.41165,6.222099,6.241735,5.723841,5.576959,5.353231,5.266088,5.128231,5.031443,4.868902,7.220326,7.07715,6.983504,6.826635,6.737845,6.639351,6.554711,6.47168,8.374868,8.274518,3.585273,3.388284,,3.039124,,2.361936,1.671772
常用指标,每股现金流,-0.161029,1.937306,0.612202,0.25161,0.036124,0.850641,0.378774,0.233538,0.004551,1.800298,0.406167,-0.116161,-0.137133,1.01678,0.621925,0.242691,-0.142135,0.77657,0.791277,0.440714,0.105868,1.376649,0.899512,0.397805,0.075354,0.721225,0.495554,0.445934,0.252987,0.771479,0.487583,0.233999,-0.124989,-0.145267,-0.09295,-0.053766,-0.179409,0.364283,0.061351,-0.002526,-0.17909,0.408787,0.292902,0.154312,0.039355,0.748163,0.525769,0.141893,-0.030098,1.272369,0.778986,0.280239,-0.084793,1.106053,0.594766,0.074042,-0.480162,-0.398778,-1.201639,-0.974574,-1.247291,0.277453,-0.320889,-0.531381,-0.884931,0.937212,1.156971,1.115871,,1.164757,,0.643806,0.32637
常用指标,净资产收益率(ROE),4.49,19.04,15.95,10.48,4.87,19.85,14.19,8.82,4.51,22.27,16.92,11.05,3.67,23.04,16.33,9.57,3.74,16.33,12.64,7.77,2.95,20.96,15.45,7.32,2.3,15.37,12.02,6.61,2.24,10.04,7.31,4.5,1.65,5.02,4.08,2.53,0.93,6.62,4.27,2.51,0.96,5.07,4.82,3.05,1.29,9.71,8.49,5.52,2.7,12.87,10.27,6.19,2.65,10.0,8.09,4.8,2.03,7.87,6.52,4.21,1.47,5.42,4.13,2.85,1.21,23.71,,14.12,,25.07,,33.26,33.0
常用指标,总资产报酬率(ROA),3.590664,14.005905,11.549569,7.106849,3.331751,13.556379,9.341002,5.960698,3.136636,15.529055,12.272831,8.169356,2.608405,15.881767,11.435187,7.043487,2.737894,12.625375,10.34232,6.537947,2.397236,14.642413,10.761443,5.239334,1.725518,11.519379,9.232385,5.197376,1.799236,8.471098,5.970685,3.751432,1.58518,3.67193,3.438226,2.152679,0.863186,5.57625,3.538792,2.31449,0.917092,4.211926,4.117932,2.546238,1.229005,7.684625,6.435914,4.234931,2.091243,9.823937,7.833657,4.765951,2.032766,8.617985,6.514838,4.073556,1.645822,7.430253,5.929699,4.051132,1.463094,5.486487,4.031168,2.651757,1.060085,8.886889,8.697375,6.031581,,10.932641,,15.249563,9.587669
常用指标,毛利率,24.91514,24.657863,25.281057,27.195994,28.08249,27.630361,26.927395,24.905477,27.001913,26.180478,24.774634,22.920887,23.676211,25.282489,24.679403,24.427133,23.642197,24.926846,25.785465,25.249751,24.624927,29.214303,29.08358,27.183818,25.717455,27.443405,28.067629,26.311694,23.168198,25.061976,22.933015,22.450039,23.111474,21.469336,21.619904,20.797916,22.844941,23.088838,22.161716,22.236968,20.17222,19.775975,20.494854,20.089846,21.311925,20.79929,22.189566,22.604721,25.229967,22.524736,22.265496,22.18209,19.050801,19.780856,19.945107,19.569461,17.303507,15.948676,16.206949,16.084694,15.359114,13.395665,14.372518,14.385645,13.931746,18.364486,18.953489,20.300346,19.060558,13.485962,13.210147,12.606131,14.290816
常用指标,销售净利率,19.593542,12.675571,13.110126,13.719278,13.817512,13.923658,15.028323,13.767198,14.474196,17.410063,18.002458,18.950106,13.964015,19.850606,18.507642,16.976943,14.716599,13.42582,13.763426,12.80467,11.109556,15.652489,15.393658,11.779284,9.756009,11.435956,11.969162,10.214086,6.976178,7.584485,7.160361,6.886023,5.53034,4.543109,5.305565,4.758111,3.572761,5.879984,5.116914,4.634667,3.883818,4.147764,5.815641,5.460546,5.320588,6.451772,7.777714,7.782794,8.144392,7.751218,7.989027,7.500937,6.838822,6.046761,6.280894,5.871143,5.059426,5.606923,6.192188,6.299787,5.471322,4.674783,4.886053,4.992152,4.379088,6.568716,6.84543,7.347664,6.003264,4.310978,4.807503,4.349922,4.410023
常用指标,期间费用率,13.467942,11.04635,9.613474,9.938922,9.912954,11.137089,10.579194,9.390905,9.991159,12.007525,10.947766,10.956057,11.925457,12.118051,11.473755,11.756158,12.302557,11.125221,10.291783,10.389888,11.925781,13.363709,13.215189,13.537839,14.677433,13.901368,13.235914,13.49099,13.670222,15.885702,13.318176,13.388812,14.573121,15.303636,14.921294,13.353753,16.785223,15.179214,13.56171,13.868538,14.599839,12.962714,12.396649,11.915361,15.085305,12.366236,12.495773,12.650905,13.561573,11.823044,11.288952,10.674448,10.259489,11.475645,11.063292,11.493971,10.571257,9.94887,9.030685,8.770049,9.020523,8.48769,8.706587,8.518146,8.255464,10.452134,10.311291,10.900324,11.48867,8.251713,7.827841,6.27222,7.981985
常用指标,资产负债率,31.696583,36.2827,37.397379,46.184349,43.227839,42.702801,43.960741,42.369014,41.514116,42.748444,37.895621,36.56989,33.994931,34.868474,34.629806,35.181514,32.653888,32.798425,29.887834,28.373605,25.405152,27.414632,41.779831,43.922357,39.861208,40.395411,38.28376,39.540249,34.615169,36.512907,36.972512,39.299517,38.993776,39.593374,30.1242,30.310294,28.903597,30.963298,32.308741,31.88648,29.906872,30.131088,32.433895,34.071202,31.475967,29.146962,42.222821,41.700231,41.508895,40.060604,40.346883,43.061099,44.434203,39.530814,43.560948,44.712514,42.335202,39.084473,40.513721,37.99668,35.973419,26.325046,27.944679,34.157427,33.27936,31.714184,67.250573,69.053878,,67.4346,,72.312031,74.371293
每股指标,基本每股收益,0.41,1.59,1.33,0.87,0.41,1.55,1.09,0.67,0.34,1.53,1.14,0.73,0.24,1.34,0.91,0.53,0.1985,0.83,0.64,0.39,0.1475,0.91,0.65,0.3,0.0945,0.59,0.46,0.25,0.0853,0.36,0.26,0.16,0.0573,0.16,0.13,0.08,0.03,0.2,0.13,0.07,0.03,0.15,0.14,0.09,0.04,0.24,0.52,0.34,0.16,0.7,0.55,0.33,0.14,0.5,0.4,0.24,0.1,0.37,0.3,0.19,0.1,0.35,0.27,0.18,0.1,0.61,0.65,0.45,,0.68,,0.67,0.44
每股指标,稀释每股收益,0.41,1.59,1.33,0.87,0.41,1.55,1.09,0.67,0.34,1.53,1.14,0.73,0.24,1.34,0.91,0.53,0.1985,0.83,0.64,0.39,0.1475,0.81,0.59,0.28,0.0908,0.55,0.43,0.24,0.084,0.36,0.26,0.16,0.0573,0.16,0.13,0.08,0.03,0.2,0.13,0.07,0.03,0.15,0.14,0.09,0.04,0.24,0.52,0.34,0.16,0.7,0.55,0.33,0.14,0.5,0.4,0.24,0.1,0.37,0.3,0.19,0.1,0.35,0.27,0.18,0.1,0.61,0.65,0.45,,0.68,,0.67,0.44
