常用指标,每股净资产,0.916092,0.908461,0.943145,0.91676,0.894082,0.875517,0.898039,0.843429,0.793956,0.761882,0.745627,0.697349,0.695413,0.734813,0.253723,0.26604,0.228439,0.247135,0.570288,0.661214,0.736769,0.816769,2.333585,2.261318,2.39609,2.560368,2.603298,2.602199,2.573263,2.491314,2.65675,2.565518,2.508381,2.442948,2.402248,2.253208,2.19083,2.134393,2.073289,1.914153,3.766421,3.746798,3.768844,7.003664,20.640356,9.731569,8.945943,7.964285,7.846848,5.703018,,4.59711,,3.987944,,2.776106,4.027529,2.784153
常用指标,每股现金流,0.042111,0.201283,0.472349,0.355854,0.009654,0.353518,0.502461,0.428373,0.123816,0.172907,0.112969,0.004335,-0.090973,-0.217439,-0.303978,-0.157686,-0.012874,-0.28402,-0.235131,-0.236428,-0.046768,0.195418,0.137867,0.19311,0.260247,0.191283,0.193145,0.175022,-0.155764,-0.002951,-0.144006,-0.366862,-0.488467,0.22697,0.394291,0.003749,-0.254534,0.059715,-0.158547,-0.459287,-0.94147,0.029955,-0.213673,-0.659263,-1.632636,1.173435,-0.762666,0.32168,-2.555566,1.337863,,1.417422,,1.225761,,1.033625,0.762608,0.539727
常用指标,净资产收益率(ROE),1.1,0.81,7.51,4.6,2.18,13.19,15.24,9.16,3.67,4.31,1.94,-4.91,-5.34,-72.55,-54.15,-28.37,-19.14,-79.05,-28.09,-15.91,-9.25,-94.99,-13.89,-7.6,-1.21,2.73,4.72,4.54,2.81,0.98,8.98,6.03,2.9,12.06,9.67,5.18,2.75,13.1,12.62,4.72,2.31,14.87,18.24,5.75,4.38,22.93,19.58,8.36,4.36,35.4,,14.19,6.92,35.83,,35.97,41.01,27.15
常用指标,总资产报酬率(ROA),0.868919,6.041042,4.524766,2.520982,0.993638,8.436878,7.866651,5.123889,1.476257,4.325635,1.867366,-0.670967,-1.399298,-7.864464,-4.618596,-3.414298,-1.92283,-19.31668,-7.521931,-4.71848,-2.611751,-38.669768,-8.196552,-3.858534,-0.253458,3.683122,4.118932,3.462876,1.982491,3.104567,6.618986,4.334306,1.983485,8.506746,7.05391,3.891987,1.825382,9.791157,9.197682,3.398125,1.83202,12.465007,12.618732,4.580554,1.753912,17.0638,12.554875,5.770061,3.117997,19.462487,,6.691392,,18.874878,,19.857272,19.09878,12.157584
常用指标,毛利率,13.405851,11.950609,11.42273,12.41768,15.079844,13.000947,13.036419,13.07327,14.890494,11.566869,11.519404,11.010915,13.409258,13.094357,14.791312,14.850325,15.224339,5.957119,7.546773,12.799129,11.647849,-17.469022,-3.182436,5.936417,9.638485,9.748135,10.001237,10.897863,13.255137,9.368016,10.468249,10.62966,11.788457,9.890408,10.003101,10.205984,10.941355,10.349348,9.716497,9.566335,9.936152,9.155389,9.401744,8.713016,9.792419,8.770477,8.659393,8.747184,9.098799,9.99532,,9.463003,9.136689,9.933463,,9.071517,9.365143,7.826465
常用指标,销售净利率,0.151509,0.233771,1.437076,1.431633,1.292058,1.942023,2.868475,3.070868,2.71005,1.028357,0.611577,-4.771706,-28.967849,-49.618692,-58.675369,-74.848518,-103.143751,-78.145763,-49.997665,-50.880502,-112.601926,-105.99274,-28.080286,-17.450794,-2.858241,0.613069,1.350082,2.025402,2.57409,0.406088,2.612411,2.682802,3.088634,2.325865,2.418964,2.304267,2.649643,2.432309,2.868514,1.839797,1.997165,2.50488,2.993006,2.040715,2.54632,2.578564,2.904479,2.146577,2.311455,2.910527,3.219443,2.552222,2.40086,2.874701,3.196834,2.773785,2.947385,2.033427
常用指标,期间费用率,12.005741,9.835931,9.253552,10.71464,13.376266,10.580563,9.674339,9.771095,12.189197,11.854698,11.408892,17.032183,43.584554,61.521478,73.62779,106.155362,127.414834,75.748939,68.541239,75.712806,148.289764,43.896584,34.030136,25.869314,14.517567,9.01515,8.693446,8.652349,10.285437,8.504904,7.838841,8.061889,8.736567,7.015968,6.783039,7.18032,7.568948,7.089296,5.867554,6.864502,6.720454,5.505344,4.851707,5.390205,5.822997,4.755097,4.31495,5.279072,5.452154,5.593238,,5.482532,5.545507,5.537029,,4.790149,4.909316,4.464059
常用指标,资产负债率,71.374914,71.590003,73.945427,74.354608,71.030477,72.832803,76.472703,77.0082,76.932551,78.599966,81.025492,81.516112,79.373009,77.368485,95.865275,94.811953,95.99318,95.308693,83.180907,80.081053,79.048719,78.916014,53.175972,58.16856,57.339406,56.504912,59.690663,58.73186,57.068441,54.312093,57.74089,57.612853,52.674033,52.134031,52.637015,54.152387,51.000874,50.965297,54.020917,55.773903,48.719339,47.941789,46.220453,45.591269,37.002918,45.721522,52.513021,53.592895,41.354377,57.00274,62.984726,68.32572,,61.170356,,60.229771,58.658879,61.610767
每股指标,基本每股收益,0.01,0.007,0.068,0.041,0.019,0.108,0.126,0.073,0.029,0.033,0.014,-0.035,-0.038,-0.244,-0.145,-0.089,-0.063,-0.511,-0.227,-0.136,-0.082,-1.673,-0.36,-0.203,-0.033,0.078,0.131,0.126,0.074,0.028,0.246,0.163,0.079,0.28,0.216,0.114,0.06,0.26,0.259,0.093,0.044,0.236,0.231,0.08,0.066,0.314,0.273,0.21,0.311,1.715,1.48,0.61,0.28,1.21,,0.866,0.659,0.343
每股指标,稀释每股收益,0.01,0.007,0.068,0.041,0.019,0.108,0.126,0.073,0.029,0.033,0.014,-0.035,-0.038,-0.207,-0.126,-0.077,-0.057,-0.457,-0.209,-0.116,-0.076,-1.516,-0.302,-0.168,-0.023,0.101,0.142,0.13,0.077,0.056,0.247,0.164,0.079,0.279,0.215,0.113,0.059,0.256,0.251,0.09,0.044,0.232,0.227,0.079,0.065,0.314,0.273,0.21,0.311,1.715,1.48,0.61,0.28,1.21,,0.866,0.659,0.343
