常用指标,每股净资产,4.778433,4.657094,4.617907,4.440567,4.662665,4.600054,4.566338,4.413883,4.661119,4.559654,4.53253,4.366328,4.496355,4.396003,4.438241,4.292274,4.338048,4.389576,4.478343,4.4764,4.640062,4.658141,4.618144,4.485485,4.610344,4.649412,4.615867,4.457715,4.493627,4.429368,4.44977,4.29688,4.314451,4.230513,4.192658,4.04031,5.226919,5.134105,5.25588,5.034631,4.957165,4.860045,4.850962,4.67432,6.894474,6.745099,6.677752,6.397143,6.326528,4.697477,4.664048,4.394546,5.491875,5.354397,5.218918,4.915369,4.783814,4.666946,4.36993,4.178045,5.245005,5.177149,5.223225,5.160886,4.120343,4.203086,4.204099,4.040694,3.899137,3.966906,3.881254,3.727289,3.582873,3.504466,3.339979,3.103698,3.272439,3.138108,3.105331,2.914212,2.767628,2.904791,2.960948,2.8074,2.696155,2.849108,2.810312,1.712962,,1.466745,,1.475995,1.159179
常用指标,每股现金流,0.116877,0.705435,0.573667,0.216457,0.082395,0.598965,0.504085,0.25221,0.151331,0.737785,0.657763,0.387204,0.197584,0.212191,0.24006,-0.029273,-0.04361,0.002707,0.053778,0.000915,-0.024697,0.293694,0.157755,-0.102397,-0.001224,0.533566,0.429641,0.166845,0.060367,0.559474,0.383433,0.263882,0.042056,0.546369,0.488719,0.229339,0.073104,0.812661,0.675353,0.33348,0.071695,0.958873,0.608155,0.309296,0.101845,1.078404,0.799231,0.340976,0.030488,1.344845,1.111254,0.43623,0.009349,1.667379,1.162876,0.542764,0.021962,1.513361,0.735842,0.270046,0.035051,0.061157,-0.015666,-0.249277,-0.028943,1.124122,0.645515,0.360604,0.10249,0.453471,0.328247,-0.011248,-0.055756,0.91757,0.679119,0.22473,0.133815,0.798836,0.476871,0.176169,0.074006,0.604134,0.390879,0.121936,0.030376,0.829378,0.192371,0.344236,,0.34399,,,
常用指标,净资产收益率(ROE),2.57,8.46,7.56,3.72,1.35,8.44,7.39,4.44,2.2,9.24,8.63,4.89,2.26,0.15,1.1,-2.24,-1.18,-1.53,0.44,0.39,-0.39,2.76,2.0,-0.95,-0.82,8.16,7.42,3.95,1.44,8.05,8.46,4.99,1.97,9.1,8.2,4.53,2.14,10.45,9.78,5.51,1.98,9.96,9.77,5.59,2.19,10.3,9.39,5.05,1.96,15.78,15.02,9.11,2.54,16.8,14.18,8.23,2.47,16.28,9.28,7.76,2.79,7.46,2.94,1.34,1.62,9.52,,5.5,,12.38,,5.98,,20.47,,9.37,,15.8,,7.28,,13.49,,5.53,,21.39,,16.15,,20.19,,34.46,32.02
常用指标,总资产报酬率(ROA),2.999703,9.715896,8.617093,4.378486,1.605455,9.72758,8.749969,5.393765,2.576096,10.589855,9.720784,5.744315,2.646905,0.412198,1.339257,-2.194356,-1.230395,-0.918146,1.078882,0.90587,-0.292913,3.362552,2.283925,-0.887486,-0.854652,10.02566,9.083365,5.060478,1.644267,9.230559,9.63811,5.708727,2.096443,10.197644,8.901192,5.065627,2.20378,12.219524,10.512018,6.510221,2.267465,12.140949,10.505859,6.625431,2.616298,14.124926,12.731268,7.32336,3.015874,15.366455,14.310914,9.410451,3.153783,17.472032,14.686631,9.859756,3.493282,18.896582,8.579177,4.579331,1.298873,3.392731,3.69131,2.1402,1.405786,8.069414,6.734961,4.078557,1.650273,11.501355,8.593624,5.271209,1.904542,19.879852,18.615498,11.188725,3.948426,19.951954,17.178293,9.482677,2.785551,17.948399,13.59829,7.081804,2.207028,23.871018,20.011248,17.07168,,23.176631,,44.58178,28.730443
常用指标,毛利率,60.956404,56.176991,58.428157,53.793062,51.63469,57.368223,60.762538,57.208732,58.242555,58.680665,62.202894,62.141741,61.422317,33.985097,41.058943,-12.360037,-7.99593,46.13875,57.729825,58.988164,48.351926,55.539231,54.897398,24.423844,11.685834,67.080829,71.497241,68.647471,66.877793,67.158653,72.544599,72.091011,70.643666,70.076192,73.947987,73.237091,73.329516,74.70703,77.205125,77.442699,74.643463,75.331285,78.08617,76.670254,74.399477,75.140339,76.41736,74.212331,72.253376,76.095463,79.223685,78.044281,73.315418,76.981778,78.349605,76.371733,71.727049,76.266947,77.865929,75.530733,70.574612,77.37984,78.151067,74.880687,74.323936,83.879307,82.740208,81.946918,80.804759,81.210456,80.502098,79.000763,75.939848,80.869011,81.680773,79.565729,76.357865,83.707935,85.299131,82.56128,75.279249,84.391967,84.292686,81.759985,78.574343,85.44426,85.937427,84.135382,81.098836,79.694263,76.820831,82.623404,75.619641
常用指标,销售净利率,37.477001,27.793923,33.068152,28.05501,23.583011,29.251829,34.161663,33.024109,34.921492,31.522882,37.029346,34.757221,34.353903,0.005349,10.126182,-74.693339,-75.835031,-10.493528,5.32392,7.01139,-13.90943,17.598728,18.872946,-29.202045,-56.36108,32.209375,39.522748,35.681756,30.481822,29.554897,38.302485,36.505312,35.009124,31.560188,36.7839,34.352097,33.885246,32.720091,40.011606,38.30164,33.745716,31.625826,39.861401,39.757908,38.354077,32.35769,39.203806,36.290974,30.618554,29.558912,36.192698,38.904548,30.581581,33.242271,36.882822,36.076392,30.189615,31.64241,28.091529,25.127186,17.9888,10.707058,17.589515,13.242297,17.832778,24.814971,35.140566,34.954628,31.935665,33.416222,38.185297,36.931325,34.022794,46.354612,51.382252,46.910473,47.338088,40.252758,48.618558,46.001518,37.597288,43.370094,48.640961,45.884419,37.353667,42.365929,49.69505,49.488567,44.342214,39.696521,42.292706,46.458032,37.944943
常用指标,期间费用率,16.018295,19.30495,17.779485,17.870703,20.891226,19.417433,18.957929,16.026039,15.169605,18.190814,17.041449,17.737285,17.136841,32.23453,29.006951,54.790058,56.784235,44.028057,42.028631,39.66181,55.116314,32.599735,31.598741,48.339536,60.920149,27.205584,23.702144,24.17716,28.172283,27.852163,25.131199,25.938848,25.732846,28.831305,28.392006,29.691134,30.411904,31.652619,28.276371,28.646606,29.94699,32.136963,27.68021,27.013079,25.889576,33.249019,29.098337,29.779403,32.313172,35.993038,31.492341,28.050409,31.966917,33.019527,29.849446,28.951742,30.704449,34.064395,39.968155,42.009739,49.053477,60.322183,57.919521,57.678587,51.342114,45.95795,36.011088,35.603941,37.282111,34.464224,28.839734,29.255021,29.701471,22.440688,11.925337,13.974755,14.586927,17.866625,12.556164,15.005338,20.115506,21.801846,17.847327,21.191691,24.942873,24.746666,19.92385,19.671279,20.134574,25.097973,21.750925,11.729123,17.026487
常用指标,资产负债率,7.321214,8.622997,10.821814,10.94426,10.58769,11.682033,12.261393,8.737984,9.402066,9.866358,9.732949,13.510662,8.347479,8.353076,6.334841,4.771589,5.757999,6.65706,7.380577,7.74261,9.393067,6.013669,5.922161,4.097271,5.879491,5.895316,5.3913,4.313844,5.702779,6.105814,5.38038,9.280945,7.705274,8.971479,9.388021,18.887562,17.256134,18.841313,18.407178,18.511955,18.144517,20.478822,18.956299,19.966944,21.285604,21.777082,19.452148,19.699163,20.341484,36.020764,36.152728,31.319528,31.710358,39.182081,38.10117,27.232882,28.115867,30.466876,32.775663,32.309951,33.91735,35.094804,33.912548,38.15966,55.138178,54.114846,52.166389,50.143255,52.15218,40.672455,44.027256,38.725124,25.397272,24.932794,21.488065,14.687199,15.937238,15.266898,12.036496,11.870702,18.383779,12.10387,10.757291,13.235974,20.677394,16.602903,15.642423,23.882864,,32.578131,,15.978279,25.571756
每股指标,基本每股收益,0.1213,0.3885,0.3493,0.172,0.0627,0.3838,0.3499,0.2044,0.1016,0.4139,0.3855,0.2203,0.1005,0.0068,0.0486,-0.0972,-0.0515,-0.0688,0.0199,0.0183,-0.0181,0.1283,0.0883,-0.0439,-0.0391,0.3703,0.3363,0.1784,0.0643,0.3487,0.3693,0.2164,0.0839,0.3716,0.3342,0.1819,0.0853,0.4073,0.4954,0.2112,0.0972,0.4667,0.4585,0.2576,0.0996,0.428,0.3847,0.2,0.12,0.694,0.66,0.391,0.137,0.644,0.54,0.4,0.12,0.714,0.61,0.33,0.114,0.289,0.13,0.06,0.07,0.39,0.39,0.22,0.1,0.46,0.38,0.22,0.08,0.67,0.52,0.29,0.11,0.48,0.42,0.22,0.07,0.39,,0.16,,0.44,,0.26,,0.27,,0.44,0.36
每股指标,稀释每股收益,0.1213,0.3885,0.3493,0.172,0.0627,0.3838,0.3499,0.2044,0.1016,0.4139,0.3855,0.2203,0.1005,0.0068,0.1486,-0.0972,-0.0515,-0.0688,0.0199,0.0183,-0.0181,0.1283,0.0883,-0.0439,-0.0391,0.3703,0.3363,0.1784,0.0643,0.3487,0.3693,0.2164,0.0839,0.3716,0.3342,0.1819,0.0853,0.4073,0.4954,0.2112,0.0972,0.4667,0.4585,0.2576,0.0996,0.428,0.3847,0.2,0.12,0.694,0.66,0.391,0.137,0.64,0.54,0.4,0.12,0.71,0.61,0.33,0.114,0.29,0.13,0.06,0.07,0.39,0.39,0.22,0.1,0.46,0.38,0.22,0.08,0.67,0.52,0.29,0.11,0.48,0.42,0.22,0.07,,,,,,,,,,,,
每股指标,摊薄每股收益_最新股数,0.121272,0.388499,0.34928,0.171981,0.062726,0.383756,0.349917,0.204391,0.101572,0.413856,0.385462,0.220299,0.100462,0.006705,0.048568,-0.097216,-0.051461,-0.068796,0.019944,0.018299,-0.018054,0.128282,0.088252,-0.043894,-0.039052,0.370313,0.336263,0.178429,0.064274,0.348743,0.369256,0.216366,0.083938,0.371638,0.334208,0.181859,0.085322,0.407329,0.381101,0.211242,0.074735,0.358969,0.352671,0.198191,0.076602,0.329517,0.295889,0.151987,0.054236,0.268985,0.25603,0.151589,0.040982,0.249646,0.20926,0.118771,0.034838,0.212958,0.106642,0.053835,0.014364,0.018356,0.02811,0.011768,0.012156,0.069646,0.069986,0.04045,0.014863,0.083588,0.068106,0.040276,0.014172,0.121535,0.094798,0.052089,0.019326,0.078323,0.072399,0.037853,0.011357,0.069713,0.056366,0.028611,0.008503,0.066636,0.059626,0.034855,0.013217,0.036966,0.023206,0.059498,0.037295
每股指标,摊薄每股净资产_期末股数,4.778433,4.657094,4.617907,4.440567,4.662665,4.600054,4.566338,4.413883,4.661119,4.559654,4.53253,4.366328,4.496355,4.396003,4.438241,4.292274,4.338048,4.389576,4.478343,4.4764,4.640062,4.658141,4.618144,4.485485,4.610344,4.649412,4.615867,4.457715,4.493627,4.429368,4.44977,4.29688,4.314451,4.230513,4.192658,4.04031,5.226919,5.134105,5.25588,5.034631,4.957165,4.860045,4.850962,4.67432,6.894474,6.745099,6.677752,6.397143,6.326528,4.697477,4.664048,4.394546,5.491875,5.354397,5.218918,4.915369,4.783814,4.666946,4.36993,4.178045,5.245005,5.177149,5.223225,5.160886,4.120343,4.203086,4.204099,4.040694,3.899137,3.966906,3.881254,3.727289,3.582873,3.504466,3.339979,3.103698,3.272439,3.138108,3.105331,2.914212,2.767628,2.904791,2.960948,2.8074,2.696155,2.849108,2.810312,1.712962,,1.466745,,1.475995,1.159179
每股指标,调整每股净资产_期末股数,4.152415,4.026912,3.993858,3.811559,4.079135,4.010273,3.98793,3.832338,4.071608,3.962401,3.921957,3.755449,3.875753,3.7676,3.797493,3.644378,3.684364,3.747078,3.867881,3.860944,3.929134,4.105611,4.354231,4.225537,4.350333,4.396372,4.389595,4.231953,4.266957,4.199474,4.193773,4.036052,4.074523,3.986575,3.929113,3.768248,4.866884,4.800291,4.900651,4.67371,4.589311,4.489977,4.524918,4.347874,6.41495,6.262103,6.20554,5.927189,5.860034,4.074065,4.050287,3.906163,4.853511,4.710587,4.573466,4.256175,4.179312,4.059528,3.789915,3.584546,4.464991,4.399709,4.465351,4.424419,3.256266,3.332969,3.317054,3.665575,3.527597,3.612927,3.534994,3.37989,3.236992,3.159029,3.252286,3.013355,3.171499,3.040987,3.004904,2.822953,2.68561,2.814444,2.864672,2.70881,2.591949,2.750533,2.699699,1.578585,,1.362544,,1.354917,1.041545
