常用指标,每股净资产,3.823515,4.247384,4.365054,4.360799,4.335499,4.520375,4.524272,4.509522,4.494445,4.576546,4.518192,4.461783,4.420979,4.642293,4.554085,4.382793,3.912797,3.864159,3.799306,3.774464,3.752415,3.73344,3.688218,3.651353,3.699876,3.651975,3.6242,3.723128,3.821119,3.857703,3.821825,3.831701,3.804314,3.788343,3.770645,3.779258,3.759345,3.733079,2.520393,5.083112,3.234507,3.188442,3.153496,3.213875,3.184271,2.982565,2.920565,,2.833718,,2.550177,2.196729
常用指标,每股现金流,0.646146,0.366189,-0.052845,-0.263733,0.415666,0.377979,0.119411,-0.151051,0.218332,-0.054358,-0.202704,-0.190163,-0.21128,-0.355909,-0.380773,-0.416424,-0.041288,-0.162786,-0.108699,-0.168133,0.077249,-0.050623,-0.179288,-0.189491,0.105352,-0.02167,-0.004531,-0.152974,-0.068692,-0.179305,-0.194786,-0.136913,-0.079956,-0.120187,-0.033769,-0.128545,0.179703,0.066883,0.059644,-0.029814,-0.132868,-0.151568,-0.419221,-0.441677,0.252562,0.164863,-0.009626,,-0.311677,,-0.083543,0.175163
常用指标,净资产收益率(ROE),-12.33,-2.09,0.44,0.34,-4.09,0.34,0.48,0.25,0.76,3.3312,2.09,0.88,0.61,5.69,3.15,1.33,3.73,2.9,1.23,0.61,1.53,1.64,-0.37,-1.51,1.62,0.95,0.24,0.18,3.0,2.22,1.68,0.72,2.5,2.19,1.64,0.53,4.52,4.08,2.46,1.13,4.69,3.25,2.2,0.89,6.78,5.12,3.02,1.25,10.53,6.94,14.89,21.43
常用指标,总资产报酬率(ROA),-4.578025,-0.179914,0.672513,0.419535,-0.970806,0.918396,0.730677,0.41788,2.254443,2.35986,1.59737,0.669569,1.247879,4.097316,2.348832,1.062013,2.858242,2.469462,1.296941,0.596785,1.628743,1.727887,0.092004,-0.849734,1.686697,1.090621,0.349771,0.255954,2.889826,2.157525,1.638856,0.664294,2.351721,2.219812,1.648458,0.532952,4.591319,3.332906,2.399781,1.038378,4.343131,2.982515,1.984668,0.800216,5.184633,4.003857,2.488913,,6.651201,,8.43939,8.766555
常用指标,毛利率,23.673057,24.274265,26.145617,25.950255,24.734165,26.020192,24.807287,32.13574,30.941488,31.879019,30.903874,33.797337,30.329535,30.371548,29.933575,31.176276,31.536014,31.28308,31.783205,32.557073,33.643499,35.564615,36.70945,36.726137,36.93314,35.118955,34.120909,32.929913,33.698918,32.98181,33.092945,33.262179,31.202275,30.433512,29.204626,28.176103,31.62898,31.320773,30.072225,28.511251,24.820668,24.223467,24.551757,25.932316,27.177643,27.135074,28.043812,26.523489,28.136099,27.85291,28.25893,27.212586
常用指标,销售净利率,-11.736932,-2.678632,0.93786,1.725199,-4.320281,0.507428,1.174449,1.70813,0.874472,6.01218,5.941613,6.534629,0.695876,9.951522,8.693503,7.949176,5.300897,6.44431,4.617115,5.908883,3.030658,5.034577,-2.468421,-39.595365,3.899635,3.139073,1.277915,2.302166,6.425161,6.671007,7.962823,7.191436,5.779576,6.930817,7.71573,5.11564,7.895017,7.969101,7.034964,6.621251,5.610598,5.296033,5.415525,4.781337,6.362686,5.908385,5.316043,4.458023,8.193001,7.485917,10.340243,10.711379
常用指标,期间费用率,24.604398,21.281984,22.102604,22.697414,23.335306,23.807208,21.737975,29.105074,27.404096,25.885721,24.629568,31.219987,23.041084,20.288551,21.515517,25.948976,26.506665,25.27316,27.343125,29.172595,30.291818,31.163497,39.10983,73.813297,37.749397,34.121282,34.197539,33.871743,28.778288,25.02485,24.779281,24.365868,25.729267,21.694884,19.215906,19.507305,23.959801,23.600482,22.088977,21.955359,19.22944,18.284187,18.266144,18.88255,19.152665,18.247484,19.349079,19.572667,18.450485,17.57971,18.143903,15.271507
常用指标,资产负债率,57.468173,53.549365,53.752962,53.460847,52.677312,48.487426,47.695963,46.136043,48.597248,45.694552,44.797283,45.493999,45.382225,45.463355,44.528891,39.759924,43.469076,39.810806,38.372359,36.051478,36.491387,37.492712,36.306585,35.20681,33.28329,28.97245,28.121834,23.911519,23.084651,23.702918,26.928667,23.826803,22.842263,20.240915,17.616123,17.091995,16.751736,28.586146,43.354093,42.640269,37.857074,41.285738,43.652113,42.940957,39.984288,51.888042,54.17064,,57.380165,,58.521032,62.293399
每股指标,基本每股收益,-0.5,-0.09,0.02,0.01,-0.18,0.02,0.02,0.01,0.03,0.15,0.09,0.04,0.03,0.25,0.14,0.05,0.14,0.11,0.05,0.02,0.06,0.06,-0.01,-0.06,0.06,0.04,0.01,0.01,0.11,0.09,0.06,0.03,0.09,0.08,0.06,0.02,0.13,0.1,0.06,0.03,0.08,0.05,0.03,0.03,0.2,0.15,0.09,0.04,0.28,0.18,0.35,0.43
每股指标,稀释每股收益,-0.5,-0.09,0.02,0.01,-0.18,0.02,0.02,0.01,0.03,0.15,0.09,0.04,0.03,0.25,0.14,0.05,0.14,0.11,0.05,,0.06,,-0.01,,0.06,,0.01,,0.11,,,,0.09,0.08,0.06,0.02,0.13,0.1,0.06,0.03,0.08,0.05,0.03,0.03,0.2,0.15,0.09,0.04,0.28,0.18,0.35,0.43
每股指标,摊薄每股收益_最新股数,-0.502941,-0.089657,0.019241,0.014951,-0.179986,0.015531,0.021715,0.011036,0.033646,0.149861,0.093417,0.03887,0.026482,0.247919,0.12952,0.051664,0.130126,0.100685,0.042306,0.021017,0.05239,0.055932,-0.012429,-0.050154,0.055237,0.032388,0.008313,0.006374,0.104067,0.077228,0.058252,0.024793,0.085251,0.075118,0.055975,0.017944,0.103747,0.079018,0.046486,0.019669,0.054742,0.037687,0.025358,0.010347,0.05789,0.040492,0.023625,0.009705,0.077134,0.049889,0.096151,0.115693
每股指标,摊薄每股净资产_期末股数,3.823515,4.247384,4.365054,4.360799,4.335499,4.520375,4.524272,4.509522,4.494445,4.576546,4.518192,4.461783,4.420979,4.642293,4.554085,4.382793,3.912797,3.864159,3.799306,3.774464,3.752415,3.73344,3.688218,3.651353,3.699876,3.651975,3.6242,3.723128,3.821119,3.857703,3.821825,3.831701,3.804314,3.788343,3.770645,3.779258,3.759345,3.733079,2.520393,5.083112,3.234507,3.188442,3.153496,3.213875,3.184271,2.982565,2.920565,,2.833718,,2.550177,2.196729
每股指标,调整每股净资产_期末股数,2.527618,2.957788,3.071898,3.070237,3.041672,3.206361,3.214244,3.201014,3.16905,3.176998,3.144743,3.121107,3.078138,3.32225,3.236212,3.095113,2.463326,2.455247,2.388411,2.3514,2.327225,2.353382,2.306659,2.257911,2.304221,2.270063,2.241831,2.344715,2.455473,2.498028,2.443544,2.45137,2.423532,2.415379,2.399135,2.404484,2.384358,2.361475,0.975485,1.99147,2.816878,2.773934,2.737129,2.810829,2.778867,2.43634,2.374437,,2.283734,,1.99424,1.634272
