常用指标,每股净资产,15.009426,14.840473,14.466651,14.47301,14.399928,15.85806,15.888007,15.782144,15.585372,15.745351,15.310483,15.610313,15.488244,15.444721,15.364153,15.414557,15.524227,15.604375,15.525143,15.715462,13.267601,13.470823,13.455565,13.916865,13.837162,13.58455,13.280928,13.57663,13.17578,13.211561,12.78504,12.973744,13.554451,13.549288,13.222571,13.50395,13.36329,13.175823,9.883771,10.106739,10.296602,9.949691,10.322326,10.759643,10.812438,7.48192,6.90281,6.997547,7.200498,7.000184,6.684556,7.051525,7.039332,6.944927,6.75476,6.920614,6.546361,6.747922,6.932296,7.407499,7.084421,7.05331,6.878086,6.154446,6.485674,5.613163,5.633599,5.592529,4.560559,5.565285,5.65016,5.817579,8.244577,3.49871,3.388283,3.472808,3.380656,3.306356,3.1827,3.100256,3.270635,3.196719,3.092403,3.181384,3.110815,3.031755,2.971627,2.981098,2.930256,2.887811,2.857388,2.884992,2.855021,2.927889,2.903745,2.85617,2.851552,2.921395,2.207558,2.194063,2.101266,1.963883,1.888083,2.439817,2.286799,2.594585,2.458374,2.354395,2.222182,2.217148,2.239638,1.627056,
常用指标,每股现金流,3.096086,2.613557,1.244072,0.563353,3.328539,3.24181,1.917232,0.952278,4.823837,4.078945,2.506954,1.22665,2.091217,1.788026,0.753175,0.084597,1.93352,1.352887,0.607264,-0.463722,0.158294,-0.612649,-1.418764,-1.40929,2.75375,1.669997,0.677696,0.054533,3.669566,2.633755,1.609631,0.257409,3.394572,2.604481,1.458563,0.437748,2.382179,1.778824,0.947849,0.286278,1.397435,0.974766,0.462492,0.075572,0.695111,0.620391,0.324143,0.066485,1.059506,0.719533,0.478721,0.105303,0.921132,0.770845,0.464,0.142433,0.877113,0.614526,0.372526,0.033767,1.06182,0.916917,0.465772,0.000533,0.093066,0.071659,0.021085,0.043981,0.208942,0.131704,0.067552,0.012379,0.321051,0.152772,0.067834,0.005191,0.342586,0.208143,0.111546,0.018316,0.381551,0.258561,0.197166,0.062,0.313092,0.242612,0.124153,0.068546,0.315745,0.189292,0.089017,0.086243,0.273394,,0.086474,,0.075751,0.037659,0.864512,0.73609,0.11178,,0.20398,0.222521,,,,,,,,,
常用指标,净资产收益率(ROE),5.89,4.75,2.37,0.23,5.43,6.49,4.96,1.13,5.84,5.69,3.05,0.82,0.73,0.3,-0.68,-0.73,0.61,0.64,0.03,-1.53,0.85,2.29,2.15,1.29,8.35,6.76,4.39,2.29,8.6,6.97,4.03,1.82,6.88,5.54,3.22,1.54,6.94,5.59,3.72,2.01,7.55,5.45,3.35,1.79,10.41,7.85,4.35,2.23,8.87,7.76,3.89,2.16,8.99,7.96,5.4,2.07,7.6,6.43,4.42,1.74,8.1,7.18,4.47,1.47,6.67,,6.14,,5.46,,3.25,,12.68,,6.3,,10.92,,4.8,,9.97,,4.49,,7.96,,3.42,,2.2,,0.08,,3.49,2.62,1.789,,3.17,2.18,9.67,,,,10.36,,,,,,,,,,
常用指标,总资产报酬率(ROA),4.004239,3.235562,2.198695,0.446528,5.188988,4.458495,3.50684,0.971095,5.31176,3.918033,2.614314,0.709448,2.359853,0.987266,0.626479,-0.139269,2.990646,1.616826,1.313189,0.000997,1.664506,1.499115,0.989758,0.342784,5.385779,4.214534,2.727929,1.359225,4.856987,4.020107,2.402676,0.892126,4.181388,2.968459,1.774548,0.503283,4.648904,2.904679,2.143076,0.839576,6.424626,4.126137,3.017607,1.192802,7.937446,7.10274,3.910792,2.036686,8.576927,7.248919,3.544945,2.244753,9.053951,7.9843,5.51789,1.940029,7.421675,6.209775,4.032208,1.569638,7.559917,6.941779,4.537257,0.963803,8.399657,6.828246,5.894395,3.18417,6.793036,4.693493,3.570624,1.491508,7.544419,9.55083,6.772648,2.778138,10.675896,8.464298,5.279529,2.569237,10.233046,8.263516,5.064607,2.483779,8.430341,5.477087,3.625625,1.727508,3.050503,1.349631,-0.176226,0.970755,3.98591,2.423565,1.801816,0.200625,3.862028,2.474656,7.888154,3.676343,8.528121,3.160406,8.214902,6.093639,7.617212,,6.973391,,5.949971,,,,6.679458
常用指标,毛利率,38.376206,38.243817,36.28068,31.845332,39.524003,41.475588,39.854428,35.378279,41.988186,42.611082,41.940931,35.778856,33.100724,33.991525,30.565865,23.288109,34.229537,32.948904,30.682647,37.710127,25.739538,22.321357,14.344362,35.203262,89.887922,89.734026,89.548868,88.346981,89.60043,89.703754,89.896089,89.653601,90.463563,90.346438,90.399525,89.408396,90.551876,90.132612,90.062309,80.019324,91.104332,91.160114,90.961225,90.15758,89.412988,89.49767,89.669884,89.198358,88.796215,88.475299,88.300998,86.999528,88.23059,88.060853,88.328482,87.538285,87.588415,87.406367,87.706765,86.705462,84.50481,83.653772,82.191241,61.946517,66.990019,69.648693,70.335603,69.810039,68.682168,68.392376,68.186312,64.886764,69.523432,69.018985,69.573011,67.440378,72.797356,71.487782,71.752168,72.879379,72.781889,74.22901,74.094545,71.420312,71.777232,75.443519,74.397639,72.663048,63.804218,64.406346,63.096784,64.015276,60.315584,57.970506,57.159755,57.416772,56.363256,53.996727,51.834205,51.03033,55.117383,53.460158,55.462089,57.302838,54.376737,,51.896458,,49.826999,,,,50.2902
常用指标,销售净利率,7.163808,7.805007,6.175335,1.762526,8.137007,11.900244,14.380052,7.940025,8.718351,10.942103,9.831304,6.406549,2.226895,1.848915,-1.103125,-3.904287,2.639949,3.103386,2.116958,-6.263049,2.423807,5.215667,7.327797,7.047085,8.471537,9.011206,9.101168,9.734595,8.353033,9.017874,8.250231,8.430721,7.289198,7.970007,7.172384,7.049777,6.759037,6.955994,6.945502,9.294255,11.531904,11.439702,11.853393,17.061181,16.826601,15.780496,13.732895,15.123519,14.235909,17.075992,14.11807,17.074281,15.910088,18.710697,20.196745,15.960139,15.325864,17.839661,20.023862,17.085491,18.784845,22.207951,22.113506,26.727522,36.624788,38.786015,52.126321,58.676634,36.358187,37.992966,43.364101,36.294832,33.495157,32.58029,34.184004,29.816847,24.688772,26.148608,22.42303,23.229387,23.003182,24.278228,21.953424,22.163449,18.541953,17.527473,17.572349,18.369846,5.506997,3.885178,0.18168,8.927346,7.622649,9.622699,10.3643,2.028063,7.257145,12.299683,17.367218,15.398092,17.951514,14.501261,16.885348,23.974312,13.496891,14.011105,11.977706,12.320986,11.11785,12.282039,11.669099,16.413255,6.697174
常用指标,期间费用率,28.513388,26.836973,27.678163,32.132155,31.20729,31.446687,31.648835,33.103978,31.531751,30.694927,32.196903,32.351525,32.811824,32.984205,33.994537,37.427678,33.215975,32.437672,33.593226,52.077545,33.913547,32.39354,34.990879,49.790156,80.356356,78.998186,81.562694,87.551525,81.647076,79.799961,82.444259,89.223789,81.348367,82.124737,85.269732,92.19124,84.588445,84.551386,87.1985,82.565044,81.869044,79.344586,81.736357,86.126539,78.370588,77.325157,79.644257,85.985964,75.233417,73.690427,73.241126,76.721482,71.032857,70.241871,72.176152,77.716899,71.748291,70.085417,71.889904,77.184875,66.399598,64.583239,64.689009,55.935303,58.037058,60.467568,61.598668,60.856802,48.908314,47.032599,46.674707,47.728642,49.186783,46.95565,49.677736,49.970123,53.153418,52.223569,52.333243,56.76937,53.299306,55.208911,54.317552,54.976968,56.423982,62.716581,61.274623,64.10203,61.991651,64.397977,68.07996,58.964976,57.766378,55.629986,56.719403,60.158659,52.346333,47.400149,49.72845,46.684383,53.169132,50.209421,48.981163,50.097009,46.853076,,45.151504,,40.743873,,,,41.917697
常用指标,资产负债率,64.545971,64.756607,65.4349,65.336807,65.988902,63.264695,63.421688,65.049015,65.681774,64.764041,65.648809,64.061182,63.841657,63.100685,63.194356,63.728443,64.079029,64.262895,65.266342,65.953903,64.525775,65.567474,63.036972,62.151139,63.07055,63.545659,64.353881,64.573704,65.618783,65.553426,65.986442,68.081282,66.44665,66.245703,66.331958,67.128605,67.603457,68.509101,78.575107,77.275316,68.643578,69.22337,68.202348,66.739776,23.189519,37.556154,38.322095,37.651488,38.151036,40.632939,40.52523,19.584324,20.82197,21.731689,20.349829,18.362117,19.149514,20.438455,23.98917,19.37405,21.295069,18.997105,23.493381,14.634744,16.108339,15.741749,16.05249,15.458113,12.231843,15.835833,16.382952,15.794509,19.356828,10.009527,10.974783,9.90753,16.350401,17.048469,17.363108,22.304263,17.489981,17.334836,17.287599,13.578744,14.303771,17.35405,18.370068,17.095922,22.05343,24.977718,26.607585,28.238538,30.228948,17.329414,19.464407,21.695136,22.657892,23.045059,33.413536,27.412748,36.531869,35.872258,35.982635,37.559169,45.34701,48.948889,50.968131,53.121107,58.031121,58.61065,50.711792,32.559041,69.946301
每股指标,基本每股收益,0.87,0.7,0.35,0.0337,0.85,1.0341,0.79,0.1775,0.9362,0.9215,0.4977,0.1319,0.1183,0.0484,-0.1085,-0.1138,0.0918,0.0937,0.0046,-0.1836,0.1151,0.3141,0.2978,0.178,1.1405,0.9116,0.5927,0.3083,1.13,0.9102,0.5255,0.2406,0.9205,0.743,0.4306,0.2078,0.7998,0.603,0.3718,0.2046,0.7925,0.5765,0.3623,0.191,0.7857,0.5621,0.3088,0.1601,0.6257,0.551,0.2786,0.1555,0.612,0.5446,0.3726,0.1398,0.5313,0.4568,0.3194,0.1263,0.6309,0.5795,0.3824,0.1071,0.5427,0.3632,0.3056,0.1643,0.4529,0.359,0.2728,0.1142,0.4373,0.3177,0.22,0.093,0.3607,0.2891,0.183,0.082,0.319,,0.143,,0.241,,0.1019,,0.065,,0.0023,,0.1011,0.076,0.051,,0.09,0.06,0.213,,0.213,,0.189,,0.25,,,,,,,,
每股指标,稀释每股收益,0.87,0.7,0.35,0.0337,0.85,,0.79,0.1775,0.9362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3623,,,,,,0.6257,,0.2786,,0.612,,,,,,,0.1263,0.6309,0.5795,0.3824,0.1071,0.5427,0.3632,0.3056,0.1643,0.4529,0.359,0.2728,0.1142,0.4373,0.3177,0.22,0.093,0.3607,0.2891,0.183,0.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
