常用指标,每股净资产,4.27728,4.246286,4.276206,4.257344,4.252456,4.126081,4.191649,4.214615,4.219205,4.192711,4.166829,4.095431,4.150796,4.232789,4.255996,4.235875,4.150067,3.95432,3.938976,3.918053,3.844708,3.779297,6.502195,6.60959,6.576653,6.6288,6.642451,6.586222,6.557614,10.92811,10.89239,10.829002,10.741297,7.042861,7.0395,6.952144,6.907505,6.937538,6.993514,6.899549,6.836444,6.729163,6.854496,6.739314,6.650674,6.497571,6.62212,6.462365,6.383165,6.273393,6.342096,6.206844,6.153447,6.011442,6.117079,5.91494,3.572933,3.337649,,3.085795,,2.419729,1.434655
常用指标,每股现金流,0.275554,0.168847,0.022359,0.469672,0.24754,0.098676,-0.055235,0.513203,0.297597,0.11815,0.077276,0.682751,0.639837,0.448828,0.38214,0.791281,0.671378,0.977636,0.742021,-0.291144,-0.344162,-0.061789,-0.361225,-0.215335,0.056648,0.240751,0.025131,-0.231528,-0.744858,-1.196504,-0.690305,0.508893,0.427708,0.279656,0.039204,0.955527,0.589888,0.413788,0.161681,1.22838,0.626718,0.574726,0.068385,1.363667,0.567334,0.46934,0.088502,1.237345,0.417437,0.367078,0.063921,0.755478,0.292206,0.201439,0.152647,0.795682,0.655392,0.194901,,0.898123,,0.603333,1.298833
常用指标,净资产收益率(ROE),2.77,2.04,0.54,3.8,3.54,1.76,0.31,4.24,3.4,1.99,0.67,0.14,0.21,-0.19,0.45,4.06,2.9,2.22,0.59,2.18,0.29,-1.39,-1.69,5.38,5.15,3.03,0.94,4.79,4.35,2.22,0.54,9.07,8.89,3.37,1.22,5.51,4.63,2.68,1.36,5.25,4.34,2.76,1.65,7.19,5.88,3.56,2.4,7.09,5.84,4.12,2.08,9.31,8.88,6.48,3.34,25.33,23.52,16.47,6.94,34.93,,40.34,29.77
常用指标,总资产报酬率(ROA),2.923758,2.106111,0.569022,3.909997,3.766111,1.906889,0.369017,3.973107,3.320347,2.004536,0.688308,0.834452,1.024551,0.501037,0.739998,4.3353,2.682276,2.001206,0.816677,2.743202,1.273211,-0.243933,-0.730714,4.715455,4.337896,2.677302,1.035509,4.466527,3.752409,2.121521,0.657343,6.298837,5.196265,2.537661,1.044996,4.539373,3.563481,2.173025,1.049437,4.823071,3.704832,3.333529,1.220583,6.533012,4.618966,2.854327,1.687566,6.375224,4.955311,3.597361,1.765827,8.744558,7.272664,5.48857,2.77491,13.973552,12.691103,9.124612,,17.871075,,17.095289,10.555032
常用指标,毛利率,35.913234,34.005047,23.88973,31.351008,33.703607,32.074713,20.25337,15.254157,16.471962,13.958656,8.071533,5.447607,7.125127,6.963451,11.834712,14.850355,12.828689,12.795616,10.010382,11.25333,8.753274,3.259601,-5.413475,14.882937,16.171704,15.165174,13.036359,13.221468,12.547952,12.092228,9.384614,11.514925,11.392592,12.421229,12.13061,11.992107,13.196183,13.758079,14.199241,13.061839,14.537188,14.585209,14.431477,14.978161,15.612097,15.803817,17.376818,16.16037,17.475076,18.003568,19.090453,18.731471,20.906359,22.015631,23.163005,21.163151,23.561315,24.394841,23.615786,22.655975,25.462448,22.224008,21.350312
常用指标,销售净利率,13.966119,18.013606,12.36256,16.124414,21.237928,16.45014,7.575082,7.464629,8.09237,7.000129,4.277434,0.25282,0.665872,-0.371747,3.25221,5.319296,4.329194,4.487468,2.441523,2.869423,0.846177,-3.996026,-13.118846,5.495754,6.820302,6.235538,4.348801,4.98347,5.404576,4.329379,2.237945,5.582937,6.113924,3.449937,2.591377,2.903948,3.661316,3.10208,2.890163,3.257711,3.735503,3.584466,4.338346,5.11533,5.536251,5.018385,6.498017,5.048884,5.602227,6.083907,6.169654,7.339008,8.947131,10.119755,10.037655,10.774591,11.246508,12.040714,11.306607,11.282714,12.971186,10.701452,7.009719
常用指标,期间费用率,13.642569,15.336701,17.000147,17.640584,12.354394,15.157859,17.865316,10.076008,7.458593,6.485946,3.66573,9.132153,8.037745,7.248012,6.939887,8.801508,7.93179,7.421887,6.684715,8.615487,8.266078,9.256418,11.171973,8.778593,7.977816,8.001407,8.337867,8.826983,7.501347,7.370727,6.70212,8.405744,7.333452,8.117489,8.924309,8.368416,9.115678,9.516509,10.125054,9.222488,9.708953,9.890544,9.126088,10.523627,9.699605,10.003651,9.740795,10.04284,10.305767,10.416189,10.830569,8.529588,8.406279,7.88731,8.179476,8.6714,8.11796,8.049839,8.115309,7.836859,7.801115,7.53273,8.542622
常用指标,资产负债率,18.813312,20.74876,20.467297,21.61749,21.32063,20.839349,20.206349,21.354221,22.826947,23.362324,27.002983,27.368365,24.398283,28.740545,32.717426,31.86759,32.180409,39.522513,43.398951,46.781154,46.934301,46.387048,45.029093,44.689455,42.005532,40.946402,41.162008,42.832683,42.746008,42.709085,39.039387,38.627861,39.407916,54.485262,51.726624,54.339389,55.709534,49.508165,48.485582,47.237558,47.718204,46.807749,46.416673,45.845879,45.335839,47.297691,45.65308,38.981754,39.679319,39.365362,37.065958,39.480976,39.684084,38.078617,37.464311,37.572866,58.261294,59.238774,,58.835995,,58.049925,79.565423
每股指标,基本每股收益,0.1185,0.0878,0.023,0.1603,0.1576,0.0757,0.0128,0.1782,0.1415,0.0823,0.0274,0.006,0.0089,-0.0081,0.0193,0.1649,0.1095,0.0879,0.0232,0.085,0.0112,-0.0537,-0.1105,0.3584,0.3273,0.2034,0.0629,0.3123,0.2818,0.2427,0.0591,0.757,0.5169,0.2373,0.0829,0.3824,0.3229,0.1867,0.0944,0.3581,0.2954,0.1876,0.1139,0.4744,0.386,0.2333,0.1587,0.4511,0.3697,0.261,0.1302,0.5867,0.5375,0.3931,0.2007,0.9868,0.7781,0.5456,0.2552,0.9528,,0.78,0.4614
每股指标,稀释每股收益,0.1185,0.0878,0.023,0.1603,0.1576,0.0757,0.0128,0.1782,0.1415,0.0823,0.0274,0.006,0.0089,-0.0081,0.0193,0.1649,0.1095,0.0879,0.0232,0.085,0.0112,-0.0537,-0.1105,0.3584,0.3273,0.2034,0.0629,0.3123,0.2818,0.2427,0.0591,0.757,0.5169,0.2373,0.0829,0.3824,0.3229,0.1867,0.0944,0.3581,0.2954,0.1876,0.1139,0.4744,0.386,0.2333,0.1587,0.4511,0.3697,0.261,0.1302,0.5867,0.5375,0.3931,0.2007,0.9868,0.7781,0.5456,0.2552,0.9528,,0.78,0.4614
