常用指标,每股净资产,0.769024,0.773393,0.771776,0.780154,1.287993,1.263258,1.295442,1.313641,1.717227,1.710677,1.713606,1.708415,1.664598,1.663609,1.674391,1.668487,1.633416,1.632676,1.629296,1.623568,1.6187,1.618672,1.615966,1.610866,1.602093,1.601425,1.597256,1.593535,1.594368,1.585761,1.583409,1.579248,1.414649,1.411439,1.409036,1.407886,1.980602,2.175784,2.230516,2.279223,2.403793,2.48544,2.519943,2.56383,2.457609,2.453593,2.505826,2.556322,2.487352,2.496145,2.541511,2.555497,2.5586,2.560025,2.560191,2.556601,2.507419,2.513507,2.516015,2.512725,2.465585,2.44088,2.405503,0.97685,0.825913,,,
常用指标,每股现金流,0.010038,-0.061497,-0.011281,0.069004,-0.036059,-0.067095,-0.009032,0.020909,-0.248523,-0.271327,-0.0665,-0.184154,-0.109256,-0.103741,-0.06938,0.099473,-0.269764,-0.268857,-0.143929,0.100687,-0.250611,-0.265203,-0.085162,0.279721,-0.055656,-0.096034,-0.063553,0.099804,-0.054236,-0.091448,-0.004179,0.143403,0.124278,0.152283,-0.005632,0.076528,-0.241761,-0.262046,-0.231781,-0.065596,-0.047546,-0.062414,-0.0463,-0.35094,-0.282187,-0.13058,-0.112386,0.227081,-0.071128,-0.023449,-0.108702,-0.28666,-0.258196,-0.176333,-0.087332,-0.251494,-0.184716,-0.192014,-0.149348,-0.261162,-0.231768,-0.18941,-0.102311,-0.388289,-0.217139,,,
常用指标,净资产收益率(ROE),-1.48,-1.99,-1.5663,-52.3176,-2.0518,-1.4883,-1.1043,-26.129,0.438,0.4356,0.3179,0.8983,0.6079,0.5528,0.3375,1.5009,0.6014,0.5177,0.3358,1.1741,0.5047,0.4719,0.3059,1.1712,0.4732,0.434,0.2191,0.6,0.9454,0.4241,0.2481,0.89,0.4494,0.2126,0.0409,-47.64,-14.0252,-4.6591,-1.9561,-11.7107,-6.4236,-3.1342,-1.7393,0.1536,-3.9085,-4.0738,-2.0059,0.1029,-2.6524,-2.2984,-0.5601,0.1757,0.307,0.3574,0.1391,2.54,0.6,0.3394,0.1309,5.58,4.53,2.4909,1.12,34.44,16.21,,,
常用指标,总资产报酬率(ROA),0.991039,0.716699,0.394821,-8.339197,0.528873,0.265189,-0.026778,-5.219109,1.169532,0.855968,0.432676,2.03811,1.392735,0.944216,0.480104,2.134747,1.367858,0.920975,0.506893,2.33737,1.502299,1.056843,0.510446,2.367397,1.538003,1.00325,0.49038,1.979606,1.528968,1.081393,0.492893,2.387282,1.687194,1.126768,0.49265,-14.120923,-4.295475,-0.89891,-0.424394,-2.7226,-1.281378,-0.312146,-0.212895,1.929814,-0.506422,-1.005342,-0.55371,1.993338,0.014209,-0.235854,0.087797,1.564225,1.065601,0.873389,0.331636,2.5738,1.074869,0.635664,0.239334,5.473538,3.095321,2.076538,0.983465,8.360559,4.105507,8.709747,,
常用指标,毛利率,14.129602,14.488054,6.371197,2.154583,7.012773,6.240589,5.869421,6.315106,9.139563,10.03233,11.941196,10.439825,7.263843,6.466885,8.319396,8.864024,9.20902,10.406471,12.906259,9.974615,9.747999,10.530247,12.053583,11.493882,11.702752,11.715406,14.427676,15.762667,17.051322,13.541092,12.708589,17.104734,16.404718,16.994441,21.614672,-23.71314,-6.676247,4.852526,12.2767,2.756945,7.4551,14.844918,11.732119,10.982321,6.014044,1.759691,2.019733,14.740727,11.314912,9.531404,17.361314,18.628995,18.919389,21.91207,24.723601,22.851154,21.398105,22.475122,22.132248,26.044061,29.333786,32.142764,33.033818,30.786104,29.022095,27.267753,32.014786,25.080663
常用指标,销售净利率,-0.093399,-0.656111,-0.587877,-23.133174,-1.526642,-2.099299,-3.727986,-15.964949,0.355607,0.558626,0.888462,0.432677,0.367078,0.540807,0.92524,0.57714,0.404417,0.556638,1.069249,0.660705,0.427146,0.617791,1.069589,0.975114,0.587866,0.857934,0.937097,0.627985,0.729967,0.68538,0.816269,0.736965,0.451131,0.305098,0.09864,-180.689408,-83.067237,-46.302511,-62.17509,-36.198292,-30.718624,-21.843963,-27.947671,0.263249,-13.982045,-26.856604,-36.049128,0.165001,-8.095504,-11.617456,-6.673879,0.319017,0.852032,1.358501,1.37877,4.942496,2.013769,1.944463,1.622427,9.3169,9.196622,10.066742,6.329854,12.941335,12.309459,9.791122,11.694287,7.444778
常用指标,期间费用率,15.718828,15.407597,14.168178,11.982683,8.653746,8.467239,9.373524,10.885916,9.158264,9.661979,11.670465,8.208439,7.212956,7.112264,9.483078,8.103499,8.095722,8.691255,11.553364,8.856168,8.663971,8.911357,10.271021,13.143659,12.527296,12.412737,13.779238,14.201599,15.150713,12.673688,11.464457,15.047039,15.933637,16.914879,20.646236,57.109664,50.254913,51.058928,74.57369,32.184228,35.044801,34.974294,41.038921,21.626326,24.00266,29.73752,39.310782,18.595453,19.229996,21.099034,23.269694,18.951846,18.241683,18.504071,22.464628,15.919926,18.298746,19.196708,19.27464,16.38456,17.273868,20.282838,21.993453,16.814584,15.966064,12.784969,10.869826,11.682458
常用指标,资产负债率,82.537483,82.458091,82.767199,85.70667,78.597303,78.172573,78.305619,77.138559,73.596378,73.817885,73.139102,71.241859,73.481522,73.408062,70.870329,69.85815,72.083123,70.222698,66.931737,65.764228,69.932449,69.023246,67.805129,66.273459,68.501944,69.478038,68.815129,67.566747,68.116952,68.285682,68.119105,67.298399,72.059129,71.853195,69.900948,69.459349,62.559086,60.430002,60.759288,60.373653,58.764788,57.760119,57.390312,57.570687,56.23477,55.816426,53.809346,52.59011,53.512991,53.863635,53.367454,53.206103,53.102194,50.487568,50.649825,50.510566,46.335666,45.534356,42.126115,41.100418,41.084717,40.49249,41.300872,78.116064,81.642166,87.422732,,
每股指标,基本每股收益,-0.0115,-0.0154,-0.0121,-0.5448,-0.0267,-0.0252,-0.0188,-0.3948,0.0075,0.0075,0.0054,0.0151,0.0102,0.0092,0.0056,0.0246,0.0098,0.0084,0.0055,0.019,0.0082,0.0076,0.0049,0.0188,0.0076,0.0069,0.0035,0.0188,0.015,0.0067,0.0039,0.0128,0.0063,0.003,0.0009,-0.877,-0.2987,-0.1038,-0.0488,-0.2746,-0.1595,-0.0791,-0.0442,0.0039,-0.098,-0.1021,-0.0508,0.0026,-0.0669,-0.0587,-0.0143,0.0045,0.0079,0.0091,0.0036,0.06,0.0151,0.0085,0.0033,0.13,0.08,0.0512,0.02,0.26,0.11,0.22,,
每股指标,稀释每股收益,-0.0115,-0.0154,-0.0121,-0.5448,-0.0267,-0.0252,-0.0188,-0.3948,0.0075,0.0075,0.0054,0.0151,0.0102,0.0092,0.0056,0.0246,0.0098,0.0084,0.0055,0.019,0.0082,0.0076,0.0049,0.0188,0.0076,0.0069,0.0035,0.0188,0.015,0.0067,0.0039,0.0128,0.0063,0.003,0.0009,-0.877,-0.2987,-0.1038,-0.0488,-0.2746,-0.1595,-0.0791,-0.0442,0.0039,-0.098,-0.1021,-0.0508,0.0026,-0.0669,-0.0587,-0.0143,0.0045,0.0079,0.0091,0.0036,0.06,0.0151,0.0085,0.0033,0.13,0.08,0.0512,0.02,0.26,0.11,0.22,,
