每股指标,摊薄每股收益_最新股数,0.026134,0.068135,0.049932,0.037534,0.02433,0.228298,-0.05331,-0.077266,-0.043362,-0.100214,-0.009746,0.03432,0.0127,0.127796,0.165535,0.15478,0.07754,0.194289,0.158802,0.076314,0.002,-0.207614,-0.058876,-0.061261,-0.058102,-0.265643,0.010224,0.009525,0.002464,0.013719,0.019476,0.017948,0.016825,-0.050747,0.027204,0.020283,0.004276,0.032845,0.003897,-0.016642,-0.018423,-0.357136,-0.08049,-0.055355,-0.029671,0.004696,0.001181,-0.032477,-0.0254,-0.088601,0.031332,0.031272,0.008183,0.011335,0.073217,0.057826,0.015519,0.118913,0.103902,0.075774,0.026186,0.0588,0.037838,0.026609,0.006756,0.038936,0.026068,0.014726,0.005013,0.0327,0.024365,0.01694,0.006212,0.02697,0.022112,0.017164,0.007606,0.024447,0.018628,0.010827,0.016779,0.010796
每股指标,摊薄每股净资产_期末股数,2.296941,2.274682,2.260389,2.24853,2.233337,2.205889,1.911152,1.890092,1.82682,1.868819,1.950691,1.999282,1.884174,1.871702,1.899561,1.881714,1.756092,1.645455,1.593282,1.508394,1.429366,1.557952,1.293018,1.290427,1.295948,1.369773,1.690021,1.687845,1.683804,1.679336,1.688515,1.686364,1.683577,1.669086,1.762828,1.754803,1.747665,1.730909,1.712757,1.665881,1.573304,1.68171,2.037869,2.043312,3.110597,3.207429,3.236288,3.219949,3.230212,3.259839,3.604769,3.604879,3.564986,3.553156,3.666342,3.633309,7.22165,7.148323,7.071797,7.042935,3.465313,3.338142,3.224309,3.175905,3.090328,6.122405,6.015896,7.793543,4.824913,4.747232,4.618095,4.503066,4.386852,4.290595,4.215323,2.907939,2.710499,3.011036,,,2.415479,2.006722
每股指标,调整每股净资产_期末股数,1.587869,1.561296,1.611704,1.607573,1.591624,1.560339,1.182525,1.157342,1.091578,1.118371,1.208004,1.245726,1.136207,1.113028,1.214182,1.193137,1.061254,0.945037,0.887689,0.806668,0.75183,0.812981,0.472368,0.464272,0.474174,0.533702,0.80643,0.798405,0.790092,0.779122,0.940782,0.933841,0.918382,0.908287,0.978979,0.962762,0.966424,0.951428,0.868148,0.840743,0.914826,0.895521,1.170787,1.195735,1.843406,1.904969,1.875394,1.646018,1.652853,1.702276,2.002302,1.988828,1.817997,1.873607,3.196461,3.176269,6.374613,6.285206,6.226263,6.547245,2.885003,2.758515,2.902374,2.85434,2.783743,5.491062,5.586188,7.231454,4.213941,4.183023,4.474772,4.357507,4.239775,4.143096,4.064855,2.704226,2.50459,2.765216,,,2.156078,1.735617
每股指标,每股净资产_最新股数,2.296941,2.274682,2.260389,2.24853,2.233337,2.205889,1.911152,1.890092,1.82736,1.869372,1.951268,1.999873,1.885294,1.872815,1.90069,1.882834,1.757137,1.638377,1.586547,1.502019,1.423324,1.419734,1.036429,1.034352,1.038778,1.097953,1.354651,1.352907,1.349667,1.346086,1.353443,1.35172,1.349485,1.33787,1.413009,1.406577,1.400855,1.387424,1.372875,1.335301,1.261095,1.347989,1.633471,1.637834,1.662217,1.713961,1.729382,1.720652,1.726136,1.741968,1.926289,1.926348,1.90503,1.898708,1.959192,1.941539,1.929525,1.909933,1.889486,1.881774,0.803898,0.774396,0.747988,0.73676,0.716907,0.71015,0.697796,0.695376,0.311416,0.306402,0.298067,0.290642,0.283142,0.276929,0.272071,0.140766,0.131208,0.123601,,,0.099154,0.082375
每股指标,每股经营现金流,0.048081,0.510206,0.436075,0.227161,0.05953,0.927174,0.432187,0.27859,0.022376,0.088799,-0.230085,-0.234147,-0.070041,0.056703,0.120434,0.153974,0.151916,0.254217,0.566696,0.481696,0.180225,0.041915,0.178895,0.018487,-0.052201,0.071026,0.122818,0.060059,-0.036395,0.596358,0.271008,0.479379,0.331595,0.381446,0.011743,0.078699,0.066491,0.134779,-0.128932,-0.129755,-0.125057,0.04406,-0.134539,-0.270346,0.131305,0.047539,-0.193206,-0.051773,-0.285548,-0.267761,0.144909,0.183754,0.020119,0.403531,0.051904,0.116838,0.005527,0.139815,0.086791,0.222132,0.258987,-0.089268,0.009898,0.049631,0.006645,0.250646,0.131729,0.274325,0.039049,0.350141,0.129839,0.077547,-0.106378,-0.278535,-0.254971,0.094238,0.200544,0.723108,,,0.091036,0.548945
每股指标,每股现金流量净额,-0.003459,-0.147768,-0.095213,-0.08021,-0.317018,0.298543,0.044388,-0.028459,0.007959,0.00467,0.020498,0.032688,0.021502,0.046575,0.061149,0.126714,0.133035,0.040109,0.028708,0.022459,0.003066,0.01133,0.010482,0.004026,0.093252,-0.166779,-0.120014,-0.163691,-0.167529,0.033822,-0.104608,0.21346,-0.087307,0.119771,0.392003,-0.001246,-0.013583,0.015387,0.111111,0.09158,0.203193,-0.086575,0.330008,-0.095973,-0.085909,-0.488412,0.008193,-0.050378,-0.114685,-0.836291,-0.873294,-0.773922,-0.537698,0.456171,-0.470915,0.026442,0.980897,1.72807,2.469577,3.377984,-0.093064,-0.796186,-0.805194,-0.484301,-0.372793,2.098046,1.687258,2.193036,-0.264663,-0.847573,-1.032521,-0.191402,-0.507821,1.027055,1.190311,-0.264612,0.009259,0.259152,,,-0.074,-0.019374
每股指标,每股企业自由现金流量,,0.329279,,0.338152,,-1.491978,,-0.322426,,-0.046512,,-0.143671,,0.035041,,-0.084482,,-0.269564,,-0.277378,,-0.462695,,0.151417,,0.391521,,0.16909,,0.273712,,-0.143571,,0.383527,,0.090628,,0.040405,,-0.342763,,0.362678,,0.369318,,-0.297623,,-0.266413,,0.541042,,0.471831,,-2.353081,,-0.33272,,-4.676794,,,,0.670261,,,,-4.727024,,-3.745725,,1.348964,,,,-2.899741,,,-0.14441,-0.32559,,,0.090619,0.653332
每股指标,每股股东自由现金流量,,-0.183727,,-0.021951,,-1.826644,,-0.566134,,0.251746,,0.181488,,0.395353,,-0.079322,,-0.755471,,-0.942403,,-0.426105,,0.737104,,0.013107,,0.048096,,-0.353244,,-0.658397,,0.104469,,-0.227361,,0.115983,,-0.235623,,0.124325,,0.059287,,-0.853993,,0.03434,,1.016954,,0.252488,,-0.373416,,0.297769,,-5.14738,,,,1.870633,,,,-2.097357,,-4.324429,,2.448964,,,,-2.299741,,,-0.14441,-0.32559,,,0.184959,0.338866
每股指标,每股未分配利润,-0.097986,-0.124121,-0.142324,-0.154722,-0.167925,-0.192256,-0.473865,-0.497821,-0.46378,-0.42043,-0.330086,-0.286032,-0.307553,-0.320247,-0.28253,-0.293279,-0.370472,-0.45017,-0.485774,-0.568612,-0.643241,-0.705076,-0.617756,-0.620731,-0.61679,-0.544303,-0.200138,-0.201011,-0.20982,-0.212895,-0.204044,-0.20595,-0.207351,-0.228342,-0.131091,-0.139725,-0.159695,-0.16503,-0.200067,-0.225692,-0.227914,-0.204929,0.016308,0.171561,0.305407,0.360933,0.35831,0.295323,0.308566,0.356099,0.57886,0.577819,0.537654,0.523611,0.631325,0.605376,1.166644,1.11639,1.072993,0.979551,0.935223,0.83317,0.752557,0.708445,0.631723,1.211194,1.115735,1.436282,1.850342,1.780807,1.665246,1.561721,1.462128,1.375496,1.307751,1.651671,1.473975,1.750646,,,1.214645,0.846764
每股指标,每股资本公积金,1.445237,1.445237,1.445237,1.445237,1.445237,1.445237,1.445237,1.437883,1.445611,1.444718,1.442304,1.43989,1.437833,1.434148,1.427793,1.421438,1.415084,1.396936,1.378718,1.3682,1.357682,1.302064,0.963309,0.963309,0.963309,0.963309,0.963309,0.963309,0.963309,0.963309,0.963309,0.963309,0.963309,0.963309,0.963309,0.963309,0.963309,0.963309,0.963309,0.963309,0.963309,0.963309,0.963309,0.963309,1.944964,1.944964,1.943922,1.939881,1.943922,1.943922,1.941942,1.941936,1.943907,1.943922,1.944964,1.944964,4.889929,4.889929,4.889929,4.889929,1.366593,1.366593,1.366593,1.366593,1.366593,3.733186,3.733186,5.153142,1.707703,1.707703,1.707703,1.707703,1.707703,1.707703,1.707703,,,,,,,
每股指标,每股盈余公积金,0.049046,0.049046,0.049046,0.049046,0.049046,0.049046,0.049046,0.049046,0.049031,0.049031,0.049031,0.049031,0.049017,0.049017,0.049017,0.049017,0.049017,0.049258,0.049254,0.049254,0.049254,0.053821,0.060996,0.060996,0.060996,0.060996,0.060996,0.060996,0.060996,0.060996,0.059328,0.059328,0.059328,0.059328,0.059328,0.059328,0.059328,0.059328,0.05825,0.05825,0.05825,0.05825,0.05825,0.05825,0.087375,0.087375,0.08342,0.08342,0.08342,0.08342,0.085097,0.086026,0.082983,0.081713,0.089801,0.08695,0.159662,0.151833,0.13905,0.127216,0.125734,0.114906,0.105158,0.100867,0.092011,0.178024,0.166975,0.204119,0.266867,0.25872,0.245144,0.233641,0.21702,0.207394,0.199867,0.256268,0.236524,0.260389,,,0.200833,0.159957
每股指标,每股留存收益,-0.04894,-0.075075,-0.093278,-0.105676,-0.118879,-0.14321,-0.424819,-0.448775,-0.414748,-0.371399,-0.281055,-0.237,-0.258536,-0.27123,-0.233513,-0.244262,-0.321455,-0.400912,-0.43652,-0.519358,-0.593987,-0.651255,-0.556759,-0.559735,-0.555793,-0.483306,-0.139141,-0.140014,-0.148823,-0.151898,-0.144715,-0.146621,-0.148022,-0.169013,-0.071762,-0.080397,-0.100366,-0.105702,-0.141817,-0.167442,-0.169664,-0.146679,0.074559,0.229812,0.392783,0.448309,0.441731,0.378743,0.391987,0.439519,0.663958,0.663846,0.620638,0.605324,0.721127,0.692326,1.326307,1.268224,1.212044,1.106768,1.060957,0.948076,0.857716,0.809312,0.723735,1.389218,1.28271,1.640401,2.11721,2.039528,1.910391,1.795362,1.679148,1.582891,1.507619,1.907939,1.710499,2.011036,,,1.415479,1.006722
每股指标,每股营业收入,0.38943,1.606974,1.19668,0.808608,0.36714,1.991732,1.592655,1.051099,0.555513,1.865788,1.366047,0.962489,0.444296,1.766967,1.314409,0.9292,0.475505,1.667619,1.283944,0.752882,0.331827,1.087622,0.830608,0.432079,0.254224,0.759518,0.540274,0.365954,0.165599,0.810565,0.680852,0.49424,0.228582,1.371705,0.823407,0.530314,0.225384,1.331679,0.600584,0.449263,0.145454,0.909624,0.465217,0.280058,0.292515,2.040021,1.396617,0.927049,0.345956,1.396785,1.102206,0.799625,0.239763,1.347409,1.004841,0.750735,0.52697,2.654985,1.975138,1.312213,0.660048,2.061228,1.453082,0.797232,0.334228,2.98053,1.970223,1.451917,0.887709,3.80816,2.693944,1.630977,0.71143,3.213609,2.490436,2.165017,0.927677,4.196747,,,3.477889,2.708431
