常用指标,每股净资产,5.958462,5.711237,5.372347,5.171105,4.809913,4.589651,4.32348,4.180576,3.98369,3.798891,3.601548,3.452884,2.629685,2.527522,1.978768,1.892064,1.82169,1.746341,1.575161,1.489339,2.378311,2.458474,2.571004,2.596313,2.989999,2.975281,2.483707,2.412395,4.81995,4.827961,4.814591,4.792651,4.775647,4.79405,4.894681,4.853815,4.884666,4.908154,4.853546,4.391457,4.201564,4.348509,4.231593,4.143006,4.072046,4.00637,4.059541,4.010834,4.138007,4.056455,3.893906,3.83606,3.751907,3.61711,3.649192,3.530507,2.558984,2.593489,5.283202,5.028586,5.022948,4.795533,5.30441,5.097538,4.91452,3.797766,3.630809,3.383124,3.243595,3.254197,6.755982,6.922372,7.220169,7.011495,6.978051,5.580687,5.534814,5.499751,5.57598,5.550586,5.524054,5.426775,5.556785,5.534784,5.481096,5.674532,,2.100835,,,1.503135,1.00645
常用指标,每股现金流,0.687158,0.299998,0.137988,1.089306,0.522552,0.255667,0.06319,0.768294,-0.289284,-0.164555,-0.162967,1.20039,0.599272,0.140072,-0.036857,0.564468,0.339952,0.16941,-0.193454,0.47661,0.316951,0.11745,-0.006552,0.690959,0.455102,0.200552,0.020194,0.186071,0.046201,0.015096,0.012932,0.302301,0.146124,-0.126892,-0.570142,0.123988,0.041839,0.005001,0.023431,0.319461,0.115387,0.109097,0.165191,0.168148,0.157177,0.078703,-0.057666,-0.58373,-0.345575,-0.1564,0.074207,0.323127,0.45505,0.195526,0.09889,0.528079,0.384621,0.20009,0.159088,0.783419,0.331282,0.229341,0.046183,0.404989,0.827484,0.710578,0.37291,0.439176,0.276923,0.078664,0.090645,0.85147,0.40909,0.105025,-0.123093,0.473585,0.370372,0.217838,0.07636,0.551601,0.454584,0.139433,-0.046121,0.078817,-0.288452,-0.165674,,0.568907,,,,
常用指标,净资产收益率(ROE),12.98,9.23,3.87,21.05,13.6,10.18,4.62,18.3,13.75,8.58,4.34,37.66,33.44,28.95,4.7,26.14,22.54,17.45,6.96,-53.36,-8.27,-4.82,-0.67,5.72,20.51,20.14,2.36,-65.58,0.94,1.24,0.91,2.09,1.31,1.47,0.81,1.93,1.34,1.44,0.81,2.28,1.98,2.0,1.2,3.67,3.34,2.95,1.52,6.44,8.71,8.13,1.91,9.64,8.25,6.53,2.42,14.21,11.65,9.25,3.38,11.53,8.47,6.56,2.21,11.73,,10.01,,13.45,,10.03,,21.76,,2.55,,10.35,,0.88,,5.04,,2.41,,7.35,,10.94,,33.17,,,39.58,33.78
常用指标,总资产报酬率(ROA),7.4812,5.051334,2.155108,10.761205,7.063077,5.251733,2.398649,9.686148,7.44856,4.741384,2.410047,12.700218,10.704904,8.456188,1.678331,6.705039,6.274895,4.483521,1.976768,-9.246597,-0.449556,-0.418203,0.357734,3.366988,7.069934,6.271261,1.092256,-16.330845,1.342011,1.041491,0.784854,2.864277,1.991134,1.436549,0.712941,3.032742,1.761615,1.447138,0.679712,3.045594,1.954841,1.706285,0.837437,3.727129,2.693484,2.27721,1.004986,4.947973,4.936994,4.067184,1.2707,6.626383,5.974825,4.117849,1.6634,6.931168,5.417717,4.26772,1.59092,9.07513,6.793786,5.161066,1.877027,9.428967,8.628981,8.051526,3.012024,11.514625,10.398603,8.166389,3.01722,13.480002,1.871504,1.348816,0.302146,4.118482,1.872846,1.261636,0.630999,6.395022,4.831697,3.24565,0.419582,8.650502,6.693366,4.893582,,21.701911,,,21.182748,13.234728
常用指标,毛利率,17.913279,17.316805,16.144208,18.224292,18.185109,18.002354,17.527819,19.192042,19.264176,19.188637,19.441116,16.852147,16.918736,16.359727,15.708045,16.304384,16.334981,15.94875,16.247238,16.97229,18.701409,18.115878,17.807882,17.949623,16.995295,16.717344,15.651912,11.967918,14.73544,14.468224,14.834798,17.015655,17.761302,17.759336,17.397554,18.577005,20.864498,21.361624,21.143856,18.531628,18.463925,18.511996,17.951785,17.066249,16.912299,17.246534,16.192397,15.532038,18.730719,18.830388,23.145845,17.746029,19.044535,20.765576,21.842932,21.157961,20.598204,20.3857,19.275379,21.323718,20.842796,20.491623,17.986807,20.881514,22.829146,23.740552,21.548619,18.124661,18.591983,19.028942,17.78519,17.131505,29.547988,29.225019,27.659998,24.57305,21.049663,22.540699,34.237396,31.178717,31.826324,31.331616,31.680303,35.438775,35.283139,36.666444,36.138726,39.347728,43.177174,40.815677,40.710901,39.235487
常用指标,销售净利率,7.79706,7.80626,7.00671,8.204661,6.905357,7.44537,7.918189,6.434953,6.348689,5.838767,6.533323,8.139224,9.461436,11.995913,4.108118,4.019746,4.571126,5.056587,4.505709,-14.00151,-4.62774,-5.144642,-2.168134,0.252165,6.888856,9.72773,1.661696,-24.546679,0.17987,0.661186,1.300931,0.989509,0.59633,1.314667,1.699414,1.37834,1.246943,2.069578,2.008597,1.156911,1.438256,2.057887,2.085631,1.59529,2.000687,2.72464,2.681084,2.59484,6.614863,9.083261,5.164319,4.671841,6.069582,6.875512,6.284182,5.818163,5.640136,6.5466,5.083582,7.738769,7.684214,8.528204,7.135561,9.215024,11.220091,13.315795,10.554919,7.364646,8.336208,9.2289,7.193559,8.84967,6.702403,7.338731,3.762235,3.720178,3.433885,3.259218,5.402165,9.047739,10.434258,9.852206,4.382503,9.745703,9.980341,10.502895,4.907605,11.343947,12.419707,12.97952,12.672775,11.733126
常用指标,期间费用率,9.452101,8.648114,9.267643,9.600566,9.439528,9.088807,10.025566,10.198732,10.110656,10.063795,10.75128,10.328553,10.017504,9.895043,11.932703,10.720571,10.650295,9.676229,12.353725,14.055223,15.554579,16.37484,21.908054,15.225769,15.165536,14.86962,15.733574,16.088132,14.689372,13.88053,14.575244,15.871994,16.715612,15.518417,16.390061,18.557254,20.250391,19.190933,20.751538,18.322999,17.634851,16.923255,17.317128,14.972971,14.265317,13.794887,13.187408,14.418538,16.644608,16.41073,16.700658,11.312759,11.380844,12.837617,14.060801,15.210931,14.271295,13.089202,14.14093,12.452326,11.534918,10.023716,9.699699,10.533623,10.216292,8.619315,8.366496,8.811508,8.207863,7.436144,9.006191,7.496576,23.953533,24.319595,26.90592,20.453081,19.103203,22.618641,28.202038,17.984217,16.730425,17.193174,24.837012,21.585126,20.757486,20.533904,28.32457,21.510505,24.390089,21.332075,21.602687,24.450149
常用指标,资产负债率,46.216071,50.871811,52.007022,54.64775,55.946319,57.89915,57.466612,59.323128,58.563869,60.02753,57.658368,57.43948,68.959319,72.007718,77.413179,80.201587,80.430092,80.717602,82.666348,84.992681,77.25603,75.702266,73.36865,74.597891,73.773763,74.178277,79.121747,79.352343,62.626122,65.374477,67.054645,67.948204,66.733538,67.715159,63.640372,61.579508,60.90802,60.278655,59.837098,63.964822,65.207635,67.143453,66.425224,66.042146,64.885391,65.564819,64.696536,63.982026,65.177233,67.203489,66.13146,65.55486,64.616248,62.410463,61.434191,58.950232,68.282027,65.420544,62.713631,62.258535,52.698681,51.483994,38.337875,33.153947,31.325749,41.389342,39.639148,43.455221,45.960691,50.432894,51.458422,42.495788,31.977161,31.152456,29.767719,29.45298,35.990715,37.742352,32.142313,33.09032,23.303452,24.377028,23.755966,18.74299,21.34832,25.483919,,52.662331,,,60.393023,68.879779
每股指标,基本每股收益,0.73,0.51,0.21,0.99,0.61,0.45,0.2,0.7,0.51,0.31,0.15,0.91,0.76,0.64,0.09,0.44,0.37,0.28,0.11,-1.09,-0.21,-0.12,-0.02,0.14,0.55,0.54,0.06,-2.36,0.05,0.06,0.04,0.1,0.06,0.07,0.04,0.09,0.06,0.07,0.04,0.1,0.08,0.09,0.05,0.15,0.14,0.12,0.06,0.25,0.35,0.32,0.0738,0.36,0.3032,0.2399,0.0868,0.3857,0.2964,0.2406,0.0871,0.293,0.215,0.1655,0.1148,0.4789,0.4253,0.3412,0.1107,0.4645,0.438,0.3657,0.2488,0.5021,0.2366,0.1567,0.03,0.3764,0.1029,0.0525,0.03,0.28,,0.13,,0.32,,0.24,,0.6,,,0.5,0.52
每股指标,稀释每股收益,0.73,0.51,0.21,0.99,0.61,0.45,0.2,0.7,0.51,0.31,0.15,0.91,0.76,0.64,0.09,0.44,0.37,0.28,0.11,-1.09,-0.21,-0.12,-0.02,0.14,0.55,0.54,0.06,-2.36,0.05,0.06,0.04,0.1,0.06,0.07,0.04,0.09,0.06,0.07,0.04,0.1,0.08,0.09,0.05,0.15,0.14,0.12,0.06,0.25,0.35,0.32,0.0737,0.35,0.3025,0.2393,0.0866,0.3827,0.2929,0.2378,0.0861,0.2923,0.215,0.1655,0.1148,0.4789,0.4253,0.3412,0.1107,0.4645,0.438,0.3657,0.2488,0.5021,0.2366,0.1567,0.03,0.3764,0.1029,0.0525,0.03,,,,,,,,,,,,,
每股指标,摊薄每股收益_最新股数,0.715128,0.498042,0.202393,0.97228,0.603686,0.440985,0.193966,0.686753,0.502642,0.306199,0.150501,0.776028,0.64738,0.548299,0.077613,0.377194,0.318432,0.240965,0.090953,-0.930244,-0.175568,-0.104017,-0.014818,0.122192,0.472732,0.463156,0.049325,-2.016404,0.038501,0.051038,0.037504,0.085874,0.054018,0.06125,0.036228,0.077244,0.052818,0.055078,0.027715,0.076423,0.064996,0.066722,0.039404,0.117449,0.106465,0.093923,0.04801,0.197266,0.270251,0.250191,0.057561,0.276845,0.23644,0.187067,0.067682,0.272645,0.205415,0.166742,0.060371,0.203024,0.149012,0.114703,0.039776,0.149236,0.127578,0.102342,0.033211,0.139329,0.131392,0.109687,0.037322,0.150408,0.015673,0.01038,0.00188,0.008617,0.005578,0.003256,0.001681,0.018512,0.015367,0.008924,0.001457,0.01707,0.013514,0.009767,0.001736,0.024016,0.019172,0.012329,0.019957,0.011685
