每股指标,摊薄每股收益_最新股数,0.028113,0.013545,0.001724,0.046205,0.063737,0.042745,0.042545,0.103388,0.095454,0.069768,0.055004,0.20863,0.115927,0.084633,0.008373,0.269399,0.216945,0.124718,0.033248,0.135981,0.099456,0.049293,0.01934,0.500798,0.480217,0.359687,0.177137,1.389182,1.123893,0.786533,0.470561,0.899266,0.501523,0.102299,0.018261,0.016753,0.01956,0.003723,0.00274,0.007703,0.003707,0.007402,-0.002954,0.069341,0.084256,0.065365,0.032104,0.058632,0.062214,0.053101,0.026864,0.116381,0.094242,0.06418,0.017628,0.15252,0.130713,0.096062,0.042809,0.100822,0.069166,0.033627,0.009851,0.004748,0.037936,0.035367,0.010145,0.135448,0.111797,0.068908,0.011944,0.025376,0.018881,0.010725,0.002761,0.002675,-0.012288,-0.011684,-0.003386,-0.034678,0.004665,0.003169,0.000771,-0.020991,0.005791,0.002913,0.000578,0.006698,0.004717,0.002861,0.000829,0.008274,0.006435,0.004642,0.011925,0.006111,0.006608
每股指标,摊薄每股净资产_期末股数,4.021933,4.026605,4.016616,4.016442,4.236806,4.276718,4.280444,4.240897,4.298675,4.287425,4.259874,4.120572,4.01012,3.977487,3.888442,3.879349,3.820457,3.726234,4.132099,4.094609,4.056632,4.003692,5.559451,5.530125,5.477382,5.267744,7.411845,6.985748,6.294299,5.480051,6.53929,5.424106,4.612816,3.617557,3.44014,3.394669,3.404545,3.367288,3.364625,3.357259,3.35062,3.359573,3.334588,3.341753,3.376919,3.330791,3.29829,3.222676,3.213255,3.2049,2.350386,3.092076,3.019574,2.92495,2.778414,2.722415,2.654476,2.545626,2.378128,2.243369,2.234595,2.074953,2.000531,1.969739,2.064923,4.104711,4.19089,4.126336,4.104573,2.418165,1.846838,1.730275,1.645979,1.56389,1.48373,2.78801,2.513743,2.526724,2.695228,2.764879,3.563723,3.532421,3.487572,3.468611,4.004568,3.954744,3.90891,3.899306,3.866274,3.828914,3.78298,3.757118,3.827979,2.44302,2.287279,1.871013,1.665961
每股指标,调整每股净资产_期末股数,3.898678,3.902456,3.891655,3.890881,4.112446,4.142865,4.148136,4.108009,4.171231,4.158033,4.131616,3.985112,3.872095,3.840278,3.753408,3.743022,3.675665,3.581034,3.988003,3.967197,3.948087,3.897183,5.390397,5.358728,5.286751,5.090661,7.14994,6.721622,5.999698,5.176005,6.233147,5.111752,4.303405,3.293255,3.108551,3.055889,3.066207,2.984882,2.973391,2.957788,2.942318,2.944829,2.912097,2.911052,2.926428,2.868419,2.834331,2.755503,2.777191,2.766746,1.874384,2.602481,2.587393,2.487564,2.340277,2.278351,2.269819,2.166418,1.99502,1.870274,1.862172,1.720754,1.645872,1.610657,1.701977,3.424061,3.510648,3.440975,3.498363,1.59638,1.157679,1.043133,0.867615,0.751777,0.698149,1.757837,1.818781,2.505897,2.673513,2.743755,3.541798,3.509832,3.464977,3.446638,3.980231,3.930747,3.890707,3.896469,3.866274,3.828914,3.78298,3.757118,3.827979,2.44302,2.287279,1.871013,1.665961
每股指标,每股净资产_最新股数,4.021933,4.026605,4.016616,4.016442,4.236806,4.276718,4.280444,4.240897,4.298675,4.287425,4.259874,3.895403,3.790986,3.760136,3.675957,3.667361,3.611688,3.522613,3.906299,3.870858,3.834957,3.78491,3.754038,3.734236,3.701514,3.522921,3.327426,3.136137,2.796644,2.434862,2.905497,2.410005,2.049538,1.54476,1.469,1.449583,1.453801,1.437891,1.436754,1.433609,1.430773,1.434597,1.423928,1.426987,1.442004,1.422306,1.408428,1.376139,1.372116,1.368548,0.89608,0.982373,0.959339,0.929276,0.882721,0.864929,0.843345,0.808762,0.755547,0.712733,0.709945,0.659226,0.635582,0.625799,0.65604,0.652047,0.665737,0.655482,0.652025,0.315141,0.183492,0.171911,0.163536,0.15538,0.147415,0.138501,0.124876,0.125521,0.133892,0.137352,0.177036,0.175481,0.173253,0.172311,0.198936,0.196461,0.194184,0.193707,0.192066,0.19021,0.187928,0.186644,0.190164,0.072817,0.068175,0.055768,0.049656
每股指标,每股经营现金流,-0.131713,-0.07222,-0.05093,0.158789,0.138661,0.079871,-0.004617,0.21262,0.177152,0.084379,-0.009691,0.062038,0.138963,0.06842,-0.043719,-0.009943,0.135621,0.154972,0.0129,0.152177,0.051285,-0.002918,-0.038314,1.618475,1.364224,1.177572,1.126255,3.161599,2.639065,1.319283,0.384232,1.933659,1.002308,0.437027,0.069604,0.183324,0.177867,0.075354,0.099883,0.234565,0.109533,0.094011,-0.068776,0.288982,-0.030613,-0.094762,-0.146896,0.354461,-0.272207,-0.273162,-0.368011,0.663,0.331604,0.10955,-0.215573,0.20331,0.058454,-0.005,-0.09338,-0.029964,-0.08765,-0.007048,0.021355,-0.072801,-0.110332,0.096318,0.173111,-0.475063,0.181163,0.174913,-0.003824,0.145306,0.17901,0.034477,0.024558,1.527412,0.120608,0.056176,0.022652,0.062195,0.122727,0.089624,0.066928,-0.136602,0.036674,0.02147,0.069321,-0.459937,-0.339244,-0.108157,0.064431,-0.283901,,0.104432,-0.723764,,
每股指标,每股现金流量净额,-0.063315,-0.081879,-0.114901,-0.179528,0.051576,0.111927,0.102978,0.789189,0.783193,0.595049,0.590143,-1.177516,-0.921072,-0.96898,-1.205887,0.505272,0.088066,-0.610811,-0.481272,-1.116899,-0.965871,-0.474335,-0.499186,2.450079,1.28225,1.192141,1.623881,0.838904,0.627482,0.137455,0.557677,0.067373,0.492097,0.40586,-0.016853,-0.383309,-0.460223,-0.081817,-0.518643,-0.001203,-0.113876,-0.709162,-0.402978,-0.049888,-0.244225,-0.193579,-0.091291,0.550757,0.393439,0.859835,0.300305,0.511729,0.152946,0.364771,0.067967,-0.355342,-0.236749,-0.149234,-0.172853,0.012454,-0.079722,-0.023213,-0.025725,0.014016,-0.068611,-0.041306,0.083832,1.148314,1.453156,0.064519,-0.084939,-0.042199,0.064889,0.031082,-0.123212,0.378218,-0.06424,-0.054931,-0.024118,-0.19174,-0.185147,-0.096895,-0.018326,-1.222807,-0.755692,-0.480292,-0.268034,-0.470101,-0.55701,-0.571127,-0.051809,1.90641,,0.146417,0.038535,,
每股指标,每股企业自由现金流量,,0.029685,,0.497016,,0.200468,,-0.245077,,-0.343875,,1.181629,,1.093897,,0.623897,,0.553036,,0.351598,,0.047444,,0.264747,,-0.009695,,1.707086,,1.766818,,0.098098,,0.11433,,0.097805,,0.03451,,0.823094,,0.06839,,0.157177,,0.105571,,-1.213405,,-1.310437,,0.306347,,0.073051,,0.024602,,0.099512,,0.340576,,0.118569,,0.446119,,0.427988,,-0.98038,,0.135165,,-0.390944,,0.082622,,2.249068,0.899086,0.100887,-0.024441,0.339627,0.230771,0.073608,0.026589,0.33217,-0.239095,-0.624195,-0.492486,0.67536,0.115651,-0.049219,-0.198347,-2.398231,,-0.117219,-0.538555,,
每股指标,每股股东自由现金流量,,0.063692,,0.56586,,0.247704,,-0.15266,,-0.375854,,1.348938,,1.268743,,0.670307,,0.534576,,0.307834,,0.178181,,0.326203,,0.016322,,1.611457,,1.649548,,0.040388,,0.09624,,-0.521682,,-0.317813,,0.579952,,-0.088193,,-0.181645,,0.146132,,-0.786504,,-0.930656,,0.509105,,0.394609,,-0.217214,,0.105767,,0.829739,,0.340867,,0.869622,,0.590336,,-0.718435,,0.234604,,-0.28724,,0.222794,,2.225419,0.883336,0.100887,-0.024441,0.398627,0.056264,0.011608,0.024089,0.416715,-0.171245,-0.596695,-0.567486,1.517785,0.515651,0.05078,-0.073347,-1.760731,,0.049447,0.419778,,
每股指标,每股未分配利润,2.471466,2.475659,2.463838,2.462114,2.481722,2.492308,2.492107,2.449562,2.444271,2.418586,2.403821,2.484588,2.436009,2.402906,2.322295,2.313437,2.2674,2.171737,2.57498,2.539809,2.510467,2.457404,3.396008,3.367366,3.375623,3.230778,4.40623,4.011656,3.702302,2.94302,4.131874,3.072799,2.323342,1.482537,1.307736,1.26497,1.272052,1.234963,1.232662,1.226244,1.223073,1.231728,1.207471,1.214391,1.256415,1.212176,1.184284,1.1091,1.165268,1.143928,1.212439,1.6843,1.62167,1.527046,1.38052,1.325035,1.270613,1.161547,0.993933,0.859186,0.762514,0.56971,0.494873,0.463864,0.585462,1.154755,1.241981,1.178113,0.723886,0.553262,0.152365,0.032145,-0.040409,-0.122499,-0.202658,-0.542414,-0.8373,-0.825152,-0.658122,-0.589942,0.202685,0.163232,0.124298,0.108775,0.625061,0.5839,0.547084,0.538257,0.516614,0.479254,0.44587,0.420009,0.495235,0.775122,0.643104,0.28972,0.115425
每股指标,每股资本公积金,0.490269,0.490269,0.491903,0.491903,0.491785,0.491785,0.491785,0.491785,0.503058,0.503058,0.490447,0.249958,0.23574,0.23574,0.235755,0.235755,0.235967,0.235967,0.235967,0.235967,0.233722,0.233722,0.72721,0.728962,0.73189,0.699376,1.507177,1.482039,1.388673,1.335878,1.283082,1.230293,1.130878,0.972172,0.972059,0.972172,0.972172,0.972172,0.972172,0.972172,0.972949,0.972949,0.972949,0.972949,0.972908,0.972868,0.972867,0.972864,0.961085,0.974032,0.040964,0.290835,0.290899,0.290899,0.290889,0.290717,0.290674,0.29086,0.290895,0.290846,0.387148,0.424219,0.424634,0.424851,0.422564,1.836162,1.835114,1.834428,2.340578,0.816014,0.630346,0.634003,0.630768,0.630768,0.630768,2.261537,2.250146,2.250146,2.250146,2.250146,2.250146,2.248943,2.249624,2.248943,2.248943,2.248943,2.249624,2.248943,2.24857,2.24857,2.24417,2.24417,2.24417,0.530166,0.530166,0.530166,0.530166
每股指标,每股盈余公积金,0.355741,0.355741,0.355741,0.355741,0.353666,0.353666,0.353666,0.353666,0.351023,0.351023,0.351023,0.371314,0.314512,0.314512,0.314512,0.314512,0.303169,0.303169,0.303169,0.303169,0.293874,0.293874,0.411424,0.411424,0.352554,0.356249,0.530702,0.530702,0.290208,0.290208,0.290208,0.290208,0.144479,0.150332,0.150332,0.150332,0.149824,0.149824,0.149824,0.149824,0.143637,0.143637,0.143637,0.143637,0.136542,0.136542,0.136542,0.136542,0.077925,0.077925,0.08728,0.104736,0.097683,0.097683,0.097683,0.097683,0.083464,0.083464,0.083464,0.083464,0.077945,0.074036,0.074036,0.074036,0.056896,0.113793,0.113793,0.113793,0.040107,0.048888,0.064126,0.064126,0.05562,0.05562,0.05562,0.11124,0.111159,0.111159,0.111456,0.111159,0.110891,0.120245,0.11365,0.110891,0.130563,0.1219,0.112202,0.112105,0.101089,0.101089,0.092938,0.092938,0.088574,0.13773,0.114007,0.051127,0.020369
每股指标,每股留存收益,2.827208,2.831401,2.81958,2.817856,2.835388,2.845974,2.845774,2.803229,2.795295,2.76961,2.754845,2.855902,2.750522,2.717419,2.636808,2.62795,2.570569,2.474906,2.878149,2.842978,2.804341,2.751279,3.807432,3.778791,3.728178,3.587028,4.936932,4.542358,3.99251,3.233228,4.422082,3.363007,2.467822,1.632869,1.458068,1.415302,1.421877,1.384787,1.382486,1.376068,1.36671,1.375365,1.351109,1.358028,1.392958,1.348719,1.320827,1.245643,1.243194,1.221854,1.299719,1.789036,1.719354,1.62473,1.478204,1.422719,1.354078,1.245012,1.077398,0.942651,0.84046,0.643747,0.56891,0.537901,0.642359,1.268549,1.355775,1.291907,0.763994,0.60215,0.216492,0.096271,0.01521,-0.066878,-0.147038,-0.431173,-0.72614,-0.713992,-0.546666,-0.478782,0.313577,0.283478,0.237948,0.219667,0.755624,0.7058,0.659286,0.650362,0.617703,0.580343,0.538809,0.512948,0.583809,0.912853,0.757112,0.340847,0.135794
每股指标,每股营业收入,0.651254,0.419849,0.211211,0.961765,0.782633,0.584175,0.344768,1.274701,0.963083,0.650971,0.334245,1.39788,1.031182,0.701815,0.301898,1.22223,0.937592,0.621174,0.244461,0.9299,0.683238,0.429683,0.302114,2.483274,2.071332,1.462962,0.996464,6.446274,5.129622,3.400433,1.968879,4.668214,2.923352,1.054836,0.402954,1.393291,0.993924,0.623308,0.275325,1.355549,1.045214,0.693008,0.36876,2.006217,1.53684,1.039754,0.525947,1.962265,1.54027,1.102006,0.618322,3.088714,2.313079,1.573255,0.659407,3.538522,2.630256,1.630977,0.705907,2.51469,1.759989,1.064414,0.45452,1.658921,1.199124,1.5872,0.68338,5.226731,3.397527,2.922118,1.07816,4.16435,2.72077,1.699606,0.743167,2.370441,1.947682,1.264399,0.583405,2.613195,2.21196,1.2925,0.670163,2.99998,2.069492,1.349787,0.577208,2.566078,1.790938,1.160069,0.544714,2.157281,1.630314,1.901815,3.44086,3.031884,2.857069
每股指标,每股营业总收入,0.651254,0.419849,0.211211,0.961765,0.782633,0.584175,0.344768,1.274701,0.963083,0.650971,0.334245,1.39788,1.031182,0.701815,0.301898,1.22223,0.937592,0.621174,0.244461,0.9299,0.683238,0.429683,0.302114,2.483274,2.071332,1.462962,0.996464,6.446274,5.129622,3.400433,1.968879,4.668214,2.923352,1.054836,0.402954,1.393291,0.993924,0.623308,0.275325,1.355549,1.045214,0.693008,0.36876,2.006217,1.53684,1.039754,0.525947,1.962265,1.54027,1.102006,0.618322,3.088714,2.313079,1.573255,0.659407,3.538522,2.630256,1.630977,0.705907,2.51469,1.759989,1.064414,0.45452,1.658921,1.199124,1.5872,0.68338,5.226731,3.397527,2.922118,1.07816,4.16435,2.72077,1.699606,0.743167,2.373872,1.950618,1.267335,0.58336,2.613044,2.211863,1.292417,0.670197,3.008566,2.08275,1.348003,0.576743,2.567982,1.792594,1.159726,0.544376,2.153324,1.626701,1.89812,3.437325,3.036296,2.856728
每股指标,每股息税前利润,0.045929,0.017016,0.002884,0.055496,0.084695,0.061129,0.057881,0.135553,0.123885,0.08883,0.067435,0.311767,0.163197,0.122415,0.024337,0.355618,0.285458,0.163111,0.046534,0.185588,0.126507,0.057699,0.032103,0.875392,0.841851,0.645841,0.480917,4.049577,3.29478,2.313402,1.36684,2.722606,1.482346,0.317945,0.058022,0.089512,0.066745,0.030838,0.007707,0.098983,0.008311,0.07077,-0.003419,0.299935,0.25183,0.215769,0.111153,0.296914,0.269466,0.22185,0.117252,0.598631,0.482714,0.333848,0.106384,0.776568,0.643381,0.45115,0.19511,0.513156,0.349319,0.183244,0.063558,0.058676,0.175875,0.329385,0.108155,1.478558,1.172677,0.862696,0.223781,0.606939,0.417883,0.230326,0.079713,0.282242,-0.071632,-0.12802,-0.036078,-0.503423,0.229809,0.176156,0.066848,-0.227989,0.286907,0.169674,0.064457,0.296222,0.199004,0.133501,0.054436,0.307837,0.230464,0.265534,0.46134,0.414899,0.431989
盈利能力,净资产收益率(ROE),0.6975,0.34,0.04,1.1,1.5,1.0,1.0,2.48,2.32,1.71,1.32,5.53,3.11,2.28,0.23,7.15,5.8,3.37,0.86,3.58,2.63,1.31,0.52,14.67,14.22,10.8,5.49,44.07,43.28,28.06,17.79,46.62,29.24,6.83,1.25,1.16,1.36,0.26,0.19,0.54,0.26,0.52,-0.21,4.91,5.98,4.64,2.31,5.84,5.53,5.3,2.59,11.53,10.3324,7.16,2.02,19.33,16.8,12.63,5.83,14.67,10.11,5.69,1.56,0.74,,5.25,,31.64,,24.71,,15.91,,7.15,,1.72,,,,-22.42,,1.82,,-11.48,,,,3.27,,,,7.49,,,20.02,,
盈利能力,摊薄净资产收益率,0.699004,0.336393,0.042925,1.150407,1.504383,0.999489,0.993941,2.437883,2.220555,1.627291,1.291225,5.355805,3.057977,2.250801,0.227796,7.345872,6.006753,3.540512,0.851157,3.51296,2.593413,1.302368,0.515188,13.411011,12.973529,10.209922,5.323562,44.295987,40.187207,32.302988,16.195566,37.313857,24.470055,6.622342,1.243147,1.155742,1.345506,0.25893,0.19075,0.537344,0.25912,0.516032,-0.207513,4.859269,5.843021,4.595761,2.279478,4.260615,4.534168,3.880133,2.997947,11.846972,9.823735,6.906484,1.997015,17.633884,15.499356,11.877651,5.666076,14.145834,9.742481,5.10112,1.550038,0.758864,5.78,5.42,1.524,20.66,17.15,21.87,6.51,14.76,11.55,6.9,1.87,1.93,-9.84,-9.31,-2.53,-25.25,2.64,1.81,0.45,-12.18,2.91,1.5,0.003,3.26,2.4562,1.5,0.004,4.43,3.38,6.37,18.2,10.96,13.31
盈利能力,净资产收益率_平均,0.699482,0.336818,0.042926,1.119136,1.503657,1.003692,0.998554,2.541404,2.32984,1.705251,1.348931,5.5173,3.108664,2.278915,0.228063,7.147568,5.798699,3.373748,0.855036,3.576068,2.627923,1.311145,0.516551,14.578504,14.046257,10.802954,5.481113,50.09546,43.171454,32.468723,17.705257,46.599053,28.665656,6.832837,1.251418,1.162145,1.354916,0.259316,0.190959,0.538588,0.259463,0.517404,-0.20729,4.947415,5.979582,4.671579,2.30591,4.889758,5.197211,4.442591,2.801112,12.600153,10.332131,7.154175,2.017344,19.335013,16.800315,12.627307,5.831294,14.731605,10.126853,5.113428,1.525472,0.741284,5.785035,5.409793,1.535801,30.103067,24.942672,24.629778,5.582735,15.942928,12.183089,7.10751,1.879348,1.942043,-9.383177,-8.900426,-2.500241,-22.398659,2.670937,1.822987,0.446311,-11.48307,2.953142,1.494965,0.298497,3.476012,2.458489,1.498529,0.436735,6.49436,4.982042,6.584821,19.243339,11.594798,13.309347
盈利能力,净资产收益率_平均_扣除非经常损益,-0.084937,0.051547,0.239349,0.279434,0.980485,1.215343,1.163436,2.179049,1.967215,1.348746,0.911599,4.779936,4.220882,2.793791,0.843564,5.1013,4.598271,3.074444,0.876533,2.510397,2.369241,1.13885,0.961786,13.034443,12.684176,10.184126,5.048035,49.497183,43.931924,32.435347,17.709619,44.998051,28.609769,6.78403,1.194178,0.319392,1.094513,0.092852,0.096557,-1.32109,1.336497,1.637351,0.881426,4.055735,5.513415,4.34433,2.073827,5.044204,4.741453,4.110025,2.50111,11.353437,9.085947,6.702047,1.827676,22.426722,18.604513,12.309236,5.598999,12.440667,9.267022,4.43392,1.068953,0.965685,2.934836,2.998067,1.453011,22.809141,24.091251,23.429077,5.089021,15.028327,11.734232,6.653995,1.921271,-10.575125,-9.745287,-9.310046,-2.498954,-21.089767,2.595426,1.859994,0.4335,-6.363427,3.025015,1.527059,0.279129,3.281125,2.432314,1.498654,0.43663,6.576127,5.076012,,,,
盈利能力,摊薄净资产收益率_扣除非经常损益,-0.084879,0.051482,0.239344,0.287242,0.980959,1.210253,1.158062,2.090289,1.87494,1.287084,0.872601,4.640024,4.15206,2.759325,0.842578,5.242832,4.763254,3.226414,0.872557,2.466095,2.338128,1.131226,0.959249,11.990603,11.715472,9.625064,4.902932,43.766971,40.895109,32.269783,16.199557,36.031867,24.422348,6.575038,1.186286,0.317632,1.086912,0.092713,0.096451,-1.318039,1.334729,1.633008,0.882373,3.983476,5.3875,4.273823,2.050055,4.395189,4.136553,3.589672,2.676865,10.674779,8.63887,6.470009,1.809258,20.453578,17.163843,11.578464,5.440362,11.945991,8.915286,4.423247,1.086167,0.988588,2.93,3.01,1.4418,15.66,16.56,20.8,5.93,13.91,11.12,6.46,1.91,-10.52,-10.219976,-9.74,-2.528346,-23.83,2.560652,1.84,0.432298,-11.97,2.982187,1.514786,0.278496,3.26,2.430049,1.504557,0.441021,4.49,3.447905,,,,
盈利能力,息税前利润率,7.052468,4.052923,1.365868,5.770282,10.821831,10.464201,16.78848,10.634129,12.863455,13.645856,20.175599,22.302862,15.826229,17.442665,8.061339,29.095897,30.445937,26.258548,19.035528,19.957885,18.515838,13.428252,10.626121,35.251531,40.642992,44.146133,48.262408,62.820429,64.230474,68.032559,69.422259,58.322225,50.707062,30.141716,14.399229,6.424543,6.715392,4.947586,2.799294,7.30211,0.795192,10.212137,-0.927216,14.950291,16.386255,20.751919,21.133995,15.131222,17.494741,20.131529,18.963072,19.381252,20.868886,21.220235,16.133386,21.946136,24.460805,27.661353,27.63968,20.406325,19.847816,17.215507,13.983527,3.537047,14.666946,20.752583,15.826606,28.288397,34.515623,29.522976,20.755867,14.574656,15.359008,13.551739,10.726215,11.889522,-3.672298,-10.101535,-6.18456,-19.265801,10.389866,13.630032,9.974421,-7.578004,13.775432,12.587102,11.176073,11.535216,11.101472,11.511428,9.999809,14.295918,14.16759,13.989334,13.421487,13.664653,15.12181
盈利能力,总资产报酬率,0.903709,0.335517,0.056985,1.061929,1.586416,1.138416,1.065685,2.605998,2.373674,1.718346,1.294969,6.135634,3.212873,2.413807,0.495235,7.172929,5.778913,3.278677,0.917212,3.746026,2.568655,1.174845,0.468645,13.76897,13.316048,10.215827,5.210787,48.722709,40.635734,30.330007,16.435678,44.256399,27.03104,6.545596,1.240959,1.80271,1.325617,0.608982,0.152367,1.829754,0.151204,1.285836,-0.062111,5.199107,4.317856,3.626989,1.860818,5.524215,5.085409,4.228594,2.11606,10.61359,8.670037,5.95993,1.931101,15.192158,12.4615,8.796315,3.891996,11.115383,7.618329,4.099484,1.475783,1.34903,3.971673,3.578355,1.160103,20.771291,16.792166,12.172402,2.767562,9.098332,6.683674,3.691791,1.316563,2.96091,-0.961728,-1.746768,-0.494749,-6.607946,2.897165,2.187964,0.826218,-2.797601,3.474068,2.013502,0.763118,3.863738,2.791489,1.895389,0.776065,5.665819,4.398237,3.998877,7.807334,7.887403,8.295225
盈利能力,总资本回报率,1.058092,0.394083,0.066914,1.258953,1.873203,1.340988,1.266364,3.14738,2.847087,2.055552,1.561545,7.426443,3.963226,2.950091,0.595789,8.59775,6.910617,4.026411,1.098999,4.424976,2.989679,1.362141,0.541784,16.31755,15.828853,12.323164,6.315653,61.390329,52.838431,39.509962,21.265623,56.202678,33.507976,7.854161,1.475021,2.112711,1.549645,0.70835,0.177627,2.132557,0.175939,1.500503,-0.072196,6.172531,5.063707,4.273932,2.205496,6.974174,6.323892,5.290331,2.697919,13.94791,12.175135,8.611607,2.799533,22.137611,18.105575,13.433387,5.964795,15.887291,9.828637,5.367254,1.940771,1.891197,5.654171,5.516945,1.816742,35.708267,28.265753,23.39109,5.746568,16.893427,11.712925,6.533861,2.322166,4.462762,-1.245244,-2.221623,-0.616532,-8.036786,3.472013,2.646879,1.003136,-3.351227,4.163301,2.4217,0.929816,4.638358,3.282629,2.265161,0.938853,7.164605,5.523977,5.527667,12.11721,15.331227,17.701728
盈利能力,投入资本回报率,0.75254,0.3861,0.0748,1.230558,1.538058,1.029125,0.968045,2.59455,2.325252,1.718007,1.312338,5.474239,3.14397,2.287607,0.245697,7.034577,5.651625,3.307856,0.866313,3.714104,2.722294,1.387559,0.530502,14.060319,13.649546,10.377096,5.229918,47.171258,40.823307,30.450329,16.587715,42.238983,25.624614,6.20403,1.155205,1.872422,1.415745,0.71326,0.265502,1.951209,0.339317,1.321123,-0.109214,5.313565,4.466008,3.940652,1.713842,5.500549,4.903703,4.072018,2.080006,11.271225,9.740517,6.796426,2.266258,16.367811,13.475264,10.330781,4.692638,11.813874,7.552322,4.056122,1.420203,2.003013,5.099539,4.674391,1.588866,24.368135,19.665481,16.281177,4.197341,13.043057,9.070313,5.496869,1.74646,4.867422,-1.126714,-2.074972,-0.396803,-7.670516,3.590753,2.483143,0.964556,-3.097029,3.907965,2.307983,0.889218,4.32752,2.997747,2.083748,0.889667,6.331442,4.95097,4.940433,14.065716,11.49206,11.680229
盈利能力,息前税后总资产报酬率_平均,0.535751,0.265324,0.036569,0.825849,1.235455,0.86717,0.83038,2.172437,1.990922,1.446555,1.112526,5.007265,2.65561,1.964555,0.236021,6.032996,4.841569,2.803287,0.758281,3.087073,2.222541,1.085907,0.391813,11.498179,11.614473,8.734128,4.475312,40.070103,33.565084,24.985984,13.641065,36.457473,22.595201,5.606872,0.901802,1.159201,0.708329,0.473812,0.049538,1.480469,0.070037,1.075924,-0.147304,4.317859,3.339425,3.307856,1.242389,4.381061,2.775006,3.329638,1.2977,8.626466,5.434863,4.782388,0.995149,11.572147,8.250786,6.993465,2.752496,8.655911,4.933982,2.533513,0.755003,-0.350108,2.276469,2.164764,0.568535,13.638203,11.262199,8.044366,1.690585,4.756509,3.694543,2.118998,0.69322,3.117009,-3.417035,-1.747423,-0.998337,-6.564708,1.070313,2.042502,0.184607,-2.805017,1.376429,0.645961,0.137825,3.416631,1.332078,0.817827,0.237906,5.014308,2.476841,2.352104,6.737951,3.898131,4.25772
盈利能力,毛利率,10.167757,11.135918,13.18525,13.992911,17.834769,22.674265,26.031982,19.033963,17.64971,18.58528,18.005732,25.883629,29.190848,31.224839,27.552933,33.50705,32.972192,32.693623,29.974918,28.709509,24.61061,23.538519,28.128879,45.008056,48.361075,50.447131,52.314925,75.097798,76.886292,81.061761,83.140334,76.58596,74.659669,46.608237,33.276478,25.404744,22.969021,20.388292,19.7213,23.962722,24.001893,24.891949,22.978971,29.302003,31.69788,34.207947,34.547474,31.526282,31.710679,33.157768,30.435829,32.742596,33.173393,33.626172,34.347342,38.303889,39.24118,40.421189,41.862001,32.91301,32.009655,28.828946,26.320978,21.669953,24.046617,28.053051,34.047527,39.182412,46.153459,38.746607,33.68725,27.148687,27.811855,26.28821,24.444128,7.056045,6.524415,4.688452,4.179783,7.772871,18.489405,22.005737,19.205122,14.990664,21.327071,20.007503,17.327181,18.703047,18.581026,18.950793,17.457581,20.92706,21.304797,20.303107,19.442135,20.274763,22.097207
盈利能力,销售净利率,3.481894,2.460414,0.165996,3.651576,7.686113,7.257523,12.588135,8.20943,10.194822,10.800104,16.833728,17.548665,12.41853,13.426856,3.451502,23.981753,25.0844,22.117216,15.118917,15.164037,14.559096,10.868055,7.959608,28.928328,34.709084,37.331851,41.082308,51.397117,52.741133,55.671474,57.618164,47.56851,42.385947,24.721253,10.463887,1.253241,3.588296,0.266351,0.910112,0.557871,0.368333,2.055323,-2.198984,7.640482,12.673111,14.514544,14.110275,6.9332,9.546532,11.469189,11.629345,11.950599,13.081783,13.120582,8.313976,14.05743,16.195552,19.25801,19.547323,13.112715,12.854363,10.63932,7.153907,-0.917954,8.406745,12.554499,7.75619,18.573853,23.148998,19.510827,12.678874,7.619472,8.490019,7.77837,5.647755,1.82661,-13.067399,-19.279753,-12.478639,-27.465606,3.838209,4.874344,2.22877,-14.686382,5.492806,4.032792,2.01687,4.606554,5.30244,4.965512,3.063581,7.739534,7.960715,8.212415,11.571225,6.763204,7.760698
盈利能力,成本费用利润率,6.27832,3.289688,0.664295,5.185113,11.01728,11.382554,20.138543,11.106384,13.426841,14.245684,21.272238,26.291598,18.900634,21.246067,9.385173,36.479481,38.607829,33.321514,22.465813,23.020349,19.885551,13.690325,11.929542,52.75635,65.18419,74.272174,81.393436,177.419351,186.001956,222.542599,228.618184,145.95384,108.772474,41.695469,16.088024,3.697329,5.232162,1.321144,0.888801,1.945757,0.093293,3.747727,-1.401251,11.16996,16.979999,19.411972,23.207945,11.198046,15.112666,18.446511,18.117181,18.305201,20.148991,20.820446,12.865513,25.054219,28.952597,33.336431,33.080895,21.194226,19.907908,15.950543,11.318121,0.711782,12.118645,18.980444,12.484361,31.956631,42.163748,33.896746,18.017401,10.349403,11.495852,9.166374,6.758329,1.210442,-11.592392,-16.061001,-12.258216,-21.997999,4.069829,6.158787,2.790247,-12.955277,6.936179,5.176462,2.541253,6.342776,6.610798,6.173659,3.638297,10.430434,10.486208,10.8044,10.590576,11.457372,14.976442
