选项,指标,20260331,20251231,20250930,20250630,20250331,20241231,20240930,20240630,20240331,20231231,20230930,20230630,20230331,20221231,20220930,20220630,20220331,20211231,20210930,20210630,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231
常用指标,每股净资产,-0.342861,-0.230354,0.660372,0.763229,0.863211,0.999724,1.732557,1.830446,1.972158,2.099361,2.476515,2.536818,2.624868,2.749103,3.114866,3.251424,3.312392,3.456463,3.611113,3.677584,3.7064,3.765603,3.979287,3.527276,3.555749,3.606885,3.667364,3.629448,3.661352,3.676361,3.225883,3.244109,3.251909,3.276868,3.310039,3.332486,3.36244,3.382014,3.329963,3.33851,3.289766,3.322872,3.229072,3.240556,3.240908,2.213229,2.258566,2.25523,2.305444,2.349199,2.244592,2.24639,2.292327,2.32564,2.335637,2.346357,2.362955,2.218282,2.183812,2.169457,2.127476,2.099948,2.061773,1.968866,1.955265,1.966446,1.993335,1.964885,1.943576,1.975656,1.959438,1.974516,1.950729,1.946385,1.958681,2.295505,2.253384,2.2186,2.228492,2.280621,2.267006,2.256404,2.196271,2.266982,2.191572,2.181766,2.094765,2.095553,2.085922,2.060544,2.045948,2.031855,2.053634,2.052873,2.102585,2.091104,2.076635,2.076116,2.128677,2.142876,2.165074,1.579066,1.569314,1.505141,1.416633,1.346401,2.452796,2.249323,,1.566623,,
常用指标,每股现金流,-0.024195,-0.05845,0.065616,0.063583,-0.049204,-0.037817,0.074171,0.057239,-0.078555,-0.076838,0.07035,-0.076687,-0.14417,-0.883298,-0.727787,-0.555782,-0.357668,-0.48804,-0.625867,-0.484333,-0.381922,-0.731175,-0.561752,-0.492285,-0.404096,-0.174059,-0.198891,-0.210318,-0.20762,-0.260234,-0.177885,-0.245674,-0.24724,-0.59384,-0.646915,-0.482678,-0.285228,-0.212533,-0.237108,-0.251137,-0.299419,-0.466572,0.107591,-0.062563,-0.029872,-0.003652,-0.057626,-0.090628,-0.104773,-0.064936,-0.066402,-0.115567,-0.115445,0.371833,0.358779,0.422722,0.671863,0.41424,0.471809,0.110143,-0.125951,-0.333811,0.098138,0.043385,0.107763,0.775771,0.754339,0.313608,0.028624,0.185734,0.064842,0.022943,0.002929,0.269596,0.154904,0.156096,0.033042,0.084548,0.030127,0.002572,-0.009906,-0.004779,-0.019657,-0.037983,-0.090386,0.232961,0.13033,0.092227,0.027764,0.116134,0.068902,0.016077,0.019793,0.17471,,0.056996,,0.195638,0.104392,0.177296,0.074662,0.245673,0.063247,0.058143,-0.086488,,,,,,,
常用指标,净资产收益率(ROE),0.0,0.0,-40.88,-26.83,-14.66,-70.97,-19.14,-13.69,-6.25,-26.82,-10.43,-8.03,-4.62,-22.73,-10.4,-6.11,-4.26,-8.56,-3.86,-2.04,-1.58,4.31,9.67,-2.23,-1.4,-3.53,-0.52,-0.65,-0.41,11.71,-1.37,-0.87,-0.66,-2.35,-1.49,-0.91,-0.58,1.35,0.21,0.47,-1.0,1.49,-1.64,-1.32,-1.58,-4.66,-2.58,-2.76,-1.88,1.86,-1.47,-1.99,-0.25,3.54,4.9656,5.61,6.43,6.47,5.1,4.4,1.49,6.71,4.73,0.12,-0.57,-0.73,,-0.8076,,2.76,1.9485,1.2342,,2.37,,2.32,,2.08,,2.527,,6.969,,3.831,,6.658,,1.685,,0.368,,-1.029,,1.755,,0.719,,0.43,0.11,4.96,,,,11.32,,,,,,,,
常用指标,总资产报酬率(ROA),-1.224366,-13.047641,-2.8717,-2.057372,-1.2602,-9.660186,-2.82519,-2.13793,-1.138908,-6.047993,-2.34767,-1.998398,-1.204277,-7.169832,-3.449926,-1.977103,-1.469282,-3.877247,-1.210853,-0.577237,-0.911167,3.71241,8.354648,-1.039132,-0.740266,-2.588859,-0.227822,-0.23749,-0.175804,9.577825,-0.365126,-0.245243,-0.276315,-0.221951,-0.121922,0.035373,-0.082141,2.3517,1.001027,0.938104,-0.477253,1.71401,-1.190117,-1.063104,-1.209433,-3.208914,-1.944359,-2.04362,-1.449428,2.338317,-0.904925,-0.962459,-0.199544,4.970073,4.784555,5.297724,5.732018,4.530955,3.459826,2.913004,0.993291,4.155335,2.683555,0.106354,-0.260486,-0.025239,0.625402,-0.216308,-0.646451,2.859839,1.897255,1.31462,0.281415,3.191316,2.949627,2.599983,0.665501,2.818842,1.992138,2.882405,-0.274283,6.847505,3.39508,3.861831,0.524464,6.913677,2.586705,1.542165,0.932387,1.017857,-0.038681,-0.395647,0.257793,2.243327,1.51248,1.011017,0.141245,1.25697,0.568125,5.049837,2.358,5.226823,3.43739,8.966869,3.87082,8.923444,,9.178606,6.060926,12.68109,11.806527,9.761505
常用指标,毛利率,-1.93122,1.92656,3.34625,2.08776,-2.251333,2.317856,5.523009,4.029608,2.587224,4.037687,6.043589,3.328532,-1.133986,-11.636195,-1.716032,-3.11139,2.033358,3.409125,11.228547,12.272048,11.775375,5.195971,5.111122,3.296485,0.666086,5.37835,5.20386,6.011782,7.460423,6.363397,5.83712,6.529666,7.768022,6.593565,6.891584,7.479293,8.94465,6.280655,5.979104,6.164308,5.733943,6.365446,7.057671,6.72024,6.470142,7.534564,16.374728,17.9997,22.31698,16.376933,17.767385,19.928929,24.866567,23.541113,25.383644,30.657264,43.458178,30.664497,31.677904,32.848907,38.261797,25.536563,30.973745,32.604807,28.455445,29.970976,31.888091,33.389987,37.487165,32.424552,33.815826,34.727825,38.119797,27.520406,31.174073,36.50457,41.681859,24.187804,25.147282,27.051691,32.63241,28.382032,29.433153,35.301626,50.383538,52.222493,74.21996,75.421124,74.671649,74.250336,73.733072,72.22814,74.486565,76.027103,75.520819,75.118045,72.197067,76.330688,75.499313,76.659421,75.171939,76.855054,77.879093,81.218799,81.565405,79.643199,,76.60797,80.711145,76.405883,69.24171,67.242268
常用指标,销售净利率,-35.414735,-52.66247,-23.318406,-28.275414,-37.162015,-45.420447,-21.594333,-27.406311,-25.314945,-31.191853,-13.222664,-19.655679,-23.15706,-46.055111,-23.329367,-22.845731,-46.221412,-14.373014,-8.235155,-6.816267,-19.485963,11.096919,47.677561,-18.499498,-32.686532,-3.739923,-1.013132,-1.571086,-3.252587,9.755226,-1.825356,-2.147766,-4.88725,-2.757911,-2.59084,-2.773467,-4.478812,1.136656,0.096274,0.819573,-6.809797,1.131597,-2.219321,-2.927592,-9.956557,-2.978072,-2.582759,-4.938119,-9.958839,1.270032,-1.392979,-2.498485,-1.510906,2.483097,3.527561,5.877503,12.31377,3.554232,4.055434,5.085037,5.175054,4.588307,7.225479,0.135719,-2.893339,-0.838924,0.940265,-2.671245,-14.944427,3.552599,3.081224,4.046533,1.097475,2.933798,4.435623,6.724668,2.857237,3.060306,5.253614,8.937063,3.161457,9.904549,8.477924,13.322044,3.285473,17.680762,13.378944,13.335595,22.996185,1.548883,-2.121258,-10.053499,0.504136,6.372446,6.348839,5.434262,0.230517,1.196044,0.640391,15.149419,13.769957,19.300485,25.447594,28.245833,24.829219,23.627327,38.084568,24.09729,23.289271,21.101017,18.938075,16.407971
常用指标,期间费用率,31.232039,25.896938,25.560539,29.12213,33.417776,26.028666,25.771864,29.769816,26.650483,26.741433,18.247805,21.431579,21.460841,29.177247,26.701809,27.884911,50.986055,19.183432,22.5603,23.137291,34.806454,43.605245,37.794411,33.979323,44.041583,8.269632,7.062921,7.572115,11.323234,10.166387,7.990269,9.608938,13.886108,12.114961,11.675562,12.032961,17.161658,11.735248,9.978278,9.880321,14.74656,11.091145,8.945246,9.670195,16.431186,10.077352,17.881623,21.182386,30.697912,19.702926,20.158323,24.248404,34.765758,15.673381,16.221224,16.692908,16.616836,21.823577,21.791011,20.744542,25.674339,19.230507,24.833277,29.598618,28.919822,27.278741,27.589963,32.275839,47.525347,27.586933,26.987368,27.24458,33.367495,23.173262,21.894559,23.24627,32.96641,22.08307,21.622496,22.525668,22.821329,28.817147,24.908656,30.691968,42.027351,45.220332,59.975783,56.218056,46.281693,67.937455,72.646006,78.339557,61.980929,62.688158,61.590538,62.294278,65.195136,65.044734,67.368743,53.390871,54.009659,49.535621,44.02811,45.782762,48.381393,52.551251,,47.446341,58.350841,53.336181,52.705822,48.537672
常用指标,资产负债率,106.61958,104.617812,93.550224,92.340843,91.15875,89.578729,82.395141,81.969582,80.439919,78.73883,72.214868,70.816391,72.496105,68.164166,64.885297,64.887888,63.253796,62.838558,54.672095,52.594002,37.788482,32.618296,34.281498,35.44707,36.045236,30.918221,25.42085,24.848455,23.062511,27.982519,37.504656,37.039948,32.078328,41.629215,45.874248,41.405594,41.307528,38.824445,38.803556,35.550288,34.665759,28.070446,31.588903,23.783662,15.821718,24.237418,27.413801,26.168499,23.465724,27.882001,30.846183,29.318535,27.003744,26.967841,33.456246,30.149568,33.987598,34.443217,49.618513,49.675075,53.079554,56.995919,56.683975,55.60859,53.909374,54.399232,50.651433,46.991802,45.670218,41.914316,41.774632,37.2607,31.809866,33.138128,30.982717,29.023563,20.704453,21.955518,20.844273,17.875703,20.008674,27.129614,34.47089,26.425282,26.867605,33.983125,24.129133,23.036819,13.264428,13.372945,13.422509,15.532321,22.203151,20.803731,19.745441,14.970252,18.76207,18.772257,18.133938,18.374841,17.745048,31.450564,27.89376,27.643402,33.377633,32.382175,26.632697,30.205395,41.618529,43.445001,41.895275,55.613708
每股指标,基本每股收益,-0.1125,-1.2301,-0.3394,-0.2365,-0.1365,-1.0996,-0.3668,-0.2689,-0.1272,-0.6502,-0.2726,-0.2123,-0.1242,-0.7054,-0.3416,-0.205,-0.1441,-0.3086,-0.1425,-0.0761,-0.0592,0.1587,0.3724,-0.0796,-0.05,-0.1276,-0.0192,-0.0239,-0.015,0.4066,-0.0447,-0.0283,-0.0215,-0.0784,-0.0499,-0.0307,-0.0196,0.0453,0.0071,0.0156,-0.0331,0.047,-0.05,-0.0388,-0.0408,-0.106,-0.0607,-0.064,-0.0438,0.0436,-0.0474,-0.0456,-0.0059,0.08,0.1174,0.1281,0.1473,0.14,0.1099,0.0956,0.03159,0.137,0.0958,0.0001,-0.01158,-0.0144,0.0125,-0.0159,-0.0321,0.0543,0.04,0.0281,0.0043,0.0457,0.0492,0.0539,0.012,0.0478,0.0565,0.0538,0.011,0.155,,0.085,,0.141,,0.035,,0.008,,-0.021,,0.037,,0.015,,0.01,0.002,0.1,,0.1,,0.16,,,,,,,,
每股指标,稀释每股收益,-0.1125,-1.2301,-0.3394,-0.2365,-0.1365,-1.0996,-0.3668,-0.2689,-0.1272,-0.6502,-0.2726,-0.2123,-0.1242,-0.7054,-0.3416,-0.205,-0.1441,-0.3086,-0.1425,-0.0761,-0.0592,0.1587,0.3724,-0.0796,-0.05,-0.1276,-0.0192,-0.0239,-0.015,0.4066,-0.0447,-0.0283,-0.0215,-0.0784,-0.0499,-0.0307,-0.0196,0.0453,0.0071,0.0156,-0.0331,0.047,-0.05,-0.0388,-0.0408,-0.106,-0.0607,-0.064,-0.0438,0.0436,-0.0474,-0.0456,-0.0059,0.08,0.1174,0.1281,0.1473,0.14,0.1099,0.0956,0.03159,0.137,0.0958,0.0001,-0.01158,-0.0144,0.0125,-0.0159,-0.0321,0.0543,0.04,0.0281,0.0043,0.0457,0.0546,0.0539,0.012,0.0478,0.0565,0.0538,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
