每股指标,摊薄每股收益_最新股数,2.064928,1.436609,0.821116,0.338836,1.490523,1.067788,0.629483,0.253778,0.931011,0.75898,0.434013,0.126602,0.60122,0.447203,0.243775,0.08791,0.486866,0.372207,0.271777,0.076093,0.680528,0.516857,0.333487,0.125955,0.587452,0.47812,0.278961,0.111719,0.353505,0.260331,0.148432,0.054404,0.269807,0.200661,0.131337,0.067102,0.283101,0.249651,0.180843,0.08627,0.441314,0.424258,0.301873,0.162363,0.727424,0.516385,0.325004,0.167731,0.608206,0.456255,0.274651,0.140343,0.376062,0.27324,0.242766,0.136408,0.374424
每股指标,摊薄每股净资产_期末股数,5.980933,5.385164,5.35945,5.986139,5.624058,5.172082,5.086175,5.201388,4.919602,4.797099,4.46457,4.472646,4.340615,4.184333,3.942945,4.000967,3.907053,3.766319,3.657627,3.882834,3.802324,3.672566,3.482228,3.646816,3.496602,3.378151,3.16189,3.703079,3.643964,3.551366,3.42067,3.459571,3.411859,3.336997,3.267603,3.36526,3.301212,3.261995,3.184724,3.324335,3.243135,3.256415,3.101436,3.363376,3.186159,2.974702,2.778631,2.965468,1.787615,,1.771287,,1.473823,,1.286372,1.271024,1.121401
每股指标,调整每股净资产_期末股数,5.570961,4.965238,4.948537,5.58285,5.249278,4.765514,4.694271,4.804089,4.535637,4.384979,4.082319,4.098076,3.966716,3.797636,3.566048,3.637277,3.55499,3.423586,3.319445,3.542496,3.462506,3.380797,3.189538,3.353267,3.215633,3.101383,2.891207,3.419186,3.355396,3.280958,3.155579,3.192828,3.137984,3.056858,2.987544,3.087825,3.018893,2.968914,2.887077,3.046891,2.961618,2.982438,2.840062,3.116993,2.930996,2.74087,2.54954,2.744946,1.545881,,1.532396,,1.250053,,1.087184,1.143691,0.993729
每股指标,每股净资产_最新股数,5.982809,5.386854,5.31307,5.934335,5.575901,5.075781,4.988462,5.101462,4.825089,4.634856,4.313573,4.321377,4.19381,4.042814,3.80959,3.86565,3.774912,3.643494,3.538348,3.75621,3.678326,3.5528,3.368668,3.527889,3.382573,3.267985,3.058777,3.582317,3.52513,3.435552,3.309117,3.34675,3.300594,3.228173,3.161042,3.255515,3.193556,3.155617,3.080867,3.215924,3.137372,3.150219,3.000294,3.253692,3.082254,2.877693,2.688016,2.868761,1.61403,1.463645,1.599288,,1.330709,,1.16146,1.147603,1.012509
每股指标,每股经营现金流,2.82755,2.157488,1.187597,0.423429,1.446153,0.809405,0.093129,-0.135477,0.837735,0.61766,0.230342,0.029517,0.751513,0.598355,0.445701,0.224315,0.923383,0.427038,0.292895,-0.027052,0.766427,0.708354,0.344755,-0.059634,0.102863,-0.107209,-0.169282,-0.070849,0.446259,0.137044,0.131774,0.104094,0.39461,0.268716,0.230308,0.061101,0.364126,0.303086,0.196499,0.019645,0.376228,0.216533,0.211866,0.222963,0.568594,0.297458,0.233886,0.217847,0.588527,,0.116938,,0.632386,,0.078935,-0.040268,0.533376
每股指标,每股现金流量净额,1.177062,1.556333,0.367477,0.620401,0.369761,-0.081196,0.229348,-0.179742,0.457046,0.3432,0.37366,-0.073412,0.526364,0.045888,0.49822,-0.209717,0.067565,-0.048749,0.02513,0.082399,0.017424,-0.113488,0.237782,0.024514,-0.109198,-0.162342,0.47108,-0.079379,0.318381,0.213402,0.489432,0.628207,-0.129887,0.004025,0.34934,0.022008,0.001908,0.059554,0.35627,0.027781,0.062911,-0.054729,0.055932,0.052954,-0.142938,0.462546,0.168074,0.984206,0.128912,,-0.080068,,0.138354,,0.007655,-0.146315,0.201347
每股指标,每股企业自由现金流量,2.233468,,1.514452,,0.319446,,0.507624,,0.317807,,0.345875,,0.071155,,0.180278,,0.311013,,0.453265,,0.644191,,0.401586,,0.727715,,0.71527,,0.228395,,0.131314,,0.179847,,0.15977,,0.236433,,0.268159,,0.466642,,0.445057,,-0.761994,,-0.736193,,0.416318,,0.040721,,0.280504,,0.374576,0.006095,
每股指标,每股股东自由现金流量,2.712499,,1.655625,,0.401853,,0.714795,,0.533487,,0.532833,,0.271068,,0.579245,,0.557404,,0.393118,,0.451159,,0.382724,,0.918482,,0.959499,,0.458872,,0.357048,,0.274137,,0.325581,,0.315621,,0.501472,,0.244244,,0.389695,,-0.937563,,-0.903812,,0.336944,,-0.232471,,0.391572,,0.789987,-0.108404,
每股指标,每股未分配利润,3.178297,2.566463,2.55406,3.20757,2.865512,2.464036,2.398863,2.535799,2.277049,2.133428,1.797085,1.838914,1.707879,1.548471,1.337921,1.426601,1.335613,1.225112,1.132316,1.409522,1.336912,1.180846,1.00777,1.224949,1.094748,0.989932,0.798832,1.337491,1.222006,1.127981,1.026867,1.104113,1.047874,0.97529,0.908677,1.016894,0.950936,0.92188,0.859479,1.03305,0.94387,0.973957,0.856175,1.136557,0.96872,0.768339,0.587767,0.810025,0.674976,,0.687111,,0.415063,,0.265493,0.133225,-0.003353
每股指标,每股资本公积金,1.525441,1.573307,1.409705,1.390286,1.371324,1.273053,1.24751,1.225605,1.202156,1.100667,1.098317,1.095637,1.092296,1.088955,1.085128,1.081058,1.076989,1.045978,1.041914,1.064417,1.062699,1.060981,1.059263,1.069085,1.068357,1.076113,1.075832,1.075367,1.074495,1.073097,1.071699,1.070316,1.068945,1.067531,1.066117,1.064719,1.063319,1.061915,1.060511,1.059168,1.057477,1.055902,1.052261,1.052261,1.052261,1.052288,1.052199,1.05223,-0.000585,,-0.000525,,-0.000461,,-0.000672,0.120526,0.120526
每股指标,每股盈余公积金,0.500045,0.482937,0.487306,0.487306,0.487261,0.492254,0.492552,0.492552,0.492552,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.495014,0.483994,0.463933,0.457884,0.444761,0.428285,0.394108,0.394108,0.385906,0.371134,0.323207,0.323207,0.320917,0.30636,0.291916,0.291916,0.293023,0.287975,0.273358,0.269951,0.26443,0.255703,0.234372,0.234372,0.222235,0.213507,0.188912,0.188912,0.17114,0.153879,0.125708,0.134687,,0.104124,,0.074343,,0.034406,0.014499,
每股指标,每股留存收益,3.678342,3.049401,3.041367,3.694876,3.352773,2.956291,2.891415,3.028351,2.769602,2.633428,2.297085,2.338914,2.207879,2.048471,1.837921,1.926601,1.835613,1.720126,1.616311,1.873455,1.794796,1.625608,1.436056,1.619058,1.488857,1.375839,1.169966,1.660698,1.545213,1.448899,1.333227,1.39603,1.339791,1.268314,1.196652,1.290253,1.220888,1.18631,1.115182,1.267422,1.178243,1.196192,1.069682,1.325469,1.157632,0.939479,0.741647,0.935734,0.809664,,0.791235,,0.489407,,0.2999,0.147725,-0.003353
每股指标,每股营业收入,10.016085,7.224942,4.429358,2.024395,8.115256,5.855724,3.732254,1.788072,7.291615,5.659824,3.234255,1.457417,5.419066,3.943102,2.492484,1.243878,5.288938,3.869731,2.570124,1.034888,4.842975,3.608736,2.264258,0.934479,4.075515,2.948433,1.824202,0.821564,3.707862,2.762751,1.851718,0.793215,3.193558,2.324683,1.559619,0.695439,2.727273,2.002492,1.429618,0.667002,2.86651,2.249719,1.650957,0.66578,3.645705,2.578395,1.662886,0.801967,3.511514,,1.695101,,3.140359,,2.738214,1.577871,2.183282
每股指标,每股营业总收入,10.016085,7.224942,4.429358,2.024395,8.115256,5.855724,3.732254,1.788072,7.291615,5.659824,3.234255,1.457417,5.419066,3.943102,2.492484,1.243878,5.288938,3.869731,2.570124,1.034888,4.842975,3.608736,2.264258,0.934479,4.075515,2.948433,1.824202,0.821564,3.707862,2.762751,1.851718,0.793215,3.193558,2.324683,1.559619,0.695439,2.727273,2.002492,1.429618,0.667002,2.86651,2.249719,1.650957,0.66578,3.645705,2.578395,1.662886,0.801967,3.511514,,1.695101,,3.140359,,2.738214,1.577871,2.183282
每股指标,每股息税前利润,2.54075,1.73531,1.001351,0.422754,1.889234,1.34135,0.811834,0.319599,1.158247,0.948546,0.539354,0.150386,0.754571,0.549122,0.300168,0.107517,0.601717,0.457769,0.335723,0.094648,0.855919,0.648433,0.418765,0.159265,0.746719,0.588751,0.347316,0.149543,0.48141,0.349697,0.201008,0.088438,0.359074,0.264676,0.174602,0.081397,0.357865,0.290479,0.228617,0.10488,0.579377,0.518779,0.375351,0.196728,0.932946,0.674391,0.429752,0.206214,0.850151,,0.388638,,0.56997,,0.385111,0.202652,0.490814
盈利能力,净资产收益率(ROE),34.45,25.54,13.66,5.89,28.66,21.17,12.83,5.11,20.65,16.98,9.8,2.97,15.09,11.33,6.23,2.3,13.06,9.97,7.09,2.05,19.28,14.61,9.38,3.65,17.17,13.68,7.68,3.13,10.35,7.67,4.39,1.64,8.31,6.2,4.04,2.08,9.0,7.83,5.6,2.72,14.17,13.58,9.58,5.13,25.72,19.0,12.16,6.39,40.3,30.42,18.75,9.94,29.36,,20.71,12.19,38.9
