常用指标,每股净资产,8.242008,8.248235,7.841287,7.866185,7.701615,7.766865,7.271457,7.27247,7.087591,7.130054,6.652472,6.52471,6.361157,6.612337,6.559325,6.757834,6.887511,7.868055,8.007555,7.934738,8.154758,7.726473,6.911745,7.166784,7.685739,8.042244,7.958183,8.44776,6.928252,7.102176,6.652821,5.758133,5.956665,6.018147,5.674897,5.719975,5.932725,6.268305,6.120911,6.787031,6.907695,6.51904,6.386144,6.446076,6.597548,4.381899,4.347051,4.484809,4.803194,4.366206,4.260654,4.1564,4.427907,4.441358,3.708888,3.629733,3.901759,3.910732,3.586416,3.477269,3.617127,3.567112,3.430802,3.340579,3.484527,3.446588,3.323319,3.283068,3.299367,3.285376,3.238308,4.794215,4.82769,4.715756,4.347562,,4.239804,,,3.916816,3.768708
常用指标,每股现金流,1.285007,1.088651,0.457971,0.037987,1.609029,1.398763,0.663122,0.234796,1.865663,1.763981,0.933502,0.337489,0.806639,0.222319,0.074288,-0.070802,0.540017,0.440451,0.428201,-0.120943,0.762366,0.06873,-0.388322,-0.332797,2.107807,1.425238,0.5479,-0.039275,1.790662,1.673867,0.871474,0.13591,1.183997,0.560053,0.389173,-0.095565,0.274283,0.200536,0.051569,-0.242898,0.216341,0.395099,-0.067378,-0.161572,0.685711,0.699798,0.525537,0.100853,0.331094,0.624032,0.215051,-0.061562,0.603852,0.711562,0.127703,-0.066762,1.059745,0.93013,0.455655,0.229008,1.019107,0.776249,0.230946,-0.045964,0.874103,0.719231,0.247254,0.03947,0.213745,0.169998,-0.064096,-0.048616,0.207049,0.279359,0.162192,,1.068742,,,1.140538,0.433391
常用指标,净资产收益率(ROE),10.17,9.76,4.85,2.19,10.86,11.78,5.93,2.65,10.7,11.19,4.41,2.51,-6.37,-3.48,-4.49,-1.78,-12.92,-0.5,0.36,-0.86,2.64,-0.99,-11.19,-7.7,1.08,1.66,-3.45,-4.14,15.08,16.13,11.04,-3.39,0.67,1.69,-4.17,-3.65,-6.11,-0.84,-3.03,-1.76,4.59,-1.2,-3.26,-2.32,-6.2,-4.27,-5.03,-4.65,5.64,-4.06,-6.47,-6.33,11.14,12.94,-5.07,-7.0,8.9,8.73,0.53,-4.0,6.98,5.55,0.87,-2.81,5.46,,0.72,,2.89,,1.03,,7.81,,,,7.45,,,6.39,7.2
常用指标,总资产报酬率(ROA),11.915161,10.362243,5.448031,2.391459,13.581931,13.073508,6.822758,2.918951,12.565747,12.347543,5.568194,2.681087,-1.488586,-0.7559,-1.565398,-0.633625,-3.329714,2.300695,1.918551,0.181347,5.156023,2.518866,-2.551916,-2.068952,6.685002,5.405082,1.590255,-0.130172,10.539585,10.307338,6.227039,0.053836,4.815816,3.981232,0.615457,-0.33943,2.030758,3.289866,0.882756,0.113316,6.66948,3.348634,0.380731,-0.364493,3.081661,2.825547,0.41118,-0.767672,7.247681,2.762437,0.084172,-1.252582,10.432254,10.072352,1.098474,-1.319098,10.307875,9.285452,3.351385,-0.457059,8.794534,6.807939,2.985571,-0.284657,8.309554,6.496163,2.756252,0.709706,6.047894,4.848696,2.396462,0.448979,9.287127,6.653211,3.612339,,8.857106,,,8.099766,8.791344
常用指标,毛利率,62.352611,61.313073,59.475912,59.34579,60.335001,61.932271,59.241286,61.86355,62.561261,66.250821,64.572104,66.983365,29.126234,38.173815,19.510062,26.027994,45.552595,50.781327,52.364513,44.580603,39.084045,33.863325,-7.618863,-63.474751,57.201109,58.352855,53.222235,44.032248,55.613923,56.137168,49.34092,44.42037,52.818259,54.101605,47.436404,41.034802,51.191518,54.465954,50.365656,49.040061,51.950433,52.406803,44.710488,38.005888,49.86169,50.23787,42.124972,36.920183,47.527538,48.258842,40.569741,26.177998,50.674634,52.647404,46.222958,28.717045,55.966872,58.037239,54.989527,48.13818,51.592224,51.954343,47.976428,47.217573,58.251067,59.690439,58.652393,59.305322,55.444945,54.938951,51.255441,49.560718,56.628469,58.767924,56.366579,56.633943,45.152257,42.371551,42.402209,46.515069,53.47774
常用指标,销售净利率,24.123838,28.920825,24.616147,23.743795,23.734416,29.989051,25.857302,25.071136,19.558435,25.581466,17.054871,19.736092,-32.965525,-20.579614,-54.467598,-40.354442,-41.054903,-0.703042,3.526109,-13.180656,6.631082,-4.995153,-121.779127,-273.099458,3.514678,5.23816,-11.862657,-35.575733,21.890739,32.647196,36.771917,-25.714681,0.927224,4.439005,-15.723801,-33.051839,-9.777112,0.859157,-10.426041,-18.537366,14.591144,1.915449,-15.917047,-34.443064,-6.714322,-5.107144,-17.955501,-47.912478,12.292727,-4.451369,-22.01695,-65.004572,15.983074,23.757694,-14.760355,-75.23573,11.581642,14.719079,2.796776,-38.406399,9.502677,9.861957,3.004583,-29.507529,10.616224,11.412183,4.533635,-5.258015,7.752688,9.282023,6.326698,-9.863719,14.421858,13.832063,9.120062,-11.647838,10.184104,8.364249,2.597201,9.550589,11.6004
常用指标,期间费用率,24.874016,22.675514,25.767034,27.022101,21.78483,18.957543,22.432686,26.412583,24.385358,24.273883,28.21754,29.066962,62.39495,52.733417,74.42068,59.532809,39.877852,41.50505,41.346913,54.661159,64.068529,71.171722,123.145761,202.238055,42.171588,39.077694,51.105396,70.689521,39.230248,35.100662,45.561514,55.561231,43.022462,40.785638,51.967098,65.515415,47.169499,41.47977,49.657225,50.533989,39.211813,37.615003,46.326785,56.560834,41.217964,41.44295,50.443512,64.622571,40.314574,39.461135,50.890801,78.838995,37.541855,36.319224,47.570786,88.338303,29.972884,28.865587,34.848889,63.336763,27.943515,28.250045,31.331686,58.314407,31.187703,31.275275,38.91976,48.360355,33.996132,32.512526,37.945148,49.161839,30.065125,29.062388,34.035371,54.693862,22.462442,22.255274,28.903463,26.477684,28.675997
常用指标,资产负债率,20.018367,19.282298,21.220392,19.801321,23.61769,21.184335,22.462133,19.812363,23.248746,26.320271,33.218371,36.612499,38.025263,36.731234,41.391403,48.668412,50.42834,47.159901,44.190995,45.954984,44.83471,57.569922,60.709806,63.114372,60.999013,62.400982,62.536711,60.592188,65.923438,62.449572,62.693535,68.415761,67.491947,67.395553,68.04358,67.826632,66.474659,62.644818,61.614422,46.534887,46.342735,45.697672,48.590489,46.355085,45.110206,56.954318,57.117713,54.352451,48.865793,52.732767,51.194939,60.696221,57.876764,58.593352,63.952146,66.410902,59.558515,56.705107,59.951635,57.622993,55.474959,54.424118,53.69162,53.692185,48.874368,50.376309,50.3375,49.49912,47.212873,46.766667,45.056921,46.860737,46.219882,48.514507,61.219447,,55.039472,,,58.430379,57.80075
每股指标,基本每股收益,0.81,0.78,0.38,0.17,0.8,0.88,0.43,0.19,0.72,0.75,0.29,0.16,-0.43,-0.24,-0.31,-0.12,-0.99,-0.04,0.03,-0.07,0.21,-0.08,-0.82,-0.57,0.08,0.13,-0.27,-0.28,0.97,1.15,0.7,-0.2,0.04,0.1,-0.24,-0.21,-0.39,-0.06,-0.2,-0.12,0.31,-0.08,-0.21,-0.15,-0.3,-0.19,-0.23,-0.22,0.26,-0.18,-0.28,-0.27,0.46,0.54,-0.19,-0.27,0.33,0.33,0.02,-0.14,0.25,0.2,0.03,-0.09,0.19,0.147,0.024,-0.016,0.09,0.08,0.03,-0.03,0.36,0.26,0.11,,0.3,,,0.25,0.26
每股指标,稀释每股收益,0.81,0.78,0.38,0.17,0.8,0.88,0.43,0.19,0.72,0.75,0.29,0.16,-0.43,-0.24,-0.31,-0.12,-0.99,-0.04,0.03,-0.07,0.21,-0.08,-0.82,-0.57,0.08,0.13,-0.27,-0.28,0.97,1.15,0.7,-0.2,0.04,0.1,-0.24,-0.21,-0.39,-0.06,-0.2,-0.12,0.31,-0.08,-0.21,-0.15,-0.3,-0.19,-0.23,-0.22,0.26,-0.18,-0.28,-0.27,0.46,0.54,-0.19,-0.27,0.33,0.33,0.02,-0.14,0.25,0.2,0.03,-0.09,0.19,0.147,0.024,-0.016,0.09,0.08,0.03,-0.03,0.36,0.26,0.11,,,,,,
