常用指标,每股净资产,5.165878,4.951548,5.083158,4.971364,4.989103,4.777681,4.8675,4.726266,4.789499,4.56995,4.426918,4.293773,4.419007,4.45937,4.638923,4.630528,4.682192,4.662026,4.598486,4.596206,4.564346,4.465573,4.629808,4.811791,4.735244,4.528887,4.519334,4.482543,4.405864,4.218359,4.120344,4.185443,4.099835,3.931463,3.923665,3.892315,3.804077,3.642158,3.659879,3.62945,3.525666,3.3611,6.703887,6.694003,6.511024,6.178979,6.092221,6.0547,4.779625,4.434383,4.518521,4.489015,4.228679,3.904827,3.727816,3.836095,3.70853,3.366919,3.378524,3.340164,3.236661,3.017778,2.966563,2.93122,2.847937,2.633726,2.601753,2.617664,2.546855,2.443918,2.597791,2.622726,2.612294,2.477385,2.396444,2.522307,2.52294,2.389176,2.321944,2.446399,2.452278,2.325918,4.1707,4.210693,3.806382,3.545841,3.408949,3.612247,3.520003,3.268755,3.237591,3.302265,3.505206,3.350996,3.250432,3.317843,3.316733,3.508136,3.370561,3.31379,3.348391,3.22863,3.712278,3.573128,1.439339,1.386971,1.159036
常用指标,每股现金流,0.627632,0.295862,0.13617,0.680619,0.672965,0.287321,0.08893,0.899465,0.697294,0.405568,0.19092,-0.024082,-0.012567,-0.06695,-0.12073,0.371991,0.300557,0.129918,-0.097079,-0.022435,0.02765,-0.216721,-0.215915,0.754393,0.651079,0.342585,0.109842,0.75456,0.541329,0.276614,0.06964,0.653958,0.503688,0.253974,0.017921,0.466189,0.365862,0.099862,0.006778,0.511022,0.554641,0.203487,-0.017994,1.198856,0.996165,0.261274,-0.053038,0.925847,0.669102,0.401864,-0.092586,1.045092,0.916054,0.250295,-0.109401,1.186483,0.873229,0.24664,-0.093065,0.918238,0.796479,0.406704,0.053363,0.940316,0.648624,0.251903,0.011264,0.56566,0.269918,0.072593,-0.02654,0.577543,0.469692,0.092986,-0.033145,0.524223,0.40301,0.105738,-0.006166,0.342746,0.278466,0.113454,-0.017187,0.730871,0.722994,0.299815,-0.005949,0.553368,0.425907,0.092766,-0.053821,0.497731,,0.228292,,0.637559,0.120728,0.354055,0.109558,0.227412,,0.22908,0.109346,,,,
常用指标,净资产收益率(ROE),8.75,4.53,2.22,9.18,9.55,5.26,2.94,9.58,10.92,6.23,3.05,-6.2,-3.35,-2.44,0.18,0.74,1.85,1.42,0.05,-1.56,-3.14,-5.27,-3.85,9.27,7.68,3.26,0.82,9.23,7.49,3.16,0.83,9.27,7.2,3.04,0.8,9.35,7.4,3.09,0.83,10.7,7.81,3.08,0.15,11.28,8.54,3.32,0.62,10.46,10.18,2.79,0.66,19.29,13.54,5.65,1.08,17.19,13.81,4.33,1.17,14.96,11.89,4.93,1.2,12.85,,2.24,,3.65,,-3.07,,7.71,,1.73,,7.1,,1.73,,6.85,,1.8,,10.35,,3.2,,7.85,,-1.02,,6.6,,1.27,,8.18,2.21,7.93,,,,9.05,,,,,
常用指标,总资产报酬率(ROA),8.089843,4.274025,2.13498,7.286273,8.539564,4.776336,2.620393,4.992539,8.652657,4.714969,2.066821,-5.285394,-2.715382,-1.851175,0.081733,0.641793,1.421058,1.108824,-0.091166,-1.728592,-2.430967,-3.905077,-3.109515,9.398561,7.342652,3.378033,0.892718,9.283096,7.546281,3.269939,0.894148,9.340789,7.059042,3.216632,0.795391,9.267731,6.885498,3.067511,0.871499,10.396642,7.852527,3.206095,0.265139,11.200719,8.465626,3.425872,0.669454,8.648475,10.088068,2.80669,0.731812,18.303476,12.543039,5.43258,1.069679,15.097111,12.210126,4.506293,1.200613,12.570876,10.004259,4.350764,1.239855,11.025768,8.528465,2.600023,0.252572,5.05522,2.609951,-0.419534,0.074024,7.631726,6.491264,2.41148,-0.224412,7.036714,6.678461,2.071526,-0.413954,7.063688,6.674547,1.939402,-0.608282,9.151452,9.042806,2.935289,-0.43029,6.2085,3.747015,-0.927687,-1.449483,7.003769,5.782547,1.658406,-1.424448,8.548816,2.334056,6.63206,2.125994,5.581602,2.985006,8.708618,3.959425,20.71396,44.513065,42.667351,34.830755
常用指标,毛利率,52.970697,48.065282,46.908076,50.502563,53.11686,49.597914,51.382768,49.709701,51.482961,48.350385,44.53154,3.942748,7.697017,5.428775,25.827245,32.750087,36.904707,38.677637,20.389485,26.031674,15.243844,-12.883965,-69.997266,43.450404,43.206172,40.287254,31.813682,42.577565,42.784857,39.895926,34.084952,42.617459,43.95458,41.898501,31.917205,41.217792,43.937257,40.027648,33.368603,40.67423,44.094998,39.443785,27.247609,45.266072,45.549238,41.340278,33.961407,43.253083,46.450904,40.495057,35.831176,46.800009,45.935589,43.857417,35.367807,44.142458,48.279534,42.610954,33.224452,46.86095,46.731729,42.182305,33.692021,44.271645,43.302323,37.23064,28.850478,36.750646,33.916513,27.852595,28.007282,39.814793,44.07073,38.38267,29.07487,46.203046,46.626202,41.879955,32.463754,43.747009,46.764568,41.019749,25.658764,46.588571,47.931045,44.668139,33.478247,48.076487,47.539756,32.319929,27.627034,49.153203,48.440545,44.173381,24.54379,50.165353,48.129349,47.596866,79.266151,53.583433,50.434402,52.619188,60.284542,76.324247,74.617031,72.37891,75.371243
常用指标,销售净利率,29.488688,24.30062,24.245761,15.944284,27.214943,22.83762,26.098188,8.659596,28.014405,25.295854,24.909453,-47.132947,-31.907248,-34.917081,-4.558346,-4.289274,2.569367,3.87313,-7.828243,-16.088292,-28.361377,-87.424963,-141.802522,20.393204,21.323558,14.560406,7.547051,19.47116,19.899365,13.325044,6.918007,18.20468,17.626384,12.003583,6.519149,17.94755,17.136237,11.847539,6.138737,17.920104,16.529149,11.412236,1.003396,18.921734,18.186859,12.578046,5.125506,13.683731,17.488576,7.909469,3.953964,19.845556,17.018847,11.960074,5.481172,15.9483,16.335277,8.812278,5.844508,14.916715,15.356445,10.449204,6.048903,13.857063,14.290686,5.564826,-3.692986,5.432148,1.86048,-11.111635,-6.875223,9.884439,12.534276,6.558515,-10.193599,11.028156,14.237359,6.571359,-11.397033,13.30522,18.189158,8.914815,-14.159559,16.12775,19.85254,11.933388,-7.648586,20.128847,19.868654,-9.281223,-30.27095,17.071623,17.554896,7.097074,-36.541686,21.66698,14.926721,21.340337,12.945382,24.553038,33.145408,42.329075,53.991317,60.377875,57.531631,57.282816,56.987839
常用指标,期间费用率,17.086391,17.932735,17.78019,20.361126,18.285653,19.280374,19.13432,19.336544,17.576186,19.305596,19.206818,44.531524,39.556802,40.567863,30.435016,32.776034,29.101051,27.679962,32.081852,38.467029,37.870747,57.729775,71.744643,15.911769,15.358721,19.053236,22.345555,17.006843,17.129634,21.186758,23.818095,18.404794,21.163291,26.529607,23.015008,21.37586,19.782311,22.044383,21.720254,19.456063,18.355762,21.51376,21.052106,18.189173,19.611022,21.75766,23.566862,22.546047,21.578625,27.005023,26.467647,18.3148,21.10658,25.029826,24.192406,20.42887,24.154258,26.204255,23.6139,24.004259,23.837973,24.829188,21.840796,22.692649,22.100548,26.301087,27.921479,24.514359,26.665632,34.151968,30.182327,23.548135,24.924843,25.845762,35.364656,28.541504,25.619675,29.318997,39.544313,23.664431,22.162291,27.771244,37.740156,22.87536,20.901205,26.996154,38.019107,29.089774,32.073421,49.961307,54.28636,26.932531,23.991259,31.345307,56.356849,20.936193,24.641739,17.585683,54.762095,22.836069,8.447581,6.933741,7.354712,8.864646,8.664592,6.902545,6.844085
常用指标,资产负债率,25.81956,28.559321,24.724022,25.556627,25.593462,25.447842,24.632165,26.125693,25.861266,25.225959,24.953704,25.8413,24.536491,29.071665,27.376287,27.743737,26.936242,27.135968,26.603092,26.16285,26.498933,26.013787,16.1476,17.161109,17.163997,17.218928,16.501552,17.384984,16.775807,17.089803,18.351038,17.799298,18.011168,18.559701,20.218065,21.660391,26.693007,22.267754,20.280322,21.014047,19.711789,15.426337,15.704737,18.087902,17.272937,15.134614,11.871312,16.934834,16.296885,20.283729,15.069332,18.396314,21.482788,19.998693,24.339879,25.238129,26.113179,26.793131,22.783746,32.835701,33.782924,34.692759,36.023974,37.330099,39.579208,42.712071,43.904902,42.222076,45.597605,46.809711,42.449192,43.712895,45.882334,46.286079,46.088945,40.611315,35.309309,35.367087,35.106954,28.504536,27.886726,29.504301,26.908286,24.361935,28.65621,30.260664,32.160774,25.50167,23.368469,27.531326,23.563229,21.217092,17.127639,17.177055,22.660954,23.544103,17.263185,7.480624,11.63888,12.490702,7.363209,15.671559,4.152958,4.917131,33.1504,33.891518,42.965992
每股指标,基本每股收益,0.4445,0.2302,0.1118,0.4453,0.4629,0.2515,0.1412,0.432,0.4957,0.2762,0.1331,-0.2765,-0.1515,-0.1112,0.0084,0.0343,0.086,0.0658,0.0023,-0.0731,-0.1474,-0.2462,-0.182,0.4292,0.3536,0.1463,0.0368,0.3971,0.3204,0.1329,0.0349,0.3731,0.2875,0.1191,0.0313,0.3629,0.2746,0.1127,0.0304,0.3724,0.2687,0.1041,0.0049,0.3596,0.2682,0.1021,0.0375,0.4856,0.4706,0.1254,0.0295,0.8029,0.5426,0.2187,0.0417,0.617,0.4894,0.1478,0.0394,0.4689,0.3665,0.1476,0.0353,0.3566,0.2733,0.0591,-0.0159,0.0949,0.02,-0.0788,-0.0249,0.1971,0.19,0.05,-0.03,0.1754,0.18,0.04,-0.02,0.191,,0.0422,,0.39,0.37,0.1136,,0.273,,-0.0335,,0.22,,0.04,,0.28,0.07,0.28,,0.22,,0.31,,0.634,,,
每股指标,稀释每股收益,0.4445,0.2302,0.1118,0.4453,0.4629,0.2515,0.1412,0.432,0.4957,0.2762,0.1331,-0.2765,-0.1515,-0.1112,0.0084,0.0343,0.086,0.0658,0.0023,-0.0731,-0.1474,-0.2462,-0.182,0.4292,0.3536,0.1463,0.0368,0.3971,0.3204,0.1329,0.0349,0.3731,0.2875,0.1191,0.0313,0.3629,0.2746,0.1127,0.0304,0.3724,0.2687,0.1041,0.0049,0.3596,0.2682,0.1021,0.0375,0.4856,0.4706,0.1254,0.0295,0.8029,0.5426,0.2187,0.0417,0.617,0.4894,0.1478,0.0394,0.4689,0.3665,0.1476,0.0353,0.3566,0.2733,0.0591,-0.0159,0.0949,0.02,-0.0788,-0.0249,0.1971,0.19,0.05,-0.03,0.1754,0.18,0.04,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
