常用指标,每股净资产,4.431994,5.708618,5.888549,6.042571,6.231671,7.046004,7.179795,7.265454,7.175622,7.557919,7.847881,7.991557,8.017884,9.374473,9.397051,9.557173,9.522603,9.471514,9.232461,9.540146,9.460974,8.576085,8.166152,8.251547,8.368523,7.599197,7.298265,7.483009,7.207429,6.576267,6.563899,6.560483,6.344209,5.848756,5.500182,5.434822,5.327665,4.836999,4.68759,4.675022,4.641398,4.122886,3.980869,3.937746,3.867048,3.599543,3.475541,3.373543,3.281616,3.068491,2.920176,2.806222,2.739376,2.416177,2.338684,2.965003,2.912262,2.600458,2.524164,4.277017,4.252924,3.804593,3.705634,3.481143,3.372283,2.246196,2.191379,2.188859,2.130339,1.974616,1.946012,3.894189,3.768572,2.900686,2.616651,2.725039,2.687808,2.438181,2.359879,2.3936,2.370143,2.215014,2.150572,1.842837,1.709241,1.654951,1.580282,1.405857,1.357892,1.718703,1.677392,2.744792,2.65824,2.462244,2.413612,2.244398,2.19982,2.27226,2.48481,1.855986,1.753668,1.931602,1.861542,3.270675,3.016501,,1.575537,1.536814,3.476709,2.474231
常用指标,每股现金流,1.555274,0.605929,0.317927,0.024365,0.667128,0.207438,-0.35239,-0.657582,0.417291,0.288302,0.011077,-0.973243,-0.070063,-0.276504,-0.756176,-1.387822,2.345573,0.16627,0.12049,-0.38341,2.587069,-0.272852,-1.169829,-1.559059,-0.632516,-0.451,-1.041598,-0.077709,-1.217126,-2.521974,-1.126914,-0.803212,-0.938573,-1.083248,-2.156239,-0.915319,0.536683,1.241354,-0.09628,-0.170336,-0.228171,1.173596,0.020981,-0.211417,-0.355978,-0.583824,-0.810158,-0.014946,0.989888,0.77406,0.119458,0.158932,0.983013,0.522044,-0.085576,-0.154548,-0.311284,-0.832909,-0.841353,-1.387081,-1.725376,-1.909149,-1.885249,-1.05369,2.335113,1.117172,0.478588,0.127755,0.429352,0.533007,0.192488,-0.090204,0.558055,-0.010247,-0.055573,-0.085663,0.217294,0.148534,0.023443,0.058502,0.497073,0.428785,0.22379,-0.005725,-0.0489,0.083727,0.048435,0.040492,0.129649,0.10952,0.016833,0.071473,0.473313,,0.096133,,0.095578,0.020859,0.136245,0.084434,0.19394,0.095694,0.086474,0.036507,,,,,,
常用指标,净资产收益率(ROE),-34.44,-9.36,-5.9,-2.96,-16.18,-4.28,-1.95,-0.57,-9.9,-4.98,-1.92,-0.44,-14.54,0.16,0.13,0.22,4.73,4.39,2.01,1.15,17.47,7.56,3.19,1.24,19.33,9.86,4.63,1.97,18.98,9.54,3.8,2.05,18.05,10.23,3.85,1.71,16.84,7.38,4.1,1.57,15.35,8.55,4.91,1.82,18.4,11.23,7.74,2.75,20.16,13.7,8.73,2.41,21.35,9.52,6.23,1.77,21.58,10.92,7.96,1.96,25.71,14.8,12.16,3.11,17.08,,7.94,,17.65,,8.6,,21.22,,4.15,,19.0,,7.8,0.98,20.92,,11.39,,21.02,,15.03,,17.3,,12.72,,24.16,,,,17.91,9.86,12.16,,8.57,,12.07,,,,,,,
常用指标,总资产报酬率(ROA),-4.213976,-0.590288,-0.41368,-0.169479,-0.723117,0.327534,0.457086,0.288003,-0.274734,0.078617,0.352862,0.240003,-1.233739,0.78324,0.513579,0.357425,3.455546,2.102728,1.010691,0.462305,6.336919,2.445254,1.139235,0.497413,6.633762,3.651952,1.95937,0.76627,7.121674,3.665607,1.933884,0.888329,8.037114,4.305667,2.066511,0.931654,7.972824,3.665566,2.275347,0.981527,7.819451,4.349347,2.629446,0.912878,9.430175,5.330489,3.864615,1.360535,9.406701,6.053296,3.972217,1.058961,8.533028,3.917551,2.691143,0.768518,8.439522,4.189256,3.147255,0.842894,11.755385,6.252255,5.64593,1.546081,8.552671,4.034245,2.561432,0.638127,11.007096,5.143472,4.0621,0.329013,9.303263,2.770393,0.959592,0.367877,13.022611,5.776085,3.860945,0.644131,11.759493,8.562088,6.436686,1.164556,11.580246,10.148405,8.451812,2.108456,10.575861,8.918622,6.889667,2.160057,16.179399,8.276984,6.395501,1.257571,27.409288,7.481133,9.250463,3.990445,6.877834,3.527479,9.326001,7.402389,10.018834,,1.747359,16.256099,28.979045,27.445396
常用指标,毛利率,9.288267,8.223575,6.900031,5.413409,13.054799,12.877643,13.843304,20.32346,18.971266,21.455587,19.525917,20.150883,22.835881,19.586587,24.700462,31.225546,26.145264,29.990003,33.319381,47.264386,49.864161,57.211193,54.879713,64.779953,56.582794,62.592729,65.379463,62.233658,60.349218,60.879905,56.721547,63.602352,50.252252,49.606091,48.479514,45.573406,53.25832,46.526982,45.896169,46.896843,53.18881,50.975534,51.867522,53.039733,56.964968,59.033489,58.797888,53.178264,52.989322,55.391507,56.061395,46.937367,51.984709,53.506511,54.476991,50.911518,53.333181,54.219687,54.913795,48.851472,51.080183,50.82493,51.265764,49.171263,46.085684,46.107012,39.551131,28.801871,47.181654,56.928877,56.045175,51.016668,56.198553,52.616693,41.093572,30.778456,41.710179,49.398388,47.536677,49.638408,48.62417,49.949935,49.830431,49.048548,46.642647,52.563815,51.988966,52.651942,46.464025,42.051312,32.389987,48.845695,53.967426,37.828788,57.012273,19.960338,65.593529,31.042516,32.454009,23.036892,30.783364,36.946065,30.534595,24.816417,31.64101,26.172236,22.277562,36.209169,33.271192,32.594645
常用指标,销售净利率,-60.606289,-32.0622,-32.51318,-32.76535,-17.866818,-10.363348,-6.299363,-6.37164,-15.131664,-12.80123,-7.096879,-1.360441,-16.631004,3.020859,4.576043,6.025006,6.971692,11.058213,10.280192,10.905301,19.205179,16.278057,12.015663,11.370999,23.893944,22.848832,16.516939,15.77488,23.46028,21.916285,15.621481,16.27429,22.008024,24.925984,13.074487,13.196733,20.605167,16.479678,14.923104,11.635659,16.265272,16.407773,15.747791,13.290337,18.200405,16.515899,16.088057,13.738178,17.6022,18.755539,18.699072,12.090315,18.204158,16.725857,16.947123,10.791537,18.969336,17.736633,19.326995,12.942444,19.220445,21.275465,22.258017,17.845944,17.014867,29.76322,37.893119,29.17363,33.492559,32.675942,59.0229,8.111653,46.494703,21.682929,15.645485,5.394103,37.693662,50.479354,65.441814,16.265263,72.98772,62.843962,79.909422,23.803319,59.915154,64.624961,87.434136,41.425923,47.093887,57.288687,84.470317,27.88223,48.027554,46.069205,39.234933,42.539237,96.871356,106.542841,62.892334,26.992778,20.165871,21.642058,45.205751,87.768458,38.342653,18.6548,15.843942,31.112412,48.264745,42.312488
常用指标,期间费用率,21.650848,27.914419,27.491506,28.563662,14.286577,17.224214,15.156361,19.728763,14.072383,15.641089,15.312254,18.500248,11.476559,13.117586,15.510489,18.548492,8.581557,9.11994,11.050474,14.764638,9.233327,11.963159,12.697706,13.414665,10.786237,15.786465,16.441438,16.578808,12.849225,13.787911,15.293357,19.069426,12.452688,15.933166,13.594848,13.520857,11.739914,13.763307,13.312016,13.987479,12.94023,13.586369,13.920303,15.894391,12.401859,12.759078,11.613626,13.282062,12.726066,13.422427,14.194596,16.963647,14.32324,20.126323,20.283278,24.228371,15.553532,19.215706,17.950143,19.734572,13.002638,17.412449,15.970439,17.322825,15.751091,19.4499,20.326298,30.482286,20.859869,41.239981,41.905514,53.209785,37.141201,57.025559,70.022998,39.896849,16.716949,23.815236,24.120628,28.618856,26.019819,25.33562,26.680413,29.483332,27.832654,30.2741,32.856509,33.303383,44.386523,45.769567,56.874516,33.513224,36.488252,24.991566,34.957138,37.91111,15.27763,29.877415,34.975201,20.851834,19.902065,26.400431,15.126391,6.512676,15.316113,9.053068,21.636269,14.371331,14.61406,9.342584
常用指标,资产负债率,80.595197,77.235803,77.09749,76.57279,76.425174,76.200774,76.091796,76.493913,76.811946,76.804721,75.912287,74.506002,74.389097,74.453052,74.256957,73.989648,74.839443,75.594508,76.31816,75.789327,75.826026,76.067968,77.155232,76.161928,74.976723,76.891308,76.702729,76.793927,73.76922,74.35748,73.283314,71.465112,69.891067,73.230901,71.594785,68.843158,67.121496,67.229885,64.529779,64.411857,63.409833,67.138349,66.050649,65.182749,66.01046,68.160154,67.719861,68.184463,68.529701,70.255773,71.641068,69.910967,69.952789,72.411242,71.959613,71.714937,71.169848,73.57786,72.327004,72.673139,69.693413,70.535782,67.935379,68.623835,62.758856,54.346708,53.820419,51.868277,50.446144,53.686445,54.64452,56.107844,54.238737,57.09879,56.007214,51.109193,48.491007,56.012026,54.724457,47.845696,43.888811,34.742958,38.520472,39.939326,42.665223,38.855171,38.643255,38.665304,39.304631,43.218801,42.109666,44.20982,43.447995,40.002766,44.758247,45.050663,41.865181,28.888811,26.184631,39.311537,42.458493,34.683308,33.596645,25.478039,27.847379,,39.211836,40.797909,42.152735,48.799326
每股指标,基本每股收益,-1.84,-0.5577,-0.3568,-0.1812,-1.1,-0.3069,-0.141,-0.0438,-0.7916,-0.4164,-0.1625,-0.0369,-1.3296,0.0158,0.0132,0.0219,0.4727,0.4253,0.1971,0.1122,1.5633,0.6448,0.2606,0.1023,1.5044,0.7311,0.3425,0.1461,1.2907,0.6205,0.2455,0.1366,1.0533,0.5765,0.2113,0.0923,0.8395,0.3555,0.1925,0.0732,0.637,0.3426,0.1945,0.071,0.6566,0.387,0.2631,0.0916,0.6062,0.3994,0.2501,0.067,0.5294,0.222,0.1437,0.04,0.4369,0.208,0.15,0.047,0.5434,0.296,0.241,0.107,0.551,0.224,0.173,0.055,0.35,0.199,0.166,0.018,0.66,0.191,0.112,0.02,0.5,0.268,0.19,0.02,0.439,,0.219,,0.321,,0.221,,0.22,0.186,0.201,,0.604,,,,0.403,0.214,0.243,,0.154,,0.213,,0.386,,,,,
每股指标,稀释每股收益,-1.84,-0.5577,-0.3568,-0.1812,-1.1,-0.3069,-0.141,-0.0438,-0.7916,-0.4164,-0.1625,-0.0369,-1.3296,0.0158,0.0132,0.0219,0.4727,0.4253,0.1971,0.1122,1.5633,0.6448,0.2606,0.1023,1.5044,0.7311,0.3425,0.1461,1.2907,0.6205,0.2455,0.1366,1.0533,0.5765,0.2113,0.0923,0.8395,0.3555,0.1925,0.0732,0.637,0.3426,0.1945,0.071,0.6566,0.387,0.2631,0.0916,0.6062,0.3994,0.2501,0.067,0.5294,0.222,0.1437,0.04,0.4369,0.208,0.15,0.047,0.5434,0.296,0.241,0.107,0.551,0.224,0.173,0.055,0.35,0.199,0.166,0.018,0.66,0.171,0.098,0.02,0.445,0.268,0.19,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,摊薄每股收益_最新股数,-1.803501,-0.543283,-0.356782,-0.176517,-1.0777,-0.292471,-0.131401,-0.043791,-0.807742,-0.416377,-0.162483,-0.037655,-1.356772,0.01568,0.013119,0.021934,0.472658,0.425402,0.197087,0.112161,1.57822,0.652882,0.265967,0.104379,1.535266,0.746155,0.349558,0.149136,1.317391,0.633286,0.25054,0.139454,1.07533,0.588555,0.215691,0.094178,0.857007,0.362911,0.196542,0.074754,0.577358,0.309946,0.175971,0.064208,0.594004,0.35006,0.238042,0.082859,0.548447,0.361312,0.226257,0.060489,0.47896,0.200604,0.129978,0.036208,0.395279,0.188403,0.135727,0.032484,0.378147,0.205795,0.168039,0.041253,0.212195,0.072997,0.056427,0.017778,0.11414,0.064757,0.054185,0.005718,0.093355,0.027587,0.015543,0.003224,0.072268,0.037055,0.02623,0.003242,0.059742,0.038306,0.029397,0.003983,0.041812,0.034756,0.028715,0.006243,0.028577,0.024203,0.020085,0.004814,0.033621,0.014597,0.011892,0.002479,0.050568,0.011881,0.011538,0.004399,0.006635,0.003012,0.009179,0.007265,0.007618,0.001594,0.000684,0.006089,0.008715,0.007066
每股指标,摊薄每股净资产_期末股数,4.431994,5.708618,5.888549,6.042571,6.231671,7.046004,7.179795,7.265454,7.175622,7.557919,7.847881,7.991557,8.017884,9.374473,9.397051,9.557173,9.522603,9.471514,9.232461,9.540146,9.460974,8.576085,8.166152,8.251547,8.368523,7.599197,7.298265,7.483009,7.207429,6.576267,6.563899,6.560483,6.344209,5.848756,5.500182,5.434822,5.327665,4.836999,4.68759,4.675022,4.641398,4.122886,3.980869,3.937746,3.867048,3.599543,3.475541,3.373543,3.281616,3.068491,2.920176,2.806222,2.739376,2.416177,2.338684,2.965003,2.912262,2.600458,2.524164,4.277017,4.252924,3.804593,3.705634,3.481143,3.372283,2.246196,2.191379,2.188859,2.130339,1.974616,1.946012,3.894189,3.768572,2.900686,2.616651,2.725039,2.687808,2.438181,2.359879,2.3936,2.370143,2.215014,2.150572,1.842837,1.709241,1.654951,1.580282,1.405857,1.357892,1.718703,1.677392,2.744792,2.65824,2.462244,2.413612,2.244398,2.19982,2.27226,2.48481,1.855986,1.753668,1.931602,1.861542,3.270675,3.016501,,1.575537,1.536814,3.476709,2.474231
