常用指标,每股净资产,5.560752,5.436707,5.328229,5.223447,5.078661,4.989898,4.769338,4.692854,4.595193,4.543266,4.42453,4.336104,4.189105,4.146359,3.984879,3.91749,3.785628,3.74716,3.572174,3.489805,3.399843,3.348823,3.216512,3.147029,2.277381,2.246293,4.530528,4.619002,4.523722,4.446782,4.786463,4.763298,4.455815,4.413259,3.843298,3.801519,3.759759,3.726218,3.686608,3.649597,3.655749,3.632517,3.110045,3.07725,6.042456,5.996656,5.949725,5.933455,5.854985,5.803646,5.824277,5.760718,5.620534,5.508898,5.348614,5.187532,9.989798,9.803899,9.475619,9.189272,9.068118,8.896913,8.683033,8.367762,8.28514,8.121856,7.888948,4.782813,4.693326,4.580622,4.314462,4.19355,2.079879,1.95703,,,,17.754834,12.116139
常用指标,每股现金流,0.105338,0.516858,0.456031,0.170262,0.037849,0.82287,0.582572,0.26847,-0.037091,0.383217,0.228578,0.058212,-0.129594,0.591269,0.32915,0.160336,0.005417,0.185004,0.063415,-0.029729,-0.078153,0.45113,0.376115,0.258192,0.061297,-0.201411,-0.44396,-0.397671,-0.490561,0.270243,-0.267046,-0.082189,-0.373836,0.349961,0.272982,0.09894,0.044043,0.085531,-0.02153,-0.068916,-0.031001,0.158299,0.094435,0.069162,0.078277,-0.0194,-0.029104,-0.017874,-0.212529,-0.025912,0.107283,0.121712,0.022707,0.012863,0.156289,0.114005,0.20431,-0.490801,0.00386,0.034161,-0.059606,0.467196,0.404576,-0.016907,-0.318531,1.022099,0.848411,0.022692,-0.104989,0.180402,0.061449,0.233521,0.694489,1.812703,,,,7.603116,4.27445
常用指标,净资产收益率(ROE),2.34,9.92,7.67,4.66,1.82,9.79,6.33,3.4,1.23,9.67,6.75,4.62,1.07,10.58,6.41,4.74,1.08,11.58,6.78,4.36,2.6,33.57,29.97,26.14,1.8,-65.56,1.86,3.8,1.72,-5.06,3.45,2.85,0.96,4.11,3.09,1.98,0.89,3.3,2.26,1.26,0.62,5.02,4.22,3.31,0.75,4.28,3.34,3.05,0.88,7.04,6.42,6.46,1.79,11.91,8.65,5.76,1.88,11.61,8.39,5.4,1.91,11.5,9.05,5.38,1.99,16.34,,7.77,,22.3,,17.84,,45.0,,,,39.75,43.31
常用指标,总资产报酬率(ROA),1.99077,7.179212,5.366756,3.162711,1.183691,6.538659,4.084661,2.262658,0.794778,6.462795,4.464896,3.13774,0.635854,6.417833,4.067128,2.900735,0.637716,6.743083,3.703935,2.451972,0.932068,17.931008,15.436521,14.2707,0.633227,-35.819998,1.601135,2.669639,1.309135,0.419899,2.892785,2.274302,0.730483,2.53641,2.628057,1.741516,0.729907,2.998428,2.247794,1.303546,0.522894,3.624851,2.850991,2.181975,0.606112,2.856777,2.11589,2.06647,0.56121,4.694566,4.270616,4.126077,1.27389,8.450372,6.098572,4.242935,1.433243,8.428377,5.96068,4.039824,1.3339,8.008469,6.459015,4.239807,1.533959,9.509862,7.776345,5.095269,1.332945,9.706793,7.528327,4.897558,2.494678,16.874488,,,,12.290276,9.909248
常用指标,毛利率,33.049112,30.043633,30.528506,30.320068,29.167929,25.291837,25.55845,23.580238,24.715381,25.492924,27.2293,25.286542,22.731553,25.273884,23.354898,22.911544,21.706576,25.062208,24.959602,24.614412,27.122453,29.342013,27.174443,28.77675,29.28898,13.671945,19.315914,21.317983,26.519689,25.269651,24.504319,22.353091,19.099996,24.162956,23.186573,28.883535,26.951071,27.297565,29.962714,29.508083,25.401921,19.216541,18.109679,21.407863,18.208482,19.764336,20.759831,23.429467,25.350991,22.363844,24.738496,26.966096,27.757234,25.443891,24.83549,24.667762,24.458503,23.375895,24.175188,24.005438,21.352948,26.043153,26.805107,26.199018,23.863445,23.909701,22.711829,22.304694,19.089985,23.352137,20.836108,23.270527,21.900288,23.304413,20.914516,20.189789,20.327178,21.560829,22.028959
常用指标,销售净利率,20.821038,18.042588,18.972898,18.546159,15.800009,13.600502,13.051699,10.812665,9.233296,12.469024,13.420032,12.69693,7.933523,14.776194,12.165441,13.969608,7.861243,13.572339,13.400624,12.586455,13.226082,37.726798,48.265787,67.184549,11.792029,-101.824584,3.266468,14.69648,18.242725,-7.43762,10.737912,10.26022,7.343565,8.721678,10.141272,11.034275,10.809503,7.778009,9.501291,8.557722,6.619029,6.97788,7.314719,8.566343,4.820474,4.675568,5.540036,7.504216,5.382678,6.9775,9.721982,13.378276,10.496302,11.741688,13.130412,13.444457,9.841512,11.149355,12.663533,12.70231,8.791266,13.519407,15.01335,14.212179,11.634263,12.886192,14.028935,12.535157,7.854525,11.75435,9.625405,11.604447,8.599414,10.601862,8.653905,8.530846,7.416131,8.0546,8.398099
常用指标,期间费用率,7.416551,9.144503,9.362721,9.903556,10.97328,9.123967,10.418163,10.712434,12.883882,9.163944,10.65395,9.824004,12.754167,9.29137,10.88089,9.740552,9.389056,8.608517,8.147846,8.731286,10.204718,9.975735,11.119972,12.685026,18.7373,12.809571,8.209955,8.957019,10.885869,11.99777,10.492197,8.525161,10.364973,13.938281,12.972981,15.517278,14.559261,14.166736,15.624845,16.147348,16.077962,10.664107,11.322143,11.411397,13.843621,13.467309,14.886519,15.521041,18.876784,13.445405,13.43556,11.488419,14.974325,11.014124,10.08125,8.879123,12.23314,8.816903,9.471561,9.076671,10.955958,10.383214,9.264751,9.645703,9.904085,7.82207,7.783368,7.854759,9.679569,10.909706,10.079357,10.897306,11.466875,8.169433,8.586847,8.043517,9.881062,9.51783,10.840265
常用指标,资产负债率,30.05347,31.238473,34.247636,36.870552,40.134881,41.188574,42.400618,40.635505,39.848133,41.682262,43.043219,40.994678,42.418435,43.324958,41.077519,41.22235,41.163765,43.591077,45.905852,44.198284,43.248093,44.280974,43.556892,44.889302,64.525993,63.283318,47.429665,46.033454,46.335098,47.37205,41.940116,42.192223,51.905234,48.650241,34.728734,33.274481,33.199239,33.908379,31.535161,34.282891,33.64213,35.846235,42.643023,45.268087,47.170136,48.379866,49.645236,48.866303,46.666682,43.600542,42.140752,38.986527,38.670629,39.267697,38.075463,37.215468,38.628871,39.521314,38.557517,39.274913,39.437745,41.901113,41.175563,39.942483,39.941954,44.136268,44.352714,56.5971,59.17107,60.423835,57.609208,60.870637,77.428203,72.618861,,,,76.169157,79.332806
每股指标,基本每股收益,0.1246,0.502,0.3848,0.2304,0.0888,0.449,0.2861,0.1515,0.0539,0.404,0.2781,0.1881,0.0428,0.4,0.2369,0.1702,0.0387,0.391,0.2233,0.1417,0.0893,0.938,0.7444,0.6623,0.0416,-2.1899,0.0835,0.1721,0.0773,-0.2002,0.1571,0.1265,0.043,0.157,0.117,0.0746,0.033,0.121,0.083,0.046,0.023,0.159,0.1288,0.101,0.0453,0.123,0.1961,0.18,0.05,0.397,0.36,0.33,0.1,0.59,0.44,0.3,0.19,0.54,0.78,0.49,0.17,0.98,0.761,0.4459,0.16,0.94,0.76,0.402,0.108,0.75,0.41,0.383,0.115,0.69,,,,5.9,4.3
每股指标,稀释每股收益,0.1246,0.502,0.3848,0.2304,0.0888,0.449,0.2861,0.1515,0.0539,0.404,0.2781,0.1881,0.0428,0.4,0.2369,0.1702,0.0387,0.391,0.2233,0.1417,0.0893,0.938,0.7444,0.6623,0.0416,-2.1899,0.0835,0.1721,0.0773,-0.2002,0.1571,0.1265,0.043,0.157,0.117,0.0746,0.033,0.121,0.083,0.046,0.023,0.159,0.1288,0.101,0.0453,0.123,0.1961,0.18,0.05,0.397,0.36,0.33,0.1,0.59,0.44,0.3,0.19,0.54,0.78,0.49,0.17,0.98,0.761,0.4459,0.16,0.94,0.76,0.402,0.108,0.75,0.41,0.383,0.0862,0.69,,,,5.9,4.3
每股指标,摊薄每股收益_最新股数,0.124555,0.501705,0.384757,0.230375,0.088759,0.454035,0.290008,0.153549,0.054664,0.40956,0.281959,0.190664,0.043373,0.405095,0.240173,0.172553,0.039274,0.396686,0.226343,0.143666,0.052542,0.914138,0.754554,0.684046,0.031269,-2.219907,0.084612,0.174467,0.078394,-0.192996,0.15145,0.11877,0.036939,0.116869,0.087367,0.05571,0.024863,0.090689,0.061863,0.034463,0.016785,0.102065,0.080024,0.062626,0.014076,0.076428,0.060938,0.055865,0.01594,0.123475,0.112607,0.101794,0.030923,0.182276,0.137082,0.092778,0.028884,0.168142,0.120993,0.076501,0.026601,0.151807,0.118269,0.069283,0.02537,0.131529,0.101213,0.053584,0.014435,0.089854,0.054392,0.038283,0.012271,0.068649,0.042289,0.029143,0.011261,0.041161,0.030035
每股指标,摊薄每股净资产_期末股数,5.560752,5.436707,5.328229,5.223447,5.078661,4.989898,4.769338,4.692854,4.595193,4.543266,4.42453,4.336104,4.189105,4.146359,3.984879,3.91749,3.785628,3.74716,3.572174,3.489805,3.399843,3.348823,3.216512,3.147029,2.277381,2.246293,4.530528,4.619002,4.523722,4.446782,4.786463,4.763298,4.455815,4.413259,3.843298,3.801519,3.759759,3.726218,3.686608,3.649597,3.655749,3.632517,3.110045,3.07725,6.042456,5.996656,5.949725,5.933455,5.854985,5.803646,5.824277,5.760718,5.620534,5.508898,5.348614,5.187532,9.989798,9.803899,9.475619,9.189272,9.068118,8.896913,8.683033,8.367762,8.28514,8.121856,7.888948,4.782813,4.693326,4.580622,4.314462,4.19355,2.079879,1.95703,,,,17.754834,12.116139
每股指标,调整每股净资产_期末股数,5.165977,5.076668,4.965335,4.858195,4.710881,4.632454,4.413216,4.320772,4.213471,4.15367,4.029062,3.931605,3.757126,3.71679,3.556728,3.492365,3.35125,3.3144,3.140519,3.060136,2.971751,2.918992,2.776528,2.710921,1.744607,1.712754,3.621376,3.70596,3.640895,3.583676,2.876732,2.82444,2.184701,2.139997,2.69476,2.651124,2.607742,2.571658,2.543802,2.505817,2.514234,2.489032,2.780806,2.6669,5.22321,5.166974,5.117764,5.096114,5.013203,4.959423,4.949011,5.02928,4.909531,4.794094,4.642651,4.47777,8.562673,8.369174,8.051139,7.754745,7.745931,7.767259,7.58166,7.541776,7.335769,7.167794,7.163457,4.198535,4.105982,3.990001,3.723354,3.612402,1.287088,1.186519,,,,13.532985,10.041898
每股指标,每股净资产_最新股数,5.560752,5.436707,5.328229,5.223447,5.078661,4.989898,4.834717,4.757186,4.658185,4.605546,4.485183,4.395545,4.246531,4.203198,4.039505,3.971192,3.837522,3.798527,3.621143,3.537644,3.446449,3.39473,3.260605,3.19017,2.3086,2.277086,4.592634,4.682321,4.585734,4.50774,4.852077,4.828595,3.851234,3.814452,2.870788,2.839581,2.808388,2.783334,2.753747,2.726101,2.730696,2.713343,1.93292,1.912538,1.87772,1.863487,1.848903,1.843847,1.819462,1.803509,1.80992,1.790168,1.746606,1.711914,1.662105,1.612049,1.552187,1.523302,1.472295,1.427803,1.408979,1.382377,1.349145,1.300159,1.287322,1.261951,1.225762,0.637224,0.625301,0.610285,0.574824,0.558715,0.207767,0.195495,,,,0.123938,0.084577
每股指标,每股经营现金流,0.105338,0.516858,0.456031,0.170262,0.037849,0.82287,0.582572,0.26847,-0.037091,0.383217,0.228578,0.058212,-0.129594,0.591269,0.32915,0.160336,0.005417,0.185004,0.063415,-0.029729,-0.078153,0.45113,0.376115,0.258192,0.061297,-0.201411,-0.44396,-0.397671,-0.490561,0.270243,-0.267046,-0.082189,-0.373836,0.349961,0.272982,0.09894,0.044043,0.085531,-0.02153,-0.068916,-0.031001,0.158299,0.094435,0.069162,0.078277,-0.0194,-0.029104,-0.017874,-0.212529,-0.025912,0.107283,0.121712,0.022707,0.012863,0.156289,0.114005,0.20431,-0.490801,0.00386,0.034161,-0.059606,0.467196,0.404576,-0.016907,-0.318531,1.022099,0.848411,0.022692,-0.104989,0.180402,0.061449,0.233521,0.694489,1.812703,,,,7.603116,4.27445
每股指标,每股现金流量净额,0.064424,0.37771,0.340978,0.155982,-0.001439,1.116519,-0.166713,-0.045362,-0.073681,-0.070485,0.187459,0.050099,-0.1328,0.412294,0.221005,0.121824,-0.115748,0.141648,0.057432,-0.042924,-0.088935,0.059989,-0.040225,-0.027466,-0.08463,-0.360921,-0.365748,-0.384494,-0.446291,0.226982,-0.090697,0.105919,-0.167266,0.158794,0.023124,-0.078948,-0.023066,-0.015299,-0.049813,-0.10157,-0.047743,0.254612,0.018988,0.030105,0.059717,-0.537659,-0.277816,-0.114846,-0.248546,-0.372374,-0.363094,-0.308204,-0.163633,-0.373468,-0.335294,-0.268503,-0.127308,-1.871957,-1.329489,-1.055126,-0.458187,-0.539903,-0.423559,-0.029054,-0.16342,3.592966,3.604955,-0.542303,-0.239337,1.868221,1.687107,3.137529,1.897329,0.272492,,,,-1.075037,2.493187
每股指标,每股企业自由现金流量,,0.128692,,-0.080251,,0.054585,,0.014896,,0.002532,,-0.0305,,0.048053,,-0.065037,,0.263099,,0.213635,,0.065702,,-0.308113,,0.441202,,0.388914,,-1.509854,,-0.899255,,-0.063695,,-0.005728,,-0.034011,,0.070336,,-0.078647,,0.169928,,0.115389,,0.173272,,0.339438,,-0.086297,,0.570992,,-0.11983,,0.169285,,-0.105693,,0.204416,,-0.023528,,-3.249609,,0.188657,,-2.57453,,-3.618095,,0.208654,,,,-5.823321,3.972693
每股指标,每股股东自由现金流量,,0.116657,,-0.092286,,0.060603,,0.014777,,0.008468,,-0.030381,,0.048053,,-0.065037,,0.216677,,0.213516,,-0.391751,,-0.505199,,0.2903,,0.364338,,-0.809367,,-0.583442,,-0.088759,,-0.005728,,-0.005009,,0.070336,,-0.097982,,0.18542,,0.115389,,0.173272,,0.336587,,-0.128899,,0.59423,,-0.100465,,0.347442,,-0.136677,,0.204416,,0.09266,,-3.275171,,0.158846,,-2.823853,,-2.918908,,0.833955,,,,-5.426769,3.541659
