常用指标,每股净资产,1.816181,2.48818,2.531148,2.414594,2.585569,2.299201,2.274927,3.016437,3.008144,4.015094,3.821355,3.806499,3.770729,4.353638,4.41214,4.548245,4.745929,4.443458,4.474387,4.461376,4.555313,4.7279,4.372298,4.590606,4.905922,5.194956,6.025018,5.878392,5.707756,5.915638,5.681528,5.450651,5.283837,5.379707,5.218471,5.097299,4.93606,5.006744,4.875588,4.714574,4.638578,4.648748,4.523063,4.401198,4.371619,4.462285,4.336467,4.191263,4.209635,4.033492,3.904432,3.747604,3.737509,3.69689,3.531605,-0.997132,-0.966554,-0.858811,-0.827152,-0.74909,-0.71602,-0.792583,-0.767403,-0.746358,-0.723694,0.045241,0.195779,0.259546,0.309598,0.246491,0.256611,0.364138,0.340875,0.133616,0.026461,0.092892,0.117653,1.391284,1.443161,1.457531,1.474382,2.503858,2.501655,2.545729,2.513375,2.531338,2.492408,2.226444,2.182574,2.020898,1.923244,1.863688,1.812688,1.813964,1.800045,1.705382,1.587255,1.425464,1.370969,1.219775,1.262209,2.505288,2.593202,2.55003,2.108108,1.935278,1.871267,2.052294,2.006107
常用指标,每股现金流,0.431908,0.500642,0.500378,0.410345,0.803811,0.560744,0.255184,0.106128,0.9934,0.599416,0.396509,0.136147,-0.117312,-0.005755,0.191993,-0.395916,0.744729,0.495528,0.442376,-0.359907,0.17104,-0.029638,-0.274884,-0.114832,0.218215,0.231536,-0.166848,-0.214535,0.822072,0.429941,0.187206,-0.017252,0.727394,0.476045,0.269231,-0.060122,0.967493,0.360794,0.222358,-0.037329,0.700943,0.307113,0.209336,-0.084916,-0.080554,-0.411952,-0.505987,-0.438385,0.12304,-1.284271,-1.039112,-0.850177,0.507381,-0.012545,-0.044758,-0.03005,-0.170367,-0.143527,-0.113504,-0.078787,0.043381,0.117495,0.112881,0.049377,0.870277,0.402916,0.284849,0.133225,1.606064,0.482811,0.117956,0.038741,-0.160082,0.024146,0.019195,-0.087953,0.080924,-0.141219,-0.156049,-0.130591,0.290892,1.124171,0.685934,0.322625,-0.587642,0.214133,-0.077918,0.410223,-0.779786,0.992684,1.452437,0.690548,-0.054976,,0.534084,,0.187307,0.024674,0.596345,0.579839,-0.476775,,-0.259382,-1.170871,,,,,
常用指标,净资产收益率(ROE),-34.96,-3.84,-2.13,-6.84,-18.72,-26.72,-27.76,0.28,-22.59,6.28,1.33,0.94,-22.83,-8.62,-7.29,-4.25,0.71,-2.43,-1.75,-2.08,-6.89,-3.34,-11.12,-6.64,4.32,9.55,6.15,2.95,7.71,11.28,7.25,3.11,6.81,8.6,5.56,3.21,6.21,7.63,4.98,1.63,5.93,6.14,3.41,0.67,3.78,5.83,2.97,-0.44,11.88,7.62,4.37,0.27,10.43,9.41,4.98,,10.01,,4.52,,,,,,,,-45.04,,9.53,,-28.21,,24.13,,,,-148.74,,-2.14,,,,1.39,,9.43,,13.27,,17.54,,5.92,,11.52,,,,15.46,4.06,9.45,,-62.63,,3.42,,,,,,
常用指标,总资产报酬率(ROA),-3.073267,-0.088863,0.199692,-1.331227,-2.806209,-5.17915,-5.623671,0.485614,-4.536379,2.720768,1.042812,0.681358,-6.799947,-2.351236,-2.159806,-1.287734,2.002575,0.550984,0.280126,-0.31949,-1.029448,-0.265682,-3.968538,-2.703198,3.319628,5.871197,3.879573,1.847176,5.647379,7.465653,4.75803,2.085017,5.051644,5.974458,3.933768,2.222055,5.291542,5.707612,3.780141,1.308545,5.431761,4.766748,2.749596,0.782002,3.605883,4.23203,2.224778,0.081561,7.455906,4.871388,2.795797,0.328115,5.733926,6.204151,3.547649,-16.97174,-80.492422,-43.729457,-33.143355,-9.984805,-3.492177,-7.350834,-2.997715,-1.648049,-25.275766,-2.093467,-0.652472,-0.187775,1.533921,0.609485,0.08479,0.754096,4.907312,3.866575,0.27281,0.48284,-6.489834,2.313779,1.851557,0.561029,-0.896868,3.767623,2.71009,1.19201,7.687474,8.47058,7.296457,3.613349,7.605396,4.926128,3.181971,1.006733,4.203822,3.948901,3.309765,2.163399,7.137385,3.138882,4.490714,0.525192,-18.677312,-0.350393,4.285424,1.5956,7.86324,,8.474534,,10.170452
常用指标,毛利率,7.644672,10.32068,6.619193,3.467355,17.1509,23.578972,22.679324,21.687714,28.81556,29.501272,27.594095,27.274145,10.573932,15.700801,10.785111,5.398157,24.164941,24.26737,25.405944,15.886523,21.901978,21.522324,-2.085037,-8.096744,26.221688,31.196923,31.044893,29.234781,27.120842,30.506803,30.744115,30.57196,27.955545,31.336633,32.512459,38.662441,29.399668,33.779208,35.363614,33.791171,34.39648,36.605293,35.588727,32.176614,32.44834,34.142166,34.119702,30.251664,35.117964,31.58554,31.693686,29.745815,32.025289,33.032007,31.811127,,24.092638,24.092638,24.092638,,21.150209,21.041277,18.448002,20.327729,24.310808,27.042276,27.372983,24.453738,33.33479,32.633165,29.587737,37.228935,37.057592,28.96323,27.315661,34.100215,33.440644,48.145929,54.388641,52.217881,59.75169,65.68908,66.984811,69.000564,66.279504,55.897206,57.100312,72.562389,59.198519,51.519468,48.1907,43.780673,11.607303,15.032213,13.323845,35.807805,13.429677,11.109894,15.291909,20.900519,-1.334283,-0.582079,5.94841,5.411897,9.181138,,14.423202,,13.261149
常用指标,销售净利率,-21.024847,-3.993526,-2.935821,-14.882561,-11.1533,-17.702267,-24.751323,0.483876,-13.186471,5.090385,1.423462,2.71705,-30.083535,-15.448573,-20.521356,-27.34107,0.2257,-3.202746,-3.404158,-8.499014,-6.622729,-5.035849,-32.444392,-41.542493,3.560846,10.392338,10.078169,9.494103,5.720277,11.552848,11.289402,10.569311,5.575754,9.942002,10.084618,12.168325,4.94006,9.129995,8.917345,5.932782,4.749535,6.564002,5.514017,2.186794,2.47193,5.394577,4.067207,-1.686419,6.440064,6.285686,5.704738,0.441454,6.187759,7.766005,6.494073,,-263769.398965,-148845.780995,-116198.574576,,-33.474301,-27.424375,-23.461292,-32.635887,-88.014426,-23.278891,-19.201725,-18.130322,-7.561477,-9.261652,-12.897545,8.474523,0.957091,0.265174,-11.887389,-4.322384,-68.785372,2.296213,3.086753,-3.044325,-27.057991,9.784575,10.876436,12.06004,10.069814,17.106435,20.373969,33.620197,14.054205,11.334003,9.868036,7.535357,9.126143,12.722404,17.858861,23.973567,4.447968,3.000669,3.778013,-8.026762,-55.186128,-7.019363,3.381411,2.193401,6.639147,4.723855,6.879601,2.371183,7.412114
常用指标,期间费用率,21.909386,20.836325,19.346402,16.978217,23.306129,20.473136,19.544013,19.350629,22.95806,21.741522,23.410362,22.440861,36.288068,30.655597,31.073484,33.177746,23.831115,24.17945,23.831141,24.043963,24.995306,26.054301,33.739076,39.869612,20.679893,18.124527,18.064757,18.191949,18.220233,15.672036,16.20433,16.987008,18.958718,17.99794,18.771667,22.920171,20.873514,21.159103,20.857825,22.772228,24.797221,23.95874,24.246428,25.567377,25.326765,23.384332,24.845584,28.638889,21.225428,21.526622,23.044396,25.095025,21.397928,19.770835,20.576847,,229559.212592,124771.313109,90660.401626,,137.820364,46.975417,41.130773,51.739571,54.601068,40.927813,46.634219,42.37826,43.141878,43.822863,45.688051,28.798424,22.333984,92.19371,45.563544,41.38874,98.354311,47.80666,53.255318,56.245289,69.08724,54.004821,52.559237,49.148948,50.046077,36.35896,33.2121,35.696711,48.812815,39.645918,37.525332,36.023418,23.979085,19.044221,23.349496,69.59957,14.045226,10.370478,17.681947,29.264048,52.625948,11.149544,7.052874,6.673941,7.731377,,9.011478,,8.453177
常用指标,资产负债率,81.266727,76.611274,75.672989,78.090393,76.474747,81.144437,80.935649,78.172331,77.481023,73.222415,72.524739,72.220924,72.437319,68.72102,67.481875,67.654314,67.166326,71.6228,69.819929,69.102564,69.274909,66.484692,68.725313,62.881584,59.982449,55.902046,54.109807,52.263729,52.498399,49.647561,49.199268,48.444689,49.626295,46.818093,45.010028,46.014031,50.139659,50.70575,49.423553,50.614263,51.749586,53.66786,54.654157,55.059479,54.870271,55.748231,57.898908,57.174269,61.194127,62.455405,61.691595,60.765201,61.173133,59.202631,58.523457,592.823777,628.080061,495.899449,465.723713,400.130518,252.919575,234.589707,139.094711,139.552473,137.38209,89.908608,87.735026,86.457146,85.528886,86.282403,85.791187,84.252302,84.588112,87.251892,90.639841,89.921221,89.740269,80.034627,80.743127,79.581952,79.648402,69.541806,69.757979,69.42284,71.891071,69.954125,69.353134,66.666535,72.220587,69.65409,72.291231,73.230236,79.547696,78.250826,74.700721,71.374901,74.727034,77.643659,79.35758,78.117612,60.923891,39.972068,34.200041,37.123147,58.005238,48.612378,51.143568,54.865869,50.373465
每股指标,基本每股收益,-0.77,-0.1,-0.05,-0.17,-0.51,-0.71,-0.73,0.01,-0.77,0.24,0.05,0.04,-0.97,-0.39,-0.33,-0.2,0.03,-0.11,-0.08,-0.08,-0.33,-0.16,-0.52,-0.32,0.21,0.48,0.3,0.14,0.35,0.53,0.4,0.17,0.35,0.44,0.28,0.16,0.3,0.37,0.24,0.08,0.27,0.28,0.15,0.03,0.16,0.25,0.13,-0.02,0.47,0.3,0.17,0.01,0.49,0.49,0.32,0.0,0.71,0.55,0.31,-0.03,0.031,-0.07,-0.1,-0.02,-1.03,-0.26,-0.11,-0.05,0.028,-0.09,-0.08,0.023,0.07,0.02,-0.09,-0.026,-1.3,-0.036,-0.03,,,,0.04,,0.22,,0.31,,0.35,,0.11,,0.19,,,,0.23,0.057,0.125,,-1.151,,0.086,,0.24,,,,
每股指标,稀释每股收益,-0.77,-0.1,-0.05,-0.17,-0.51,-0.71,-0.73,0.01,-0.77,0.24,0.05,0.04,-0.97,-0.39,-0.33,-0.2,0.03,-0.11,-0.08,-0.08,-0.33,-0.16,-0.52,-0.32,0.21,0.48,0.3,0.14,0.35,0.53,0.4,0.17,0.35,0.44,0.28,0.16,0.3,0.37,0.24,0.08,0.27,0.28,0.15,0.03,0.16,0.25,0.13,-0.02,0.47,0.3,0.17,0.01,0.49,0.49,0.32,0.0,0.71,0.55,0.31,-0.03,0.031,-0.07,-0.1,-0.02,-1.03,-0.26,-0.11,-0.05,0.028,-0.09,-0.08,0.023,0.07,0.02,-0.09,-0.026,-1.3,-0.036,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
