每股指标,每股现金流量净额,0.087291,0.450534,-0.037348,-0.119423,-0.209962,0.238024,-0.24613,-0.16503,0.50627,0.617135,-0.021864,-0.292849,-0.168692,-0.055119,-0.289197,-0.109597,0.588538,0.722416,0.50886,-0.112561,0.559278,1.07035,-0.478098,-0.626733,0.040375,0.640305,-0.102834,-0.188037,0.102639,-0.360269,-0.742967,-0.96311,1.230703,0.088397,-0.099389,-0.057011,-0.217433,0.116887,0.123362,0.099536
每股指标,每股企业自由现金流量,0.386983,,0.079585,,-0.044542,,0.178609,,-0.024959,,-0.031831,,0.398746,,0.195574,,0.104186,,0.151097,,-1.405236,,0.21617,0.386583,0.639423,,0.129354,-0.084321,0.185147,0.135713,0.254013,,,0.239151,,0.495432,,-1.064568,0.878899,0.550978
每股指标,每股股东自由现金流量,0.489284,,0.147597,,0.758556,,0.212457,,-0.263669,,-0.270541,,0.314875,,0.111703,,0.104186,,0.151097,,-1.086656,,0.443095,0.38125,0.639423,,0.129354,-0.084321,0.185147,0.135713,-1.096523,,,-0.03482,,0.929404,,-0.571428,1.393967,1.208512
每股指标,每股未分配利润,1.719924,1.939356,1.375755,1.412279,1.603326,1.86714,1.31267,1.345901,1.423179,1.606629,1.000235,0.718238,0.802059,0.915841,0.729606,0.848789,0.962066,1.119561,0.918598,0.739682,0.805514,0.860214,1.243107,1.275423,1.446118,,0.911395,,0.981007,0.564603,0.688969,0.235314,0.442438,0.152066,0.300227,-0.304168,0.034158,-0.095068,-0.196396,-0.292837
每股指标,每股资本公积金,1.888348,1.915093,1.915093,1.915093,1.915093,1.915093,1.915093,1.915093,1.915093,1.915093,1.915093,1.915093,1.915093,1.915093,1.915093,1.915093,1.915093,1.915093,1.915093,1.915093,1.915093,1.915093,0.850707,0.850707,0.850707,,0.944076,,0.944076,0.944076,0.944076,0.944076,0.944076,0.38081,0.38081,0.38081,0.38081,0.38081,0.38081,0.38081
每股指标,每股盈余公积金,0.432441,0.367223,0.367223,0.367223,0.367223,0.289221,0.289221,0.289221,0.289221,0.229158,0.229158,0.229158,0.229158,0.229158,0.229158,0.229158,0.229158,0.211833,0.211833,0.211833,0.211833,0.211833,0.282445,0.282445,0.282445,,0.214863,,0.214863,0.168281,0.168281,0.126922,0.126922,0.120811,0.115255,0.067349,0.085179,0.067349,0.067349,0.067349
每股指标,每股留存收益,2.152366,2.30658,1.742979,1.779503,1.97055,2.156362,1.601892,1.635123,1.712401,1.835787,1.229394,0.947397,1.031218,1.145,0.958764,1.077948,1.191225,1.331395,1.130432,0.951516,1.017348,1.072048,1.525552,1.557868,1.728563,,1.126259,,1.195871,0.732884,0.857251,0.362237,0.56936,0.272877,0.415482,-0.236818,0.119337,-0.027719,-0.129046,-0.225488
每股指标,每股营业收入,2.102886,1.848331,0.733084,0.104758,1.959433,1.7405,0.66891,0.105543,1.969415,1.73254,0.612897,0.073081,0.659852,0.621719,0.169424,0.032987,0.96418,0.909192,0.468836,0.063851,0.330239,0.197154,0.1643,0.020768,2.072743,1.806926,0.531079,0.072698,1.654085,0.442075,1.668354,0.365323,1.615414,0.526555,1.902492,0.45342,1.296121,1.025862,1.076927,1.152272
每股指标,每股营业总收入,2.102886,1.848331,0.733084,0.104758,1.959433,1.7405,0.66891,0.105543,1.969415,1.73254,0.612897,0.073081,0.659852,0.621719,0.169424,0.032987,0.96418,0.909192,0.468836,0.063851,0.330239,0.197154,0.1643,0.020768,2.072743,1.806926,0.531079,0.072698,1.654085,0.442075,1.668354,0.365323,1.615414,0.526555,1.902492,0.45342,1.296121,1.025862,1.076927,1.152272
每股指标,每股息税前利润,0.608115,0.785954,0.109486,-0.193264,0.716891,0.905761,0.239817,-0.079409,0.8291,0.957222,0.238606,-0.079495,-0.034537,0.086939,-0.120067,-0.110889,0.209761,0.366626,0.12625,-0.061179,-0.256444,-0.207619,-0.188099,-0.165512,0.838841,0.929265,0.060392,-0.107309,0.614517,0.013472,0.58286,-0.051876,0.538889,-0.024509,0.547668,-0.020292,0.284004,0.237008,0.223106,0.275143
盈利能力,净资产收益率(ROE),9.73,12.46,1.57,-3.99,11.79,15.28,4.05,-1.68,15.88,18.5,4.9,-2.15,-1.47,1.3,-3.28,-2.8,4.33,7.68,2.83,-1.69,-10.97,-7.66,-5.84,-4.89,18.57,,0.97,,14.81,-0.88,14.6,-4.38,20.07,-5.45,17.97,-10.15,6.46,7.78,8.01,12.61
盈利能力,摊薄净资产收益率,9.554053,12.175861,1.554242,-4.067752,11.419545,14.664653,4.193504,-1.69769,14.714778,16.930718,4.780241,-2.169341,-1.520053,1.324152,-3.418465,-2.837486,4.233357,7.394253,2.79482,-1.702259,-7.095479,-5.597356,-6.012307,-5.007495,17.676019,,0.989727,,13.969036,-0.910243,13.846664,-4.644803,12.799993,-5.936206,16.486452,-10.699528,6.256618,7.488565,7.704467,11.861585
盈利能力,净资产收益率_平均,9.703546,12.580501,1.517197,-3.986668,11.729629,15.335608,4.142825,-1.683401,15.884041,18.496206,4.897204,-2.146064,-1.489933,1.316658,-3.318911,-2.79781,4.325065,7.678123,2.834429,-1.687892,-8.434229,-6.690372,-5.837024,-4.885258,18.831995,,0.978633,,14.765195,-0.889579,14.596623,-4.445169,16.399998,-5.690833,17.967558,-9.258338,6.821333,7.779865,8.013152,11.861585
盈利能力,净资产收益率_平均_扣除非经常损益,9.718057,12.443024,1.512469,-3.994268,11.618623,15.209917,4.103817,-1.69521,15.809702,18.333161,4.792989,-2.215518,-1.793929,1.04252,-3.532793,-2.838718,4.228906,7.450053,2.853318,-1.598537,-9.13422,-7.106457,-6.237677,-4.9309,18.679953,,1.207361,,15.393758,-0.941189,14.075014,-4.680315,16.508481,-5.615474,12.756773,-12.163213,-1.160279,1.173095,5.051156,11.806608
盈利能力,摊薄净资产收益率_扣除非经常损益,9.56834,12.042807,1.549399,-4.075507,11.311473,14.544461,4.154018,-1.7096,14.645911,16.781474,4.678514,-2.239549,-1.830194,1.048453,-3.638763,-2.878973,4.139237,7.174615,2.813446,-1.612143,-7.684362,-5.945464,-6.424992,-5.054277,17.533304,,1.221048,,14.563697,-0.963052,13.351841,-4.890522,12.884679,-5.857598,11.705184,-14.056588,-1.064248,1.112449,4.828262,11.759541
盈利能力,息税前利润率,28.918118,42.522374,14.935048,-184.486652,36.586652,52.040309,35.851928,-75.238458,42.098828,55.249645,38.930993,-108.776912,-5.23409,13.983753,-70.867702,-336.153408,21.755381,40.324436,26.928407,-95.815965,-77.654111,-105.307829,-114.485367,-796.953713,40.470096,51.428003,11.371616,-147.609585,37.151457,3.047498,34.936232,-14.200247,33.359178,-4.654745,28.786916,-4.475365,21.911884,23.103307,20.716914,23.878318
盈利能力,总资产报酬率,8.507627,10.911474,1.580544,-2.792852,11.868435,16.085574,4.74641,-1.591345,17.539453,19.994217,5.356707,-1.880018,-0.755563,1.878965,-2.650609,-2.383905,4.430157,7.604274,2.664843,-1.311137,-6.323907,-5.095755,-4.277832,-3.80109,19.067171,,1.432885,,14.433738,0.333025,12.910462,-1.192009,12.73575,-0.519808,11.43945,-0.417104,5.459792,4.398515,4.565181,6.40518
盈利能力,总资本回报率,9.656275,12.354065,1.795292,-3.159843,13.20266,17.3327,5.164937,-1.711415,18.68426,21.275561,5.686629,-1.970225,-0.793885,1.972765,-2.783305,-2.498691,4.687055,8.058274,2.823259,-1.396506,-6.886921,-5.609484,-4.734316,-4.370525,21.737454,,1.658218,,16.9527,0.39247,15.068416,-1.417792,14.963725,-0.628734,14.584188,-0.554475,8.167682,6.83171,7.337765,9.772866
盈利能力,投入资本回报率,8.280955,10.463635,1.506908,-2.990825,10.622719,14.276112,4.104619,-1.66549,15.44806,17.944932,4.788096,-2.011602,-1.045341,1.471997,-2.882373,-2.461901,4.429244,7.310733,2.828217,-1.358883,-6.852443,-5.601505,-4.738913,-4.320255,17.291124,,1.354213,,13.351125,-0.001965,11.887542,-1.681959,12.155764,-0.654069,12.657542,-0.819017,6.942887,5.759263,5.560721,7.62323
盈利能力,息前税后总资产报酬率_平均,6.978072,9.050016,1.105786,-2.792836,9.546999,13.453045,3.805524,-1.591345,14.697553,16.98501,4.510486,-1.955143,-1.024504,1.397748,-2.794214,-2.383905,4.186422,6.933377,2.659036,-1.311137,-6.367562,-5.164023,-4.351709,-3.814924,16.054403,,1.064647,,12.135449,0.105768,10.868984,-1.412831,10.996166,-0.525007,10.53003,-0.465935,5.103569,4.096748,4.014555,5.697346
盈利能力,毛利率,47.35418,56.134847,36.111267,-105.967386,55.590863,65.219673,54.159529,-19.921413,59.988515,67.994846,56.738783,-47.124388,27.191723,38.52313,-18.704942,-197.971796,44.929572,55.238583,47.325251,-49.544427,0.98883,-42.361584,-49.813163,-516.5027,59.738042,65.452968,40.711093,-68.67682,56.071004,34.215084,50.9396,21.133855,55.319075,29.108091,46.182224,17.778424,36.339999,36.8989,42.14861,51.127633
盈利能力,销售净利率,21.831772,33.66367,7.792988,-192.236657,28.4784,43.404535,28.581499,-75.238458,35.058565,46.772623,32.335642,-116.757712,-9.299246,8.617699,-79.499616,-348.502882,18.033413,34.724428,24.014243,-105.682487,-85.431619,-114.765026,-125.426643,-833.97314,32.407791,42.035511,4.884309,-161.029109,28.494533,-4.528769,25.100447,-29.307794,21.619206,-18.502129,17.080532,-25.383921,9.097676,11.918995,11.47368,14.506457
盈利能力,成本费用利润率,36.366332,67.341166,13.832936,-66.745833,53.989312,105.359255,54.532994,-44.166215,70.505732,119.78576,61.294283,-52.631091,-7.178024,13.856942,-42.647921,-78.46674,24.512718,61.956002,32.31402,-55.079426,-46.476824,-51.373681,-53.076887,-90.354795,64.440188,102.835693,8.862801,-62.703335,54.220665,-2.39974,43.34554,-20.645492,36.278489,-15.752743,23.875969,-18.894753,10.936739,14.55207,16.112222,22.365123
盈利能力,营业利润率,27.499571,40.95316,13.363403,-192.051069,35.940759,52.042383,35.756345,-75.220823,42.103082,55.061877,38.443747,-112.410999,-7.662813,11.800741,-75.947339,-349.508438,21.419251,39.124,25.838702,-91.976674,-84.66517,-113.288651,-122.977386,-827.808707,39.861949,51.057581,11.686152,-161.043654,36.789949,0.164822,30.676901,-27.296281,26.190076,-18.211195,14.064709,-36.036471,1.485606,4.288098,10.358502,17.057562
盈利能力,总资产净利率_平均,6.740678,8.830058,1.045586,-2.760804,9.240396,13.212139,3.750371,-1.548642,14.410284,16.805648,4.449039,-1.982309,-1.312763,1.1622,-2.924202,-2.436384,3.672289,6.513712,2.386944,-1.410827,-6.881969,-5.477865,-4.616939,-3.920102,14.381315,,0.720993,,10.302293,-0.602333,8.591848,-2.461456,7.60341,-2.081928,6.185735,-2.515952,1.804365,1.880478,1.973382,3.190201
盈利能力,总资产净利率_平均(含少数股东损益),6.422844,8.638282,0.824715,-2.910175,9.238179,13.41627,3.783883,-1.591345,14.606299,16.926479,4.44922,-2.017952,-1.342386,1.15794,-2.973462,-2.471484,3.672234,6.54824,2.376457,-1.44615,-6.957283,-5.553381,-4.686661,-3.977655,15.268679,,0.615449,,11.07043,-0.494896,9.27571,-2.460179,8.253705,-2.066182,6.787524,-2.365782,2.266871,2.269193,2.528341,3.891248
成长能力,归母净利润,74681464.68,98584637.61,11226522.28,-29612259.59,86513122.41,115314040.08,29371189.68,-11978140.66,105583391.05,124708294.54,30717305.43,-12992232.79,-9301118.71,8335124.72,-20531381.76,-17566188.14,26950982.41,48677322.38,17528098.13,-10203880.0,-43256564.36,-34594157.72,-23599985.79,-19843306.82,73550418.64,83759508.5,3532599.84,-12800423.07,50989641.27,-2832648.44,45092269.28,-12453136.53,37400404.71,-8957678.04,27023226.29,-11169152.17,8564590.14,9246093.44,8800304.63,12504850.56
