常用指标,每股净资产,7.78653,7.621042,7.504874,7.251587,7.480512,7.267142,7.149839,6.916525,7.100341,6.852431,6.655986,6.516017,6.446057,6.285748,6.295401,6.229571,6.300845,6.278844,6.43355,6.262269,6.461299,6.280186,6.203542,6.035974,6.1145,6.026739,5.905142,5.827465,5.891082,5.701438,5.619723,5.525663,5.643795,5.593092,5.589816,5.529308,5.644098,5.561684,5.44064,5.264535,5.325993,5.245193,5.149067,5.204157,5.17983,5.100144,4.751757,4.658228,4.732643,4.644757,4.544131,4.348523,4.17004,4.104315,4.106621,4.022006,4.055231,3.944295,3.87654,3.827095,5.77504,5.616152,5.298228,5.193161,5.241717,5.29262,5.087885,5.012007,4.846052,4.549593,4.639756,4.644839,4.897485,4.872092,4.413608,4.296424,4.426854,4.171048,4.035961,3.884449,3.781015,3.635587,3.540218,3.393995,3.46998,3.335006,3.215109,3.123872,4.836746,4.664115,4.52418,4.34907,4.184334,4.019284,4.135521,3.994296,3.86179,3.087335,3.27391,3.12853,2.930923,3.182748,2.59901,2.54265,2.424617,2.157306,1.915713,1.857738,1.726643,1.625726,1.500532,1.523168,1.576128,1.437919,1.487251,1.312103,1.274031
常用指标,每股现金流,0.486584,1.77688,1.495568,0.859429,0.489909,1.463902,1.252645,0.910199,0.463852,1.500704,1.247871,0.744716,0.5607,0.976088,0.892309,0.608116,0.097317,0.6514,0.697039,0.472286,0.314607,0.986424,0.822332,0.603556,0.28152,1.028196,0.921719,0.614286,0.394395,0.608075,0.614551,0.222525,0.144269,0.534882,0.427523,0.324066,0.205419,0.781371,0.678321,0.404743,0.20321,0.796259,0.656122,0.433176,0.352252,0.95933,0.913173,0.620067,0.411944,0.737077,0.694133,0.485848,0.276945,0.642064,0.673605,0.448413,0.352455,0.370904,0.432868,0.236921,0.184328,0.947242,0.897192,0.711408,0.309412,0.946846,0.918706,0.581919,0.309752,0.496541,0.545774,0.441402,0.282517,0.765893,0.779229,0.532979,0.361156,0.887864,0.729669,0.391247,0.231527,0.937483,0.763888,0.506784,0.223313,0.67589,0.524528,0.319881,0.255935,1.019722,0.755116,0.460226,0.230291,0.692969,,0.354324,,0.681636,,0.345518,0.498869,0.247944,0.409058,0.011946,0.013314,,,,,,,,,,,,
常用指标,净资产收益率(ROE),2.03,10.79,8.74,5.57,2.8,11.33,9.44,6.3,3.4,10.75,7.87,5.83,2.35,3.53,3.71,2.62,0.65,5.01,7.37,4.88,2.79,7.91,6.46,3.83,1.52,8.22,6.13,4.85,2.1,7.08,4.82,3.53,1.31,6.82,5.73,3.77,1.97,10.09,7.52,4.8,2.43,9.1,8.4,6.51,2.95,9.74,6.72,5.27,2.55,12.15,9.57,6.25,2.45,8.1,5.75,3.66,2.22,7.81,5.89,4.18,2.67,8.82,7.62,5.88,3.97,11.31,,7.7,,4.28,,4.01,,14.47,,8.48,,15.28,,9.75,,14.46,,7.62,,13.39,,6.67,3.63,14.03,,7.61,,14.92,,7.43,,21.96,,11.47,30.42,,,,14.14,,,,,,,,,,,,
常用指标,总资产报酬率(ROA),1.372661,6.595595,5.341401,3.468977,1.736033,6.941636,5.669656,3.805857,2.045748,6.586559,4.711292,3.280824,1.36684,3.10361,2.754246,1.879404,0.725996,4.318483,4.804294,3.175392,1.822724,6.114472,4.680871,2.843225,1.266128,6.171257,4.441031,3.248055,1.55366,5.921617,3.994161,2.73807,1.126565,6.065105,4.403349,2.934747,1.637358,8.054844,5.530015,3.654778,1.845166,7.599808,6.661726,5.133368,2.249125,8.78497,5.985861,4.545037,2.201504,11.091718,8.053466,5.226086,2.328285,7.972064,5.820188,3.973421,2.407564,7.234395,5.395045,4.049311,2.593455,7.553964,6.361257,5.004233,3.302521,9.46521,8.126252,5.784469,3.228605,5.471542,4.185514,3.946398,2.722941,12.82423,10.44133,8.217496,4.255454,13.274451,10.335517,7.528585,3.453871,12.616537,9.286634,6.49626,3.299748,11.155253,8.53811,6.009003,3.054534,12.96051,10.785323,6.996576,3.70054,11.933365,9.197941,6.358289,3.194474,12.341975,9.785322,6.246903,14.71443,10.234678,6.740028,3.420788,18.791851,7.345841,12.551052,,8.366461,,8.742889,,,,,2.469052,
常用指标,毛利率,19.683919,22.559779,22.836103,22.538838,20.07904,19.606484,19.355035,19.464644,18.0802,18.463524,17.258594,15.978217,12.62594,11.964187,12.826558,14.672901,12.163662,11.369798,12.529743,16.377273,16.908333,19.490655,19.289432,18.349586,15.903658,8.384852,7.72887,7.189957,5.752679,7.723299,6.596265,6.36722,6.036514,7.448458,6.771256,6.955526,7.371638,10.810993,10.078568,9.945478,9.514763,9.521734,9.974296,9.559904,8.32048,10.91333,10.786375,10.572556,9.952,14.146972,12.491412,11.025008,10.840454,11.383412,11.707271,11.784633,12.598395,10.017558,10.402059,11.135298,12.56248,12.13847,12.209877,13.123249,12.912972,16.888351,19.393433,19.242214,20.838869,14.256894,13.748794,18.862223,22.989041,27.537514,28.108114,28.789648,30.093,23.140733,23.729536,23.679703,25.809749,25.039027,25.430342,24.498634,25.418019,28.002657,31.097134,33.167577,35.35744,37.642077,43.430628,43.672438,48.852889,33.701716,37.623256,38.470008,41.918905,39.832336,42.165132,39.921332,39.289627,44.849404,39.107611,28.537361,37.923444,20.925863,71.997954,,67.545098,,68.152334,,,,,,
常用指标,销售净利率,15.700841,17.99362,19.808834,19.915487,17.228188,16.154173,17.587942,18.68049,17.017036,14.306304,13.510589,14.609998,10.290397,3.721667,5.874593,7.251472,3.686506,7.016521,14.312854,16.004147,17.223812,15.424443,17.02039,15.251912,10.801955,7.275697,7.10136,7.694221,5.7096,6.536077,5.848525,6.241633,4.670977,6.743837,7.542128,7.572579,7.495344,11.208784,11.382355,10.802319,10.103526,9.159203,11.291989,11.975298,9.514164,10.694101,10.299803,11.20087,9.963506,12.845152,13.210968,12.601317,9.57962,9.117554,8.853972,8.542573,9.692532,8.504191,9.03142,10.085466,11.914915,10.10997,11.327789,13.762515,15.644018,15.17058,18.82083,21.993502,22.893767,6.971048,7.538879,15.956684,26.370989,29.484427,30.761079,35.551943,34.016825,23.339061,24.79113,26.862477,21.126863,19.889751,21.482704,20.825141,20.557891,23.657135,25.36099,28.061318,31.055361,35.701353,36.550633,36.848756,34.941846,36.545312,33.96703,34.84248,33.586282,58.665079,57.878649,61.993814,108.229926,169.090483,72.401924,782.357004,1708.259161,1484.751119,388.665846,300.656349,409.922964,525.9482,437.384261,1274.865662,848.003852,981.212596,,879.491747,
常用指标,期间费用率,6.058879,7.206847,6.533579,6.769453,5.738206,7.16865,6.811434,7.282617,6.091126,7.397695,6.937828,6.83979,6.139283,8.304923,7.665296,8.036188,6.228743,7.293607,7.007059,7.089817,6.46515,8.078889,8.152884,7.996034,6.602924,3.390788,3.065574,2.789751,2.277713,3.241615,2.918524,2.779254,2.094083,3.208429,2.665925,2.716641,2.209289,3.790037,3.117313,2.986414,2.653592,3.427824,2.706168,2.508213,2.429918,3.440272,3.118949,2.843966,2.593982,3.807038,3.184665,3.149905,2.746096,3.482528,3.235234,3.113633,2.927942,3.003477,2.998596,3.011987,2.890847,3.660043,3.560557,3.673361,3.286184,4.548849,4.381238,4.500221,4.287997,5.487221,4.774902,4.500179,2.711636,4.174271,3.100644,3.531041,3.079452,3.805666,3.772624,4.338923,3.718905,3.371471,3.089739,3.019719,2.796169,6.270001,5.917708,6.362867,5.188604,8.577749,10.247159,8.301899,8.251737,10.757485,12.455693,13.280954,13.693668,17.299054,16.422823,17.152699,23.037084,19.662784,22.214653,76.508744,145.761744,261.239193,80.757499,,102.808681,,86.149951,,,,,46.810234,
常用指标,资产负债率,54.13399,54.770583,54.234091,54.562907,53.154816,54.827831,54.234962,55.097017,54.45628,56.158683,55.801565,56.463874,57.244748,57.55169,56.218309,56.699471,55.760104,57.01094,53.267933,53.183495,50.900228,48.969983,47.96728,46.158417,43.329298,44.270996,41.349886,40.588349,41.796169,42.543293,40.976742,41.784902,39.665559,38.135985,39.1408,39.194348,37.034686,38.783354,38.497096,39.863978,38.581758,40.115457,33.895823,33.565731,32.245029,29.602365,29.278666,32.559279,31.48226,33.463423,32.169228,31.234588,31.692948,32.15973,29.749527,30.622383,31.071152,30.316425,31.807641,30.285282,29.083578,34.320853,36.396064,35.180305,36.231489,35.92087,36.108955,37.61998,38.205997,43.089045,39.114063,38.540251,34.402747,32.16121,28.610525,26.8488,23.931406,33.218967,35.054371,32.238068,34.682372,35.626494,37.178961,37.632158,38.132551,40.095085,38.720362,36.965191,39.107106,34.309049,36.826833,39.619387,39.965461,42.637041,36.692528,33.870398,35.726971,48.547535,42.313038,45.854906,51.252975,50.453967,65.425465,38.990557,40.025309,43.614595,47.782135,50.190827,53.596842,54.773088,56.489508,52.348125,46.053407,43.460423,38.606284,33.198722,29.697144
每股指标,基本每股收益,0.156,0.805,0.667,0.417,0.207,0.803,0.669,0.447,0.238,0.71,0.514,0.379,0.151,0.221,0.234,0.165,0.041,0.313,0.471,0.312,0.178,0.487,0.397,0.235,0.092,0.483,0.359,0.285,0.121,0.401,0.275,0.201,0.074,0.382,0.323,0.213,0.111,0.541,0.4,0.254,0.128,0.468,0.436,0.341,0.151,0.462,0.315,0.248,0.119,0.536,0.418,0.27,0.105,0.329,0.232,0.146,0.089,0.301,0.225,0.16,0.101,0.312,0.266,0.207,0.213,0.554,0.485,0.369,0.193,0.205,0.174,0.197,0.163,0.642,0.488,0.371,0.182,0.611,0.497,0.355,0.138,0.499,,0.259,,0.431,,0.214,0.173,0.633,,0.318,,0.586,,0.272,,0.708,,0.349,0.933,,0.4075,,0.591,,,,,,,,,0.1006,,,
每股指标,稀释每股收益,0.156,0.805,0.667,0.417,0.207,0.802,0.669,0.447,0.237,0.709,0.513,0.379,0.151,0.222,0.235,0.167,0.041,0.313,0.471,0.312,0.178,0.487,0.397,0.235,0.092,0.483,0.359,0.285,0.121,0.401,0.275,0.201,0.074,0.382,0.323,0.213,0.111,0.541,0.4,0.254,0.128,0.468,0.436,0.341,0.151,0.462,0.315,0.248,0.119,0.536,0.418,0.27,0.105,0.329,0.232,0.146,0.089,0.301,0.225,0.16,0.101,0.312,0.266,0.207,0.213,0.554,0.485,0.369,0.193,0.205,0.174,0.197,0.163,0.642,0.488,0.371,0.182,0.611,0.497,0.355,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
