常用指标,每股净资产,2.244562,1.628426,0.661437,0.633923,0.638779,0.715382,1.991583,1.999063,2.032519,2.145462,2.632573,2.636056,2.664616,2.737979,3.022338,3.089884,3.225183,3.377577,3.589729,3.667317,3.656279,3.735218,3.809626,3.81021,3.870489,3.958571,4.006377,3.925576,3.882748,3.901512,3.975792,3.891618,3.802858,3.836503,3.846522,2.131806,2.123779,2.087837,2.199423,2.005182,1.900619,1.891029,1.949239,1.685023,1.524216,1.538123,1.55944,1.417742,1.331166,1.35375,1.330674,1.219133,1.132003,1.193998,1.142632,0.977932,0.851062,0.874022,0.81971,0.664441,-0.104261,-0.04559,-0.065541,-0.114298,-0.194566,-0.173506,-0.229862,-0.261216,-0.297449,-0.233735,-0.417873,-0.422464,-0.522133,-0.467453,-0.475484,-0.483908,-0.51539,0.305286,0.690961,0.616235,0.767215,1.006612,1.261348,1.253258,1.2895,1.322729,1.370491,1.315494,1.302416,1.293901,1.270152,1.213286,1.210025,1.199171,1.212518,1.187628,1.138716,1.135182,0.447241,0.41386,0.502383,1.082675,1.172269,1.205468,2.025855,1.800873,1.77839,1.6877,1.575895,,,,,
常用指标,每股现金流,-0.025986,0.056087,0.103473,0.002516,-0.075184,0.222601,0.169817,0.046769,-0.043245,0.177236,0.133946,0.041379,-0.030433,-0.038794,0.021959,-0.006566,-0.12421,-0.030737,-0.027626,-0.02228,-0.08232,-0.053409,-0.248965,-0.26617,-0.252665,0.384938,0.304906,0.021164,-0.061124,0.364446,0.300767,0.053512,-0.095896,0.302177,0.264296,0.17024,0.001753,0.412905,0.3697,0.075535,-0.048347,0.651623,0.572278,0.198595,-0.008833,0.340816,0.266348,0.090979,-0.025309,0.26511,0.200224,0.025889,-0.061666,0.387763,0.300106,0.099377,-0.047835,0.419708,0.309142,0.088681,-0.031671,0.13987,0.097106,0.035322,-0.01136,0.128989,0.078667,0.025161,0.010736,0.070996,0.057832,0.03186,0.051194,0.203394,0.165699,0.080024,0.017742,0.28545,0.219579,0.093417,0.027007,0.222971,0.160054,0.088332,0.033847,-0.091381,-0.032617,0.171132,0.003518,0.21767,0.22158,0.057899,0.001853,0.212911,,0.152774,,0.836471,,0.001657,-0.09861,-0.116192,-0.148944,,-0.001713,,,,,,,,,
常用指标,净资产收益率(ROE),69.14,-4677.15,-8.03,-12.18,-11.4,-100.52,-7.72,-7.28,-5.57,-24.21,-3.88,-3.77,-2.75,-20.98,-11.1,-8.96,-4.64,-9.39,-3.94,-1.8,-2.11,-5.92,-3.8,-3.92,-2.32,0.69,2.49,0.52,-0.53,1.69,3.47,1.29,-0.96,6.48,10.02,5.61,1.57,9.6,14.7,5.44,0.32,20.86,23.38,9.55,-0.84,13.05,13.89,4.47,-1.7,12.77,11.47,2.75,-4.44,30.5,26.06,10.91,-2.55,38.06,30.84,10.05,-6.5,51.11,,,,,,,,,,,,,,,,-100.95,,-41.746,,-30.49,,-5.39,,0.79,,1.66,,7.14,,,,8.51,,,,18.4,,-16.19,-71.354,,,,12.84,,,,,,,,,
常用指标,总资产报酬率(ROA),11.313473,-20.470711,0.135938,-0.927833,-1.196959,-21.877128,-0.220558,-0.983739,-1.190062,-4.745806,-0.303589,-0.743631,-0.783007,-7.56515,-4.371572,-3.659987,-1.980051,-4.809644,-2.045926,-1.074431,-1.195427,-3.73342,-2.353991,-2.410724,-1.438533,1.195512,2.007523,0.463232,-0.430445,1.647551,3.05028,1.179508,-0.686928,4.463633,4.603616,2.682151,0.87288,7.449543,12.198331,5.206812,0.798751,21.412983,22.793906,9.196918,-0.202248,14.278491,14.179917,5.306043,-0.968571,14.766109,12.070883,3.960174,-2.794382,29.998537,24.503743,10.787725,-0.945075,29.769311,23.182687,8.815612,-4.207599,12.995237,8.75248,2.882205,-0.107497,-8.439976,1.180331,-2.294587,-2.515792,-3.551698,6.368897,5.0009,-1.855314,7.374011,5.438745,2.211506,-0.924935,-17.0962,-5.760656,-9.51445,-7.251308,-8.618554,0.728045,-0.669995,-0.581083,3.596853,4.915203,2.122677,0.774037,7.108694,6.550359,3.017238,1.738046,7.776425,6.63391,3.875595,0.729203,5.897656,1.069648,-2.75311,-25.157231,-3.380727,2.1309,1.324907,11.68555,1.693412,10.349484,,12.131897,,,,,
常用指标,毛利率,10.097917,17.348009,18.744454,13.439238,-5.414781,14.551442,18.006877,9.727623,-11.618294,10.836943,17.567327,11.330122,-2.373614,-100.402315,-68.587774,-282.15516,-427.897093,-21.98042,2.47064,12.341456,-46.596378,-12.588206,-14.884511,-97.097283,-219.85253,29.936752,35.092376,29.674086,10.100078,31.518197,37.364055,33.516691,8.43759,31.027086,38.613577,37.124579,20.457366,39.483556,44.48219,39.529888,28.422599,43.246684,49.08555,45.058727,24.22759,37.901372,43.311712,39.779008,19.17994,33.452005,35.030002,29.283655,6.078306,33.369853,37.048028,35.734853,15.782657,39.517363,44.256134,45.401044,8.520252,56.105376,54.434469,44.93735,17.245922,44.52865,53.211497,41.51224,-2.547263,40.269663,60.752073,57.600654,37.447118,53.099451,56.768309,55.667024,42.123461,57.335339,60.895082,59.621797,50.217711,56.821818,60.736328,63.040771,53.431548,57.570836,57.812441,55.599048,58.477575,64.737181,67.470611,62.505882,66.51039,59.880295,60.037876,61.114233,44.375456,49.625795,41.061182,23.643848,29.881005,51.225286,26.821307,31.567784,28.309435,22.619688,30.89479,,25.340682,,35.590518,46.482677,40.95279,33.49352
常用指标,销售净利率,457.649355,-119.796181,-6.65379,-17.167387,-52.971453,-134.8664,-20.865206,-35.155275,-79.300772,-56.989446,-12.914237,-22.896526,-46.914793,-196.308583,-133.079169,-440.814826,-623.897714,-68.028065,-34.475495,-23.059441,-118.097611,-54.492709,-57.326892,-171.960943,-336.520447,2.671039,12.320391,4.771255,-15.8626,5.334391,14.851958,10.459743,-26.557696,12.012109,16.42344,16.848436,15.34266,10.206594,21.132245,14.514837,2.330217,16.94184,25.820462,19.96386,-7.130574,12.405189,18.493829,11.537539,-16.739569,10.476048,12.737458,5.175194,-22.434765,14.842656,17.725951,13.643565,-13.310967,16.078515,18.096887,11.272848,-167.583752,19.614049,14.366202,-2.17757,-48.120525,-52.281795,-13.594249,-50.837763,-150.541989,-38.909957,10.204609,17.083724,-121.203875,0.461791,1.348201,-4.408318,-43.991544,-73.26704,-39.997901,-98.881635,-279.474455,-47.716659,-10.369979,-21.586815,-44.493826,2.011143,17.393258,10.162544,10.698871,22.283988,21.447586,7.243845,10.363518,23.219314,25.805923,27.66705,5.06962,34.500034,-9.196084,-97.165629,-311.636178,-181.025045,3.31219,17.746101,32.428778,11.486228,28.262848,28.596055,20.85967,,19.373495,32.01005,39.158651,78.035762
常用指标,期间费用率,31.518078,27.808221,22.786678,25.452326,37.476104,32.546143,32.235272,37.685965,58.278612,35.322768,30.850983,36.410528,47.705765,99.621574,83.355471,217.152147,298.405422,59.546606,45.297428,42.226466,84.896511,54.754264,57.529172,104.816651,168.187721,24.0088,20.170504,24.557507,36.474748,22.888641,18.398893,21.895615,36.50443,26.885819,23.763909,27.67909,40.235729,21.483125,14.866436,16.614291,18.640581,15.354757,11.350639,15.220331,27.018139,16.370096,14.574826,18.851006,32.213873,15.07704,14.659803,17.894029,26.676166,10.791867,10.851152,13.951938,28.010272,14.290488,15.472701,23.285604,167.745404,51.966048,56.65689,69.318013,136.903333,61.483456,60.497346,84.991858,144.937486,66.27895,77.163793,94.556757,157.884712,49.601101,46.965832,51.897253,82.789015,45.969329,41.848434,51.792417,91.456331,51.170667,45.584678,53.364614,89.002517,37.155731,33.909659,38.585713,41.779763,37.274026,34.61264,39.284686,37.248841,28.09927,28.160869,28.426088,32.509186,14.089256,44.169796,112.535443,275.801287,131.636165,30.592574,38.616442,12.24061,10.6963,7.73525,,5.287301,,,,,
常用指标,资产负债率,29.870806,54.354113,87.244445,87.702353,87.550475,86.124292,68.826689,68.578488,68.106704,67.65848,62.360439,62.308989,62.025076,61.268107,57.21219,57.739996,56.225739,51.870101,50.10789,49.237896,47.652301,45.912279,44.779039,42.013663,40.872748,39.907435,38.803648,37.318083,36.967803,36.453011,34.880008,37.49045,33.492044,33.172942,34.021348,68.702631,66.059338,66.767567,51.105523,47.905942,28.732209,29.777972,27.37766,28.185816,30.160966,27.211755,27.413336,28.434518,29.599297,28.069733,34.764351,31.659554,30.75535,25.514866,29.013738,34.49034,34.955779,37.640437,43.876775,50.259804,110.850559,103.74555,103.101041,106.488028,112.507709,109.981323,110.770617,113.918777,113.488105,109.479751,114.559882,114.723882,119.343789,116.478675,114.939321,115.518856,116.822629,84.829663,72.169916,73.987791,70.758218,62.968178,56.008984,56.14881,54.540539,53.636644,52.442163,42.946111,42.0337,41.829142,41.009412,44.611777,43.922921,39.967611,33.689659,33.508148,35.79728,35.328999,,71.593805,70.951586,49.789045,33.475694,29.10648,26.814307,31.089713,26.144537,24.7453,23.816374,,49.614303,48.679117,,
每股指标,基本每股收益,0.38,-0.68,-0.06,-0.08,-0.04,-0.72,-0.16,-0.15,-0.11,-0.59,-0.1,-0.1,-0.07,-0.64,-0.36,-0.29,-0.15,-0.33,-0.14,-0.07,-0.08,-0.23,-0.1478,-0.15,-0.0907,0.03,0.0984,0.0204,-0.0205,0.07,0.1353,0.0497,-0.0368,0.19,0.2025,0.12,0.0261,0.19,0.3007,0.11,0.006,0.36,0.4097,0.1542,-0.0129,0.19,0.2,0.06,-0.0228,0.16,0.1448,0.0331,-0.0513,0.3154,0.2628,0.101,-0.023,0.2794,0.2188,0.0635,-0.0374,0.2555,0.189,0.082,-0.02,-0.161,-0.04,-0.07,-0.06,-0.1,0.04,0.04,-0.06,0.02,0.015,-0.005,-0.04,-0.65,-0.26,-0.339,-0.24,-0.3622,,-0.069,,0.0104,,0.022,,0.0936,,,,0.103,,,,0.09,,-0.072,-0.557,,0.0084,,0.244,,,,,,,,,
每股指标,稀释每股收益,0.38,-0.68,-0.06,-0.08,-0.04,-0.72,-0.16,-0.15,-0.11,-0.59,-0.1,-0.1,-0.07,-0.64,-0.36,-0.29,-0.15,-0.33,-0.14,-0.07,-0.08,-0.23,-0.1478,-0.15,-0.0907,0.03,0.0984,0.0204,-0.0205,0.07,0.1353,0.0497,-0.0368,0.19,0.2202,0.12,0.033,0.19,0.3007,0.11,0.006,0.36,0.4097,0.1542,-0.0129,0.19,0.2,0.06,-0.0228,0.16,0.1448,0.0331,-0.0513,0.3154,0.2628,0.101,-0.023,0.2794,0.2188,0.0635,-0.0374,0.2555,0.189,-0.0038,-0.06,-0.161,-0.04,-0.07,-0.06,-0.1,0.04,0.04,-0.06,0.02,0.015,-0.005,-0.04,-0.65,-0.26,-0.339,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
每股指标,摊薄每股收益_最新股数,0.377966,-0.678593,-0.027662,-0.041094,-0.038594,-0.718955,-0.079943,-0.075543,-0.05741,-0.295603,-0.052127,-0.050656,-0.037112,-0.321189,-0.177603,-0.144794,-0.076622,-0.166961,-0.07215,-0.033324,-0.039053,-0.113885,-0.073886,-0.076078,-0.045351,0.013655,0.049186,0.010195,-0.010244,0.032612,0.067647,0.024873,-0.018381,0.0832,0.087241,0.047737,0.013067,0.075535,0.119143,0.043289,0.002394,0.141293,0.161643,0.06039,-0.005585,0.074736,0.08016,0.024523,-0.009023,0.06448,0.057378,0.013124,-0.020338,0.124991,0.104145,0.040024,-0.009118,0.110726,0.086719,0.025157,-0.015944,0.024859,0.012736,-0.000513,-0.005723,-0.051092,-0.01116,-0.019793,-0.014448,-0.027653,0.009813,0.008772,-0.013829,0.005226,0.003433,-0.001209,-0.008348,-0.149353,-0.06189,-0.078838,-0.054287,-0.082143,-0.013917,-0.015751,-0.007533,0.002369,0.017368,0.004896,0.00193,0.021296,0.016096,0.0032,0.002461,0.02078,0.018405,0.011893,0.001411,0.021477,-0.002507,-0.016243,-0.126378,-0.020317,0.001914,0.003126,0.032571,0.002999,0.026054,0.013993,0.023725,,0.003365,0.025788,0.013587,0.004492
每股指标,摊薄每股净资产_期末股数,2.244562,1.628426,0.661437,0.633923,0.638779,0.715382,1.991583,1.999063,2.032519,2.145462,2.632573,2.636056,2.664616,2.737979,3.022338,3.089884,3.225183,3.377577,3.589729,3.667317,3.656279,3.735218,3.809626,3.81021,3.870489,3.958571,4.006377,3.925576,3.882748,3.901512,3.975792,3.891618,3.802858,3.836503,3.846522,2.131806,2.123779,2.087837,2.199423,2.005182,1.900619,1.891029,1.949239,1.685023,1.524216,1.538123,1.55944,1.417742,1.331166,1.35375,1.330674,1.219133,1.132003,1.193998,1.142632,0.977932,0.851062,0.874022,0.81971,0.664441,-0.104261,-0.04559,-0.065541,-0.114298,-0.194566,-0.173506,-0.229862,-0.261216,-0.297449,-0.233735,-0.417873,-0.422464,-0.522133,-0.467453,-0.475484,-0.483908,-0.51539,0.305286,0.690961,0.616235,0.767215,1.006612,1.261348,1.253258,1.2895,1.322729,1.370491,1.315494,1.302416,1.293901,1.270152,1.213286,1.210025,1.199171,1.212518,1.187628,1.138716,1.135182,0.447241,0.41386,0.502383,1.082675,1.172269,1.205468,2.025855,1.800873,1.77839,1.6877,1.575895,,,,,
每股指标,调整每股净资产_期末股数,1.676967,1.054214,-0.635092,-0.683803,-0.679089,-0.616952,0.469948,0.451217,0.462372,0.559353,0.900176,0.891369,0.911667,0.985426,1.233198,1.307849,1.455875,1.621135,1.822692,1.91351,1.149607,1.216224,1.290661,1.265762,1.321644,1.404129,1.429126,1.367346,3.750569,1.319309,1.386547,1.288959,1.183336,1.203731,1.163975,-1.267386,-1.267675,-1.325885,1.876458,1.678446,1.571188,1.558196,1.643645,1.38837,1.222863,1.236634,1.277268,1.133145,1.043652,1.06369,1.036543,0.921674,0.833127,0.891313,0.98668,0.819627,0.690011,0.710413,0.64942,0.491519,-0.265392,-0.209353,-0.332887,-0.397762,-0.48144,-0.464243,-0.585256,-0.620926,-0.733716,-0.675175,-1.025534,-1.043536,-1.160918,-1.096977,-1.108514,-1.138534,-1.185415,-0.347983,0.033129,-0.058693,0.073766,0.327146,0.694883,0.689375,0.694846,1.031577,1.087028,1.029184,1.007558,0.994126,0.966228,0.863585,0.851349,0.848704,0.847459,0.818089,0.939845,0.932387,0.447241,0.389024,0.4539,1.035968,1.130917,1.059718,1.767907,1.768658,1.76639,1.6877,1.563645,,,,,
